학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
조동사 will을 사용할 수 있어요.,Travelers ___ visit many ancient ruins.,여행자들은 많은 고대 유적지를 방문할 거예요.,would,will,shall,will,2,They ___ try local cuisine in every city.,그들은 모든 도시에서 현지 음식을 맛볼 거예요.,will,would,shall,will,1,A: Will you play basketball this evening? B: I will join my team. A: Will the new restaurant gain popularity soon? B: I will try it next time.,A: 오늘 저녁에 농구할 거예요? B: 저는 제 팀에 합류할 거예요. A: 새 레스토랑이 곧 인기를 끌까요? B: 저는 다음에 시도해 볼 거예요.
비교급을 사용할 수 있어요.,This score is ______ than the last one.,이 점수는 지난 번 점수보다 높아요.,high,higher,highest,higher,2,My calculator is ______ than yours.,저의 계산기는 당신 것보다 더 빨라요.,faster,fast,fastest,faster,1,"A: Is your house bigger than mine? B: Yes, my house is bigger than yours. A: This park is more beautiful than the other? B: I believe this park is more beautiful than the downtown park.","A: 당신의 집은 제 집보다 더 커요? B: 네, 제 집은 당신의 집보다 더 커요. A: 이 공원은 다른 공원보다 더 아름다워요? B: 저는 이 공원이 시내 공원보다 더 아름답다고 생각해요."
to부정사의 명사적 용법(목적어)를 사용할 수 있어요.,I want ______.,나는 오늘 저녁에 피자를 먹고 싶어요.,eat pizza tonight,to eat pizza tonight,to eating pizza tonight,to eat pizza tonight,2,She wants ______.,그녀는 주말에 책을 읽고 싶어요.,to read books on weekends,read books on weekends,to reading books on weekends,to read books on weekends,1,A: I want to go hiking this weekend. B: That plan sounds exciting. A: He wants to learn guitar in the evening. B: That is a great way to relax.,A: 저는 이번 주말에 하이킹 가고 싶어요. B: 그 계획이 정말 신나요. A: 그는 저녁에 기타 배우고 싶어요. B: 그것은 휴식하는 좋은 방법이에요.
to부정사의 부사적 용법(목적)을 사용할 수 있어요.,I saved money ___ a painting.,나는 그림을 사기 위해 돈을 모았어요.,buy,to buy,for buying,to buy,2,I jogged every morning ___.,나는 건강을 유지하기 위해 매일 아침 조깅했어요.,to stay healthy,stay healthy,for staying healthy,to stay healthy,1,A: Why did you read that book? B: I read it to gain new insights. A: What did you do at the park? B: I walked there to relax.,A: 왜 그 책을 읽었어요? B: 새로운 통찰을 얻기 위해 읽었어요. A: 공원에서 무엇을 했어요? B: 휴식을 위해 걸었어요.
동명사를 목적어로 사용할 수 있어요.,I enjoy ___ soccer after school.,나는 방과 후 축구하는 것을 즐겨요.,plays,playing,play,playing,2,He likes ___ during free time.,그는 자유 시간에 그림 그리는 것을 좋아해요.,drawing,draws,draw,drawing,1,"A: Do you enjoy swimming on hot days? B: Yes, I enjoy swimming to relax. A: What does she like doing at the park? B: She likes jogging around the park.","A: 더운 날에 수영하는 것을 즐기세요? B: 네, 편안하게 수영하는 것을 즐겨요. A: 공원에서 그녀는 무엇하는 것을 좋아하세요? B: 그녀는 공원에서 조깅하는 것을 좋아해요."
동사 be를 사용할 수 있어요. 저는 중학생이에요.,I ___ excited about a nice day.,저는 좋은 하루에 대해 신나요.,are,am,is,am,2,She ___ calm on this beautiful day.,그녀는 이 아름다운 날에 차분해요.,is,was,are,is,1,A: I am studying for the test. B: I am confident about my performance. A: She is preparing dinner. B: She is excited about the party.,A: 저는 시험 공부하고 있어요. B: 저는 제 성적에 자신 있어요. A: 그녀는 저녁을 준비해요. B: 그녀는 파티에 대해 신나요.
일반동사를 사용할 수 있어요.,I always ___ my homework before dinner.,저는 항상 저녁 전에 숙제를 끝내요.,finishes,finish,finished,finish,2,He ___ to school at seven every day.,그는 매일 일곱시에 학교에 가요.,goes,go,goed,goes,1,A: When do you usually study? B: I study every evening. A: What time does the bus arrive? B: It arrives at eight every morning.,A: 보통 언제 공부해요? B: 저는 매일 저녁에 공부해요. A: 버스는 몇 시에 도착해요? B: 버스는 매일 아침 8시에 도착해요.
현재진행형을 사용할 수 있어요.,I ___ planning a picnic with my family.,저는 가족과 함께 소풍을 계획하고 있어요.,is,am,are,am,2,She ___ visiting a museum today.,그녀는 오늘 박물관을 방문하고 있어요.,is,am,are,is,1,"A: I am reading a science article. B: I am writing a summary for class. A: Is he practicing the piano? B: Yes, he is practicing in his room.","A: 저는 과학 기사를 읽고 있어요. B: 저는 반을 위해 요약문을 쓰고 있어요. A: 그는 피아노를 연습하고 있나요? B: 네, 그는 방에서 피아노를 연습하고 있어요."
구문 There is/are를 사용할 수 있어요.,___ a small library near my home.,우리 집 근처에 작은 도서관이 있어요.,There was,There is,There are,There is,2,There ___ many shops along the street.,길을 따라 많은 상점들이 있어요.,is,are,am,are,1,"A: Is there a garden near the school? B: Yes, there is a quiet garden behind the building. A: Are there any libraries in your town? B: Yes, there are several modern libraries around.","A: 학교 근처에 정원이 있나요? B: 네, 건물 뒤에 조용한 정원이 있어요. A: 여러분 동네에 도서관이 있나요? B: 네, 주변에 현대식 도서관들이 여러 개 있어요."
과거 시제를 사용할 수 있어요.,I ___ the museum last weekend.,나는 지난 주말에 박물관을 방문했어요.,visit,visited,visits,visited,2,She ___ her homework an hour ago.,그녀는 한 시간 전에 숙제를 끝냈어요.,finished,finish,finishes,finished,1,"A: When did you start learning English? B: I started last year. A: Did you watch the game last night? B: Yes, I watched it with my brother.","A: 언제 영어 배우기 시작했어요? B: 작년에 시작했어요. A: 지난 밤에 경기를 봤어요? B: 네, 형과 함께 봤어요."
동사의 목적어로 쓰이는 부정사를 사용할 수 있어요.,I want to ___ a famous museum.,나는 유명한 박물관을 방문하고 싶어요.,see,visit,go,visit,2,I want to ___ a new city.,나는 새로운 도시를 탐험하고 싶어요.,explore,examine,visit,explore,1,"A: Do you want to visit the library? B: Yes, I want to visit the library. A: Do you want to explore the park? B: Yes, I want to explore the park.","A: 도서관을 방문하고 싶어요? B: 네, 도서관을 방문하고 싶어요. A: 공원을 탐험하고 싶어요? B: 네, 공원을 탐험하고 싶어요."
목적을 나타내는 부정사 to를 사용할 수 있어요.,She studies hard ___ achieve success.,그녀는 성공을 이루기 위해 열심히 공부해요.,for achieve success,to achieve success,to achieving success,to achieve success,2,They practice daily ___ win competitions.,그들은 대회를 이기기 위해 매일 연습해요.,to win competitions,for win competitions,to winning competitions,to win competitions,1,A: What do you study to improve your skills? B: I study hard to master new topics. A: Why do you work overtime? B: I work overtime to earn extra money.,A: 기술을 향상시키기 위해 무엇을 공부해요? B: 저는 새로운 주제를 마스터하기 위해 열심히 공부해요. A: 왜 야근해요? B: 저는 추가 수입을 벌기 위해 야근해요.
목적어가 두 개인 동사를 사용할 수 있어요.,I ___ my neighbor a cup of tea.,저는 이웃에게 차 한 잔을 제공했어요.,offer,offered,offers,offered,2,I ___ my mom a birthday card.,저는 엄마에게 생일 카드를 보냈어요.,sent,send,sents,sent,1,A: I offered my friend a new book. B: I sent my cousin a holiday card. A: Did you give your classmate a kind word? B: I offered my neighbor a warm smile.,A: 저는 친구에게 새 책을 건넸어요. B: 저는 사촌에게 명절 카드를 보냈어요. A: 동급생에게 친절한 말을 건넸어요? B: 저는 이웃에게 따뜻한 미소를 건넸어요.
일반동사를 사용할 수 있어요.,I ___ stories.,나는 이야기를 써요.,writes,write,writing,write,2,My friend ___ dinner.,내 친구는 저녁을 요리해요.,cooks,cook,cooking,cooks,1,A: Do you write letters often? B: I write letters every day. A: Does your friend cook dinner on weekdays? B: She cooks dinner at home.,A: 자주 편지를 쓰세요? B: 매일 편지를 써요. A: 평일에 친구가 저녁을 요리하세요? B: 친구가 집에서 저녁을 요리해요.
현재 진행형을 사용할 수 있어요.,I am ___ a fun day with my family.,나는 가족과 함께 즐거운 하루를 즐기고 있어요.,enjoy,enjoying,enjoyed,enjoying,2,My sister ___ snacks for us.,내 여동생은 우리를 위해 간식을 준비하고 있어요.,is preparing,prepares,was preparing,is preparing,1,A: What are you doing in the garden? B: I am planting flowers. A: What is your colleague doing at work? B: He is preparing a report.,A: 오늘 정원에서 무엇을 하고 있어요? B: 꽃을 심고 있어요. A: 직장에서 동료는 무엇을 하고 있어요? B: 보고서를 준비하고 있어요.
일반동사 과거형을 사용할 수 있어요.,I just ___ my neighbor.,저는 방금 이웃을 도와줬어요.,help,helped,helping,helped,2,I just ___ to a beautiful song.,저는 방금 아름다운 노래를 들었어요.,listened,listen,listening,listened,1,A: Did you finish your assignment yesterday? B: I finished my assignment quickly. A: Did you visit the old bookstore last weekend? B: I visited it and discovered rare books.,A: 어제 과제를 끝내셨어요? B: 저는 과제를 빠르게 끝냈어요. A: 지난 주말에 오래된 서점을 방문하셨어요? B: 저는 서점을 방문해서 희귀한 책들을 발견했어요.
형식 문장을 사용할 수 있어요.,___ me some more cake.,저한테 케이크를 좀 더 건네 주세요.,passes,pass,passing,pass,2,"___ me some more balloons, please.",저한테 풍선을 좀 더 건네 주세요.,Hand,Hands,Handed,Hand,1,"A: Could you give me some more water? B: Yes, here you go. A: Would you pass me some more paper? B: Certainly, take it.","A: 물을 좀 더 건네 주실래요? B: 네, 여기 있어요. A: 종이를 좀 더 건네 주세요? B: 물론이죠, 받으세요."
재귀대명사를 사용할 수 있어요.,I surround ___ with playful dolphins.,나는 장난기 많은 돌고래들과 함께 나 자신을 둘러싸요.,me,myself,I,myself,2,I find ___ exploring deep jungles.,나는 깊은 정글을 탐험하면서 나 자신을 발견해요.,myself,me,I,myself,1,A: How do you pamper yourself after a long day? B: I pamper myself with a warm bath. A: When did you surprise yourself with an unexpected idea? B: I surprised myself during a meeting.,A: 긴 하루 후에 자신을 어떻게 달래세요? B: 저는 따뜻한 목욕으로 자신을 달래요. A: 언제 예상치 못한 아이디어로 자신을 놀라게 하셨어요? B: 회의 중에 자신을 놀라게 했어요.
조동사 must를 사용할 수 있어요.,You ___ finish your homework before playtime.,너는 놀이시간 전에 숙제를 끝내야 해요.,musted,must,musting,must,2,Students ___ participate actively in class discussions.,학생들은 수업 토론에 적극적으로 참여해야 해요.,must,musting,musted,must,1,A: What must you complete before dinner? B: I must finish my chores. A: When must you submit your project? B: I must submit it tomorrow.,A: 저녁 먹기 전에 무엇을 완료해야 해요? B: 나는 집안일을 끝내야 해요. A: 언제 프로젝트를 제출해야 해요? B: 나는 내일 제출해야 해요.
과거 진행형을 사용할 수 있어요.,He ___ painting in the studio.,그는 스튜디오에서 그림을 그리고 있었어요.,is,was,will be,was,2,She ___ drawing in the art class.,그녀는 미술 수업에서 그림을 그리고 있었어요.,was,is,will be,was,1,A: What were you doing at the celebration? B: I was singing a song. A: When were you studying at the gallery yesterday? B: I was reading a book.,A: 어제 축제에서 무엇을 하고 있었어요? B: 노래를 부르고 있었어요. A: 어제 갤러리에서 언제 공부하고 있었어요? B: 책을 읽고 있었어요.
감탄문을 사용할 수 있어요.,What a ______ smile!,정말 명랑한 미소예요.,cheerfully,cheerful,cheered,cheerful,2,What a ______ heart!,정말 착한 마음이에요.,kind,kindly,kinded,kind,1,A: What a refreshing breeze! B: It truly awakens the senses. A: What a radiant flower! B: Its color brightens my day.,A: 정말 상쾌한 바람이에요! B: 감각을 정말 깨워줘요. A: 정말 눈부신 꽃이에요! B: 그 색이 하루를 밝게 해요.
be동사의 현재형을 사용할 수 있어요.,I ___ a teacher.,나는 선생님이에요.,am,are,is,am,1,She ___ kind.,그녀는 친절해요.,are,is,am,is,2,A: I am excited for the game. B: You are ready to compete. A: This song is catchy. B: It is popular.,A: 저는 경기 때문에 신나요. B: 당신은 경쟁할 준비가 됐어요. A: 이 노래는 매력적이에요. B: 그것은 인기가 많아요.
