학년,출판사,교육과정,Lesson,Title,Functions (의사소통기능),Functions (의사소통기능),Structures (언어 형식),Structures (언어 형식),Structures (언어 형식),Functions Material 1,Functions Material 2,"Functions Material 1
수정","Functions Material 2
수정"
중2,동아(이),2015,7,Can I Trust It?,"추천 요청하기
A: Can you recommend a musical for me?
B: How about The Lion King?","만족 여부 묻고 답하기
A: How do you like your bicycle?
B: I’m really happy with it.","so ~ that
The movie is so boring that I want to cry.","목적격 관계대명사
In the ad, “Best Picture” is the award which the movie won.",,"[DESCRIPTION]
recommend를 활용하여 추천 요청하기.

[KEY_EXPRESSION]
A: Can you recommend ()?  
B: How about ()?

[SUB_EXPRESSION]
A: What would you recommend?  
B: I recommend ().  

A: Can you suggest ()?  
B: Try ().","[DESCRIPTION]
like와 happy를 활용하여 만족 여부 묻고 답하기.

[KEY_EXPRESSION]
A: How do you like ()?  
B: I’m really happy with ().

[SUB_EXPRESSION]
A: Are you satisfied with ()?  
B: Yes, I am. / No, I’m not.  

A: Do you enjoy ()?  
B: Yes, I do. / No, I don’t.","[DESCRIPTION]  
recommend를 활용하여 추천 요청하기.  

[KEY_EXPRESSION]  
A: Can you recommend a good restaurant?  
B: How about the new Italian place downtown?  

[KEY_EXPRESSION_KOR]  
A: 좋은 식당 추천해 줄 수 있어?  
B: 시내에 새로 생긴 이탈리안 레스토랑은 어때?  

[SUB_EXPRESSION]  
A: What would you recommend?  
B: I recommend ().  

A: Can you suggest ()?  
B: Try ().  ","[DESCRIPTION]  
like와 happy를 활용하여 만족 여부 묻고 답하기.  

[KEY_EXPRESSION]  
A: How do you like your new phone?  
B: I’m really happy with it.  

[KEY_EXPRESSION_KOR]  
A: 새 휴대폰 어때?  
B: 정말 만족스러워.  

[SUB_EXPRESSION]  
A: Are you satisfied with ()?  
B: Yes, I am. / No, I’m not.  

A: Do you enjoy ()?  
B: Yes, I do. / No, I don’t.  "
중2,동아(이),2015,8,Be Like Sherlock!,"도움 요청하기
A: Can you help me mop the floor?
B: No problem.","추측하기
A: I guess you’re playing the piano.
B: You’re right.","something + 형용사
Is there something wrong?","간접의문문
Could you tell me when this happened?",,"[DESCRIPTION]
can you help me/can you do me a favor?를 활용한 도움 요청하기.

[KEY_EXPRESSION]
A: Can you help me ()?  
B: No problem. / Sorry, I can’t.

[SUB_EXPRESSION]
A: Could you give me a hand with ()?  
B: Of course! / Sorry, I’m busy.  

A: Would you mind helping me ()?  
B: Not at all. / Sorry, I can’t.","[DESCRIPTION]
I guess ()를 활용해 추측 표현하기.

[KEY_EXPRESSION]
A: I guess ().  
B: You’re right.

[SUB_EXPRESSION]
A: I think ().  
B: That’s correct.  

A: I assume ().  
B: Yes, that’s true.","[DESCRIPTION]  
can you help me/can you do me a favor?를 활용한 도움 요청하기.  

[KEY_EXPRESSION]  
A: Can you help me carry these books?  
B: No problem. / Sorry, I can’t.  

[KEY_EXPRESSION_KOR]  
A: 이 책들 옮기는 거 도와줄 수 있어?  
B: 물론이지. / 미안, 못 도와줘.  

[SUB_EXPRESSION]  
A: Could you give me a hand with ()?  
B: Of course! / Sorry, I’m busy.  

A: Would you mind helping me ()?  
B: Not at all. / Sorry, I can’t.  ","[DESCRIPTION]  
I guess ()를 활용해 추측 표현하기.  

[KEY_EXPRESSION]  
A: I guess it’s going to rain tomorrow.  
B: You’re right.  

[KEY_EXPRESSION_KOR]  
A: 내일 비가 올 것 같아.  
B: 맞아.  

[SUB_EXPRESSION]  
A: I think ().  
B: That’s correct.  

A: I assume ().  
B: Yes, that’s true.  "
중3,동아(이),2015,1,"I Can’t, but We Can","안부 묻고 답하기
A: How have you been?
B: I’ve been good.","기쁨·유감 표현하기
A: I came in first in the marathon.
B: I’m happy to hear that.","to부정사의 의미상의 주어
It was not easy for us to choose the best idea.","관계대명사 what
We finally made what we wanted.",,"[DESCRIPTION]
How have you been?를 활용해 안부 묻고 답하기.

[KEY_EXPRESSION]
A: How have you been?  
B: I’ve been ().

[SUB_EXPRESSION] # 오랜만에 만난 사이에서 활용하는 인삿말이어야 함
A: How have you been doing?  
B: I have been ().  

A: How was everything going?  
B: Everything was ().","[DESCRIPTION]
I’m happy to hear that.를 활용해 기쁨과 유감 표현하기.

[KEY_EXPRESSION]
A: ()  
B: I’m happy to hear that.

[SUB_EXPRESSION]
A: ()  
B: That’s great news!  

A: ()  
B: I’m sorry to hear that.","
[DESCRIPTION]  
How have you been?를 활용해 안부 묻고 답하기.  

[KEY_EXPRESSION]  
A: How have you been?  
B: I’ve been great, thanks for asking.  

[KEY_EXPRESSION_KOR]  
A: 잘 지냈어?  
B: 응, 잘 지냈어. 물어봐 줘서 고마워.  

[SUB_EXPRESSION]  
A: How have you been doing?  
B: I have been ().  

A: How was everything going?  
B: Everything was ().  
","[DESCRIPTION]  
I’m happy to hear that.를 활용해 기쁨과 유감 표현하기.  

[KEY_EXPRESSION]  
A: I passed my exam!  
B: I’m happy to hear that.  

[KEY_EXPRESSION_KOR]  
A: 시험에 합격했어!  
B: 그 소식 들으니 기뻐.  

[SUB_EXPRESSION]  
A: I got a promotion!  
B: That’s great news!  

A: I lost my phone.  
B: I’m sorry to hear that.  "
중3,동아(이),2015,2,Go Green,"걱정 표현하기
A: I’m worried about global warming.
B: Me, too. It’s terrible.","방법 묻기
A: Do you know how to do a team project well?
B: Yes. You need to listen carefully to others’ opinions.","수 일치
About a third of the bee population dies every year.","조동사 수동태
Honey from ancient Egypt can be eaten today.",,"[DESCRIPTION]
I’m worried about ()를 활용해 걱정 표현하기.

[KEY_EXPRESSION]
A: I’m worried about ().  
B: Me, too. It’s ().

[SUB_EXPRESSION]
A: I’m concerned about ().  
B: I feel the same way.  

A: I’m anxious about ().  
B: I agree. It’s ().","[DESCRIPTION]
Do you know how to ()?를 활용해 방법 묻기.

[KEY_EXPRESSION]
A: Do you know how to ()?  
B: Yes. You need to (). / I'm sorry, I don't know

[SUB_EXPRESSION]
A: Can you tell me how to ()?  
B: Sure. First (), then ().  

A: How can I ()?  
B: You should ().","[DESCRIPTION]  
I’m worried about ()를 활용해 걱정 표현하기.  

[KEY_EXPRESSION]  
A: I’m worried about my job interview.  
B: Me, too. It’s important.  

[KEY_EXPRESSION_KOR]  
A: 면접이 걱정돼.  
B: 나도 그래. 중요한 일이잖아.  

[SUB_EXPRESSION]  
A: I’m concerned about ().  
B: I feel the same way.  

A: I’m anxious about ().  
B: I agree. It’s ().  ","[DESCRIPTION]  
Do you know how to ()?를 활용해 방법 묻기.  

[KEY_EXPRESSION]  
A: Do you know how to cook pasta?  
B: Yes. You need to boil the noodles first. / I'm sorry, I don't know.  

[KEY_EXPRESSION_KOR]  
A: 파스타 요리하는 방법 알아?  
B: 응, 먼저 면을 삶아야 해. / 미안, 몰라.  

[SUB_EXPRESSION]  
A: Can you tell me how to ()?  
B: Sure. First (), then ().  

A: How can I ()?  
B: You should ().  "
중3,동아(이),2015,3,Heal the World,"원하는 행동 묻기
A: What do you want me to do?
B: Please put the clothes into the box.","당부하기
A: Make sure you lock the doors.
B: Okay, I will.","사역동사
The project manager had us meet at 9 a.m.","It ~ that 강조
It was a better tomorrow that we painted.",,"[DESCRIPTION]
What do you want me to do?를 활용해 원하는 행동 묻기.

[KEY_EXPRESSION]
A: What do you want me to do?  
B: I want you to ().

[SUB_EXPRESSION]
A: Would you like some help?  
B: Please ().  

A: What can I do for you?  
B: I want you to ().","[DESCRIPTION]
Make sure you ()를 활용해 당부하기.

[KEY_EXPRESSION]
A: Make sure you ().  
B: Okay, I will.

[SUB_EXPRESSION]
A: Don’t forget to ().  
B: Got it.  

A: Please ().  
B: Of course, I will.","[DESCRIPTION]  
What do you want me to do?를 활용해 원하는 행동 묻기.  

[KEY_EXPRESSION]  
A: What do you want me to do?  
B: I want you to help me clean the room.  

[KEY_EXPRESSION_KOR]  
A: 내가 뭘 해주길 바라?  
B: 방 청소 좀 도와줘.  

[SUB_EXPRESSION]  
A: Would you like some help?  
B: Please ().  

A: What can I do for you?  
B: I want you to ().  ","[DESCRIPTION]  
Make sure you ()를 활용해 당부하기.  

[KEY_EXPRESSION]  
A: Make sure you lock the door before leaving.  
B: Okay, I will.  

[KEY_EXPRESSION_KOR]  
A: 나가기 전에 문 꼭 잠가.  
B: 알겠어.  

[SUB_EXPRESSION]  
A: Don’t forget to ().  
B: Got it.  

A: Please ().  
B: Of course, I will.  "
중3,동아(이),2015,4,"Open a Book, Open Your Mind","의견 묻기
A: How do you feel about the single food diet?
B: I think it’s easy but unhealthy.","동의하기
A: I think reading books on a phone is good. We can read anytime.
B: I’m with you on that.","+ 비교급 ~, + 비교급 ...
The more Stanley dug, the stronger he became.","접속사 since
It couldn’t be real gold since it was too light.",,"[DESCRIPTION]
How do you feel about ()?를 활용해 의견 묻기.

[KEY_EXPRESSION]
A: How do you feel about ()?  
B: I think it’s ().

[SUB_EXPRESSION]
A: What’s your opinion on ()?  
B: In my opinion, it’s ().  

A: What do you think about ()?  
B: I believe it’s ().","[DESCRIPTION]
I’m with you on that.를 활용해 동의하기.

[KEY_EXPRESSION]
A: ()  
B: I’m with you on that.

[SUB_EXPRESSION]
A: ()  
B: I totally agree.  

A: ()  
B: That’s so true.","
[DESCRIPTION]  
How do you feel about ()?를 활용해 의견 묻기.  

[KEY_EXPRESSION]  
A: How do you feel about online classes?  
B: I think it’s convenient.  

[KEY_EXPRESSION_KOR]  
A: 온라인 수업에 대해 어떻게 생각해?  
B: 편리한 것 같아.  

[SUB_EXPRESSION]  
A: What’s your opinion on ()?  
B: In my opinion, it’s ().  

A: What do you think about ()?  
B: I believe it’s ().  ","[DESCRIPTION]  
I’m with you on that.를 활용해 동의하기.  

[KEY_EXPRESSION]  
A: This rule is really unfair.  
B: I’m with you on that.  

[KEY_EXPRESSION_KOR]  
A: 이 규칙은 정말 불공평해.  
B: 나도 그렇게 생각해.  

[SUB_EXPRESSION]  
A: We should take a break.  
B: I totally agree.  

A: The movie was fantastic!  
B: That’s so true.  "
중3,동아(이),2015,5,Believe in Yourself,"기대 표현하기
A: Are you going to travel to Jeju-do next week?
B: Yes, I’m really looking forward to riding a horse.","거절하기
A: Do you want to join me?
B: I’d love to, but I can’t. I have to do my homework.","가정법 과거
If I were a bird, I would fly.","의문사 + to부정사
We didn’t know how to read music.",,"[DESCRIPTION]
I’m really looking forward to ()를 활용해 기대 표현하기.

[KEY_EXPRESSION]
A: Are you going to ()?  
B: Yes, I’m really looking forward to ().

[SUB_EXPRESSION]
B: I’m excited about ().  

B: I can’t wait to ().","[DESCRIPTION]
I’d love to, but ()를 활용해 거절 표현하기.

[KEY_EXPRESSION]
A: Do you want to ()?  
B: I’d love to, but ().

[SUB_EXPRESSION]
B: I'm afraid I can't.  

B: Sorry, but I can’t because ().","[DESCRIPTION]  
I should have ()를 활용해 후회 표현하기.  

[KEY_EXPRESSION]  
A: Oh, no! I missed the deadline.  
B: I should have started earlier.  

[KEY_EXPRESSION_KOR]  
A: 이런! 마감 기한을 놓쳤어.  
B: 더 일찍 시작했어야 했어.  

[SUB_EXPRESSION]  
A: I didn’t study for the test.  
B: I regret that.  

A: I forgot my umbrella.  
B: I wish I had taken it.  ","[DESCRIPTION]  
I hope ()를 활용해 기원하는 말 하기.  

[KEY_EXPRESSION]  
A: I’m going to take my driving test tomorrow.  
B: I hope you pass!  

[KEY_EXPRESSION_KOR]  
A: 내일 운전면허 시험 볼 거야.  
B: 합격하길 바랄게!  

[SUB_EXPRESSION]  
A: I have an important interview.  
B: What I really want is for you to succeed.  

A: I’m moving to a new city.  
B: I would like you to be happy there.  "
중3,동아(이),2015,6,Make the World Beautiful,"감사하기
A: Thank you for lending me the book.
B: You’re welcome.","금지하기
A: You’re not allowed to feed the birds here.
B: I’m sorry. I didn’t know that.",so that\nThe architect took the curved lines from nature so that city people could enjoy them.\n\n,"+ 동사원형\nIt is round, delicate, yet strong enough to protect its content.",,"[DESCRIPTION]
Thank you for ()를 활용해 감사 표현하기.

[KEY_EXPRESSION]
A: Thank you for ().  
B: You’re welcome.

[SUB_EXPRESSION]
A: I appreciate ().  
B: My pleasure.  

A: I can't tell you how much this means to me.  
B: Don't mention it.","[DESCRIPTION]
be not allowed를 활용해 금지 표현하기.

[KEY_EXPRESSION]
A: You are not allowed to ().  
B: I’m sorry. I didn’t know that.

[SUB_EXPRESSION]
A: You shouldn't ().  
B: I apologize.  

A: You'd better not ().  
B: Oh, I see.","[DESCRIPTION]  
Thank you for ()를 활용해 감사 표현하기.  

[KEY_EXPRESSION]  
A: Thank you for helping me with my homework.  
B: You’re welcome.  

[KEY_EXPRESSION_KOR]  
A: 숙제 도와줘서 고마워.  
B: 천만에.  

[SUB_EXPRESSION]  
A: I appreciate ().  
B: My pleasure.  

A: I can't tell you how much this means to me.  
B: Don't mention it.  ","[DESCRIPTION]  
be not allowed를 활용해 금지 표현하기.  

[KEY_EXPRESSION]  
A: You are not allowed to use your phone in class.  
B: I’m sorry. I didn’t know that.  

[KEY_EXPRESSION_KOR]  
A: 수업 중에 휴대폰 사용은 금지되어 있어.  
B: 죄송해요. 몰랐어요.  

[SUB_EXPRESSION]  
A: You shouldn't ().  
B: I apologize.  

A: You'd better not ().  
B: Oh, I see.  "
중3,동아(이),2015,7,Feel the Wonder,"궁금함 표현하기
A: I wonder where the bus stop is.
B: It’s in front of the police station.","보고하기
A: Is there anything interesting?
B: This article says scientists have discovered a new planet.","소유격 관계대명사 whose
This small fish whose favorite food is clams uses a tool to eat them.","접속사 while
Some whales stand on their tails while they sleep.",,"[DESCRIPTION]
I wonder ()를 활용해 궁금함 표현하기.

[KEY_EXPRESSION]
A: I wonder ().  
B: It’s ().

[SUB_EXPRESSION]
A: I'm interested to know what ().  
B: It’s ().  

A: Can you tell me more about ()?  
B: Sure, it’s ().","[DESCRIPTION]
This article says ()를 활용해 보고하기.

[KEY_EXPRESSION]
A: Is there anything interesting?  
B: This article says ().

[SUB_EXPRESSION]
B: The Internet says that ().  

B: They say that ().","[DESCRIPTION]  
I wonder ()를 활용해 궁금함 표현하기.  

[KEY_EXPRESSION]  
A: I wonder what time the store closes.  
B: It’s open until 10 PM.  

[KEY_EXPRESSION_KOR]  
A: 가게가 몇 시에 문을 닫는지 궁금해.  
B: 밤 10시까지 영업해.  

[SUB_EXPRESSION]  
A: I'm interested to know what ().  
B: It’s ().  

A: Can you tell me more about ()?  
B: Sure, it’s ().  ","[DESCRIPTION]  
This article says ()를 활용해 보고하기.  

[KEY_EXPRESSION]  
A: Is there anything interesting?  
B: This article says drinking water is good for your skin.  

[KEY_EXPRESSION_KOR]  
A: 흥미로운 소식 있어?  
B: 이 기사에 따르면 물을 많이 마시는 것이 피부에 좋대.  

[SUB_EXPRESSION]  
B: The Internet says that ().  

B: They say that ()."
중3,동아(이),2015,8,Up to You,"후회 표현하기
A: Oh, no! You got caught in the rain.
B: I should have taken an umbrella.","기원하는 말 하기
A: I’m going to sing in the school festival.
B: I hope you move the audience.","분사구문
Reading the article, he dropped his cup in surprise.","과거완료
The article said Alfred Nobel had died in France from a heart attack.",,"[DESCRIPTION]
I should have ()를 활용해 후회 표현하기.

[KEY_EXPRESSION]
A: Oh, no! ()  
B: I should have ().

[SUB_EXPRESSION]
B: I regret ().  

B: I wish I had ().","[DESCRIPTION]
I hope ()를 활용해 기원하는 말 하기.

[KEY_EXPRESSION]
A: I’m going to ().  
B: I hope ().

[SUB_EXPRESSION]
B: What I really want is for you to ().  

B: I would like you to ().","[DESCRIPTION]  
I should have ()를 활용해 후회 표현하기.  

[KEY_EXPRESSION]  
A: Oh, no! I forgot my umbrella.  
B: I should have checked the weather.  

[KEY_EXPRESSION_KOR]  
A: 이런! 우산을 깜빡했어.  
B: 날씨를 미리 확인했어야 했는데.  

[SUB_EXPRESSION]  
B: I regret ().  

B: I wish I had ().  ","[DESCRIPTION]  
I hope ()를 활용해 기원하는 말 하기.  

[KEY_EXPRESSION]  
A: I’m going to take my final exam tomorrow.  
B: I hope you do well!  

[KEY_EXPRESSION_KOR]  
A: 내일 기말고사 봐.  
B: 좋은 결과 있길 바랄게!  

[SUB_EXPRESSION]  
B: What I really want is for you to ().  

B: I would like you to ().  "
중1,동아(이),2022,1,"New School, New Friends","인사하기
A: Hi, I’m Minwoo. Nice to meet you. 
B: Hi, I’m Judy. Nice to meet you, too.","좋아하는 것 말하기 
A: I like science. Do you like science? 
B: No, I don’t. I like math.","be동사
My name is Somi.","일반동사
I play rugby very well.",,"[DESCRIPTION]
자기소개와 반갑다는 표현을 포함한 기본적인 인사 나누기.

[KEY_EXPRESSION]
A: Hi, I’m (). Nice to meet you.
B: Hi, I’m (). Nice to meet you, too.

[SUB_EXPRESSION]
A: Hello, I’m (). It’s nice to meet you.
B: Hello, I’m (). Nice to meet you, too.
A: Hi, I’m (). Great to meet you.
B: Hi, I’m (). Great to meet you, too.","[DESCRIPTION]
Do you like~ 구조를 활용해 좋아하는 것을 묻고 답하기.

[KEY_EXPRESSION]
A: I like (). Do you like ()?
B: Yes, I do. / No, I don’t. I like ().

[SUB_EXPRESSION]
A: I enjoy (). Do you enjoy ()?
B: Yes, I do. / No, I don’t. I enjoy ().
A: I love (). Do you love ()?
B: Yes, I do. / No, I don’t. I love ().","[DESCRIPTION]
자기소개와 반갑다는 표현을 포함한 기본적인 인사 나누기.

[KEY_EXPRESSION]
A: Hi, I’m Alice. Nice to meet you.
B: Hi, I’m John. Nice to meet you, too.

[KEY_EXPRESSION_KOR]
A: 안녕, 나는 앨리스야. 만나서 반가워.
B: 안녕, 나는 존이야. 나도 만나서 반가워.

[SUB_EXPRESSION]
A: Hello, I’m (). It’s nice to meet you.
B: Hello, I’m (). Nice to meet you, too.
A: Hi, I’m (). Great to meet you.
B: Hi, I’m (). Great to meet you, too.","[DESCRIPTION]
Do you like~ 구조를 활용해 좋아하는 것을 묻고 답하기.

[KEY_EXPRESSION]
A: I like soccer. Do you like soccer?
B: Yes, I do. / No, I don’t. I like basketball.

[KEY_EXPRESSION_KOR]
A: 나는 축구를 좋아해. 너도 축구 좋아해?
B: 응, 좋아해. / 아니, 안 좋아해. 나는 농구를 좋아해.

[SUB_EXPRESSION]
A: I enjoy (). Do you enjoy ()?
B: Yes, I do. / No, I don’t. I enjoy ().
A: I love (). Do you love ()?
B: Yes, I do. / No, I don’t. I love ()."
