구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean,초등800 포함여부,,워드P 매핑용,워드P 매핑용 쿼리,,사운드파일명,사운드배치,이미지파일명,이미지배치
초등800,10114,초4,2,beach,해변,2,명사,2380,6326,[bí:ʧ],,,#REF!,,certain,WordText='certain' OR ,,006326,XCOPY /F/Y .\006326.mp3 .\cutMp3\,002380,XCOPY /F/Y .\002380.png .\cutPng\
초등800,10115,초3,1,bear,곰,2,명사,10630,1162,[bέər],,,#REF!,,chance,WordText='chance' OR ,,001162,XCOPY /F/Y .\001162.mp3 .\cutMp3\,010630,XCOPY /F/Y .\010630.png .\cutPng\
초등800,10116,초3,1,bear,견디다,1,동사,8371,19838,[bέər],,,#REF!,,change,WordText='change' OR ,,019838,XCOPY /F/Y .\019838.mp3 .\cutMp3\,008371,XCOPY /F/Y .\008371.png .\cutPng\
초등800,10117,초3,1,bear,(표정/모습을) 몸에 지니다,1,동사,4259,20742,[bέər],,,#REF!,,cheap,WordText='cheap' OR ,,020742,XCOPY /F/Y .\020742.mp3 .\cutMp3\,004259,XCOPY /F/Y .\004259.png .\cutPng\
초등800,10118,초3,1,bear,출산하다,1,동사,5121,21464,[bέər],,,#REF!,,check,WordText='check' OR ,,021464,XCOPY /F/Y .\021464.mp3 .\cutMp3\,005121,XCOPY /F/Y .\005121.png .\cutPng\
초등800,10119,초3,1,bear,"(책임 등을) 떠맡다,감당하다",1,동사,3336,31031,[bεər],,,#REF!,,cheese,WordText='cheese' OR ,,031031,XCOPY /F/Y .\031031.mp3 .\cutMp3\,003336,XCOPY /F/Y .\003336.png .\cutPng\
초등800,10120,초등,5,beauty,아름다움,2,명사,2151,3542,[bjú:ti],,,#REF!,,child,WordText='child' OR ,,003542,XCOPY /F/Y .\003542.mp3 .\cutMp3\,002151,XCOPY /F/Y .\002151.png .\cutPng\
초등800,10121,초5,3,because,"왜냐하면,~때문에",7,접속사,2480,4107,[bikʌ́z; bikɔ́:z],,,#REF!,,church,WordText='church' OR ,,004107,XCOPY /F/Y .\004107.mp3 .\cutMp3\,002480,XCOPY /F/Y .\002480.png .\cutPng\
초등800,10122,초등,5,become,~이 되다,1,동사,2728,4534,[bikʌ́m],,,#REF!,,circle,WordText='circle' OR ,,004534,XCOPY /F/Y .\004534.mp3 .\cutMp3\,002728,XCOPY /F/Y .\002728.png .\cutPng\
초등800,10123,초등,5,become,~(해)지다,1,동사,9980,21677,[bikʌ́m],,,#REF!,,city,WordText='city' OR ,,021677,XCOPY /F/Y .\021677.mp3 .\cutMp3\,009980,XCOPY /F/Y .\009980.png .\cutPng\
초등800,10124,초4,2,bed,침대,2,명사,3512,5843,[béd],,,#REF!,,class,WordText='class' OR ,,005843,XCOPY /F/Y .\005843.mp3 .\cutMp3\,003512,XCOPY /F/Y .\003512.png .\cutPng\
초등800,10125,초4,2,bed,"(강/바다의) 바닥,지층",2,명사,5021,19840,[béd],,,#REF!,,classic,WordText='classic' OR ,,019840,XCOPY /F/Y .\019840.mp3 .\cutMp3\,005021,XCOPY /F/Y .\005021.png .\cutPng\
초등800,10126,초3,1,bee,벌,2,명사,6757,14338,[bí:],,,#REF!,,clean,WordText='clean' OR ,,014338,XCOPY /F/Y .\014338.mp3 .\cutMp3\,006757,XCOPY /F/Y .\006757.png .\cutPng\
초등800,10127,초4,2,beef,쇠고기,2,명사,1952,3225,[bí:f],,,#REF!,,clear,WordText='clear' OR ,,003225,XCOPY /F/Y .\003225.mp3 .\cutMp3\,001952,XCOPY /F/Y .\001952.png .\cutPng\
초등800,10128,초4,2,beef,불평하다,1,동사,9521,24116,[bíːf],,,#REF!,,clarify,WordText='clarify' OR ,,024116,XCOPY /F/Y .\024116.mp3 .\cutMp3\,009521,XCOPY /F/Y .\009521.png .\cutPng\
초등800,10129,초6,4,before,"~앞에,~전에",6,전치사,7426,3646,[bifɔ́:r; bəfɔ́:r],,,#REF!,,clever,WordText='clever' OR ,,003646,XCOPY /F/Y .\003646.mp3 .\cutMp3\,007426,XCOPY /F/Y .\007426.png .\cutPng\
초등800,10130,초등,5,begin,시작하다,1,동사,10680,3377,[bigín],,,#REF!,,climb,WordText='climb' OR ,,003377,XCOPY /F/Y .\003377.mp3 .\cutMp3\,010680,XCOPY /F/Y .\010680.png .\cutPng\
초등800,10131,초5,3,behind,~의 뒤에,6,전치사,2687,4474,[bəháind],,,#REF!,,clock,WordText='clock' OR ,,004474,XCOPY /F/Y .\004474.mp3 .\cutMp3\,002687,XCOPY /F/Y .\002687.png .\cutPng\
초등800,10132,초6,4,believe,믿다,1,동사,11009,2121,[bəlí:v; bilí:v],,,#REF!,,close,WordText='close' OR ,,002121,XCOPY /F/Y .\002121.mp3 .\cutMp3\,011009,XCOPY /F/Y .\011009.png .\cutPng\
초등800,10133,초등,5,bell,종,2,명사,3171,5255,[bél],,,#REF!,,disclose,WordText='disclose' OR ,,005255,XCOPY /F/Y .\005255.mp3 .\cutMp3\,003171,XCOPY /F/Y .\003171.png .\cutPng\
초등800,10134,초등,5,bell,종소리,2,명사,11625,19127,[bél],,,#REF!,,enclose,WordText='enclose' OR ,,019127,XCOPY /F/Y .\019127.mp3 .\cutMp3\,011625,XCOPY /F/Y .\011625.png .\cutPng\
초등800,10135,초등,5,below,~의 아래에,6,전치사,10707,4502,[bilóu],,,#REF!,,clothes,WordText='clothes' OR ,,004502,XCOPY /F/Y .\004502.mp3 .\cutMp3\,010707,XCOPY /F/Y .\010707.png .\cutPng\
초등800,10136,초4,2,belt,허리띠,2,명사,7482,6368,[bélt],,,#REF!,,cloud,WordText='cloud' OR ,,006368,XCOPY /F/Y .\006368.mp3 .\cutMp3\,007482,XCOPY /F/Y .\007482.png .\cutPng\
초등800,10137,초등,5,beside,옆에,6,전치사,2685,4467,[bisáid],,,#REF!,,club,WordText='club' OR ,,004467,XCOPY /F/Y .\004467.mp3 .\cutMp3\,002685,XCOPY /F/Y .\002685.png .\cutPng\
초등800,10138,초6,4,between,~의 사이에,6,전치사,2698,4492,[bitwí:n; bətwí:n],,,#REF!,,coat,WordText='coat' OR ,,004492,XCOPY /F/Y .\004492.mp3 .\cutMp3\,002698,XCOPY /F/Y .\002698.png .\cutPng\
초등800,10139,초3,1,big,큰,2,명사,3546,5892,[bíg],,,#REF!,,collect,WordText='collect' OR ,,005892,XCOPY /F/Y .\005892.mp3 .\cutMp3\,003546,XCOPY /F/Y .\003546.png .\cutPng\
초등800,10140,초3,1,bike,자전거,2,명사,2881,4774,[báik],,,#REF!,,college,WordText='college' OR ,,004774,XCOPY /F/Y .\004774.mp3 .\cutMp3\,002881,XCOPY /F/Y .\002881.png .\cutPng\
초등800,10141,초3,1,bike,오토바이,2,명사,5445,21467,[báik],,,#REF!,,color,WordText='color' OR ,,021467,XCOPY /F/Y .\021467.mp3 .\cutMp3\,005445,XCOPY /F/Y .\005445.png .\cutPng\
초등800,10142,초3,1,bike,자전거를 타다,1,동사,4946,25578,[báik],,,#REF!,,come,WordText='come' OR ,,025578,XCOPY /F/Y .\025578.mp3 .\cutMp3\,004946,XCOPY /F/Y .\004946.png .\cutPng\
초등800,10143,초등,5,bill,"계산서,청구서",2,명사,3420,479,[bíl],,,#REF!,,comic,WordText='comic' OR ,,000479,XCOPY /F/Y .\000479.mp3 .\cutMp3\,003420,XCOPY /F/Y .\003420.png .\cutPng\
초등800,10144,초등,5,bill,법안,2,명사,1442,18190,[bíl],,,#REF!,,company,WordText='company' OR ,,018190,XCOPY /F/Y .\018190.mp3 .\cutMp3\,001442,XCOPY /F/Y .\001442.png .\cutPng\
초등800,10145,초등,5,bill,지폐,2,명사,3294,20296,[bíl],,,#REF!,,compute,WordText='compute' OR ,,020296,XCOPY /F/Y .\020296.mp3 .\cutMp3\,003294,XCOPY /F/Y .\003294.png .\cutPng\
초등800,10146,초등,5,bill,(새의) 넓적한 부리,2,명사,13450,21310,[bíl],,,#REF!,,computer,WordText='computer' OR ,,021310,XCOPY /F/Y .\021310.mp3 .\cutMp3\,013450,XCOPY /F/Y .\013450.png .\cutPng\
초등800,10147,초등,5,bill,(모자의) 챙,2,명사,16346,26023,[bíl],,,#REF!,,condition,WordText='condition' OR ,,026023,XCOPY /F/Y .\026023.mp3 .\cutMp3\,016346,XCOPY /F/Y .\016346.png .\cutPng\
초등800,10148,초3,1,bird,새,2,명사,1771,2954,[bə́:rd],,,#REF!,,congratulate,WordText='congratulate' OR ,,002954,XCOPY /F/Y .\002954.mp3 .\cutMp3\,001771,XCOPY /F/Y .\001771.png .\cutPng\
초등800,10149,초등,5,birth,출생,2,명사,3479,5783,[bə́:rθ],,,#REF!,,control,WordText='control' OR ,,005783,XCOPY /F/Y .\005783.mp3 .\cutMp3\,003479,XCOPY /F/Y .\003479.png .\cutPng\
초등800,10150,초등,5,blood,피,2,명사,3734,6179,[blʌ́d],,,#REF!,,cost,WordText='cost' OR ,,006179,XCOPY /F/Y .\006179.mp3 .\cutMp3\,003734,XCOPY /F/Y .\003734.png .\cutPng\
초등800,10151,초3,1,blue,우울한,3,형용사,2273,20299,[blu:],,,#REF!,,could,WordText='could' OR ,,020299,XCOPY /F/Y .\020299.mp3 .\cutMp3\,002273,XCOPY /F/Y .\002273.png .\cutPng\
초등800,10152,초5,3,board,"판자,칠판",2,명사,3661,6060,[bɔ́:rd],,,#REF!,,country,WordText='country' OR ,,006060,XCOPY /F/Y .\006060.mp3 .\cutMp3\,003661,XCOPY /F/Y .\003661.png .\cutPng\
초등800,10153,초5,3,board,게시판,2,명사,12359,16750,[bɔ́:rd],,,#REF!,,couple,WordText='couple' OR ,,016750,XCOPY /F/Y .\016750.mp3 .\cutMp3\,012359,XCOPY /F/Y .\012359.png .\cutPng\
초등800,10154,초5,3,board,이사회,2,명사,2576,19845,[bɔ́:rd],,,#REF!,,course,WordText='course' OR ,,019845,XCOPY /F/Y .\019845.mp3 .\cutMp3\,002576,XCOPY /F/Y .\002576.png .\cutPng\
초등800,10155,초5,3,board,칠판,2,명사,3511,21469,[bɔ́:rd],,,#REF!,,court,WordText='court' OR ,,021469,XCOPY /F/Y .\021469.mp3 .\cutMp3\,003511,XCOPY /F/Y .\003511.png .\cutPng\
초등800,10156,초5,3,board,탑승하다,1,동사,6443,22555,[bɔ́ːrd],,,#REF!,,cousin,WordText='cousin' OR ,,022555,XCOPY /F/Y .\022555.mp3 .\cutMp3\,006443,XCOPY /F/Y .\006443.png .\cutPng\
초등800,10157,초5,3,board,(게임) 판,2,명사,11597,25580,[bɔ́:rd],,,#REF!,,cover,WordText='cover' OR ,,025580,XCOPY /F/Y .\025580.mp3 .\cutMp3\,011597,XCOPY /F/Y .\011597.png .\cutPng\
초등800,10158,초3,1,boat,보트,2,명사,1499,2439,[bóut],,,#REF!,,cow,WordText='cow' OR ,,002439,XCOPY /F/Y .\002439.mp3 .\cutMp3\,001499,XCOPY /F/Y .\001499.png .\cutPng\
초등800,10159,초6,4,body,몸,2,명사,1221,1976,[bádi],,,#REF!,,crayon,WordText='crayon' OR ,,001976,XCOPY /F/Y .\001976.mp3 .\cutMp3\,001221,XCOPY /F/Y .\001221.png .\cutPng\
초등800,10160,초6,4,body,본론,2,명사,12834,18202,[bádi],,,#REF!,,cream,WordText='cream' OR ,,018202,XCOPY /F/Y .\018202.mp3 .\cutMp3\,012834,XCOPY /F/Y .\012834.png .\cutPng\
초등800,10161,초6,4,body,단체,2,명사,3346,19846,[bádi],,,#REF!,,cross,WordText='cross' OR ,,019846,XCOPY /F/Y .\019846.mp3 .\cutMp3\,003346,XCOPY /F/Y .\003346.png .\cutPng\
초등800,10162,초등,5,bone,뼈,2,명사,354,2770,[bóun],,,#REF!,,cry,WordText='cry' OR ,,002770,XCOPY /F/Y .\002770.mp3 .\cutMp3\,000354,XCOPY /F/Y .\000354.png .\cutPng\
초등800,10163,초3,1,book,책,2,명사,3389,5644,[búk],,,#REF!,,culture,WordText='culture' OR ,,005644,XCOPY /F/Y .\005644.mp3 .\cutMp3\,003389,XCOPY /F/Y .\003389.png .\cutPng\
초등800,10164,초3,1,book,예약하다,1,동사,9638,17696,[búk],,,#REF!,,cup,WordText='cup' OR ,,017696,XCOPY /F/Y .\017696.mp3 .\cutMp3\,009638,XCOPY /F/Y .\009638.png .\cutPng\
초등800,10165,초5,3,borrow,빌리다,1,동사,892,2737,[bárou],,,#REF!,,danger,WordText='danger' OR ,,002737,XCOPY /F/Y .\002737.mp3 .\cutMp3\,000892,XCOPY /F/Y .\000892.png .\cutPng\
초등800,10166,초5,3,borrow,(사상/문구를) 차용하다,1,동사,1373,16751,[bárou],,,#REF!,,dark,WordText='dark' OR ,,016751,XCOPY /F/Y .\016751.mp3 .\cutMp3\,001373,XCOPY /F/Y .\001373.png .\cutPng\
초등800,10167,초등,5,both,둘 다의,5,대명사,2258,3711,[bóuθ],,,#REF!,,date,WordText='date' OR ,,003711,XCOPY /F/Y .\003711.mp3 .\cutMp3\,002258,XCOPY /F/Y .\002258.png .\cutPng\
초등800,10168,초4,2,bottle,병,2,명사,1471,2386,[bátl],,,#REF!,,daughter,WordText='daughter' OR ,,002386,XCOPY /F/Y .\002386.mp3 .\cutMp3\,001471,XCOPY /F/Y .\001471.png .\cutPng\
초등800,10169,초등,5,bottom,밑바닥,2,명사,1327,2133,[bátəm],,,#REF!,,day,WordText='day' OR ,,002133,XCOPY /F/Y .\002133.mp3 .\cutMp3\,001327,XCOPY /F/Y .\001327.png .\cutPng\
초등800,10170,초3,1,box,상자,2,명사,1760,2927,[báks],,,#REF!,,decide,WordText='decide' OR ,,002927,XCOPY /F/Y .\002927.mp3 .\cutMp3\,001760,XCOPY /F/Y .\001760.png .\cutPng\
초등800,10171,초3,1,box,권투를 하다,1,동사,10086,31540,[báks],,,#REF!,,decision,WordText='decision' OR ,,031540,XCOPY /F/Y .\031540.mp3 .\cutMp3\,010086,XCOPY /F/Y .\010086.png .\cutPng\
초등800,10172,초4,2,boy,소년,2,명사,10678,3144,[bɔ́i],,,#REF!,,deep,WordText='deep' OR ,,003144,XCOPY /F/Y .\003144.mp3 .\cutMp3\,010678,XCOPY /F/Y .\010678.png .\cutPng\
초등800,10173,초등,5,brave,용감한,3,형용사,7969,4155,[bréiv],,,#REF!,,design,WordText='design' OR ,,004155,XCOPY /F/Y .\004155.mp3 .\cutMp3\,007969,XCOPY /F/Y .\007969.png .\cutPng\
초등800,10174,초3,1,bread,빵,2,명사,1663,2761,[bréd],,,#REF!,,desk,WordText='desk' OR ,,002761,XCOPY /F/Y .\002761.mp3 .\cutMp3\,001663,XCOPY /F/Y .\001663.png .\cutPng\
초등800,10175,초6,4,break,"부수다,망가 뜨리다",1,동사,1538,2517,[bréik],,,#REF!,,dialogue,WordText='dialogue' OR ,,002517,XCOPY /F/Y .\002517.mp3 .\cutMp3\,001538,XCOPY /F/Y .\001538.png .\cutPng\
초등800,10176,초6,4,break,망가뜨리다,1,동사,5416,16624,[bréik],,,#REF!,,dialog,WordText='dialog' OR ,,016624,XCOPY /F/Y .\016624.mp3 .\cutMp3\,005416,XCOPY /F/Y .\005416.png .\cutPng\
초등800,10177,초6,4,break,휴식(시간),2,명사,3979,16753,[bréik],,,#REF!,,die,WordText='die' OR ,,016753,XCOPY /F/Y .\016753.mp3 .\cutMp3\,003979,XCOPY /F/Y .\003979.png .\cutPng\
초등800,10178,초6,4,break,(기록을) 깨다,1,동사,4341,20307,[bréik],,,#REF!,,difficult,WordText='difficult' OR ,,020307,XCOPY /F/Y .\020307.mp3 .\cutMp3\,004341,XCOPY /F/Y .\004341.png .\cutPng\
초등800,10179,초6,4,break,"방학,휴가",2,명사,6852,21472,[bréik],,,#REF!,,dinner,WordText='dinner' OR ,,021472,XCOPY /F/Y .\021472.mp3 .\cutMp3\,006852,XCOPY /F/Y .\006852.png .\cutPng\
초등800,10180,초6,4,break,기회,2,명사,9361,22568,[bréik],,,#REF!,,discuss,WordText='discuss' OR ,,022568,XCOPY /F/Y .\022568.mp3 .\cutMp3\,009361,XCOPY /F/Y .\009361.png .\cutPng\
초등800,10181,초6,4,break,(뉴스가) 터지다,1,동사,809,24158,[bréik],,,#REF!,,do,WordText='do' OR ,,024158,XCOPY /F/Y .\024158.mp3 .\cutMp3\,000809,XCOPY /F/Y .\000809.png .\cutPng\
초등800,10182,초6,4,break,어기다,1,동사,9604,24159,[bréik],,,#REF!,,doctor,WordText='doctor' OR ,,024159,XCOPY /F/Y .\024159.mp3 .\cutMp3\,009604,XCOPY /F/Y .\009604.png .\cutPng\
초등800,10183,초6,4,break,부러지다,1,동사,4868,25583,[bréik],,,#REF!,,dog,WordText='dog' OR ,,025583,XCOPY /F/Y .\025583.mp3 .\cutMp3\,004868,XCOPY /F/Y .\004868.png .\cutPng\
초등800,10184,초6,4,break,"끊다,깨다",1,동사,2862,26076,[bréik],,,#REF!,,doll,WordText='doll' OR ,,026076,XCOPY /F/Y .\026076.mp3 .\cutMp3\,002862,XCOPY /F/Y .\002862.png .\cutPng\
초등800,10185,초4,2,breakfast,아침식사,2,명사,2172,3574,[brékfəst],,,#REF!,,doughnut,WordText='doughnut' OR ,,003574,XCOPY /F/Y .\003574.mp3 .\cutMp3\,002172,XCOPY /F/Y .\002172.png .\cutPng\
초등800,10186,초등,5,bridge,다리,2,명사,832,1326,[brídʒ],,,#REF!,,down,WordText='down' OR ,,001326,XCOPY /F/Y .\001326.mp3 .\cutMp3\,000832,XCOPY /F/Y .\000832.png .\cutPng\
초등800,10187,초등,5,bright,"밝은,똑똑한",3,형용사,8152,2232,[bráit],,,#REF!,,draw,WordText='draw' OR ,,002232,XCOPY /F/Y .\002232.mp3 .\cutMp3\,008152,XCOPY /F/Y .\008152.png .\cutPng\
초등800,10188,초등,5,bright,똑똑한,3,형용사,2398,19497,[bráit],,,#REF!,,drawer,WordText='drawer' OR ,,019497,XCOPY /F/Y .\019497.mp3 .\cutMp3\,002398,XCOPY /F/Y .\002398.png .\cutPng\
초등800,10189,초등,5,bright,"(앞날이) 밝은,희망적인",3,형용사,575,20309,[bráit],,,#REF!,,dream,WordText='dream' OR ,,020309,XCOPY /F/Y .\020309.mp3 .\cutMp3\,000575,XCOPY /F/Y .\000575.png .\cutPng\
초등800,10190,초4,2,bring,가져오다,1,동사,10596,122,[bríŋ],,,#REF!,,dress,WordText='dress' OR ,,000122,XCOPY /F/Y .\000122.mp3 .\cutMp3\,010596,XCOPY /F/Y .\010596.png .\cutPng\
초등800,10191,초4,2,bring,떠오르게 하다,1,동사,9885,19499,[bríŋ],,,#REF!,,drink,WordText='drink' OR ,,019499,XCOPY /F/Y .\019499.mp3 .\cutMp3\,009885,XCOPY /F/Y .\009885.png .\cutPng\
초등800,10192,초4,2,bring,데려오다,1,동사,7189,29137,[bríŋ],,,#REF!,,drive,WordText='drive' OR ,,029137,XCOPY /F/Y .\029137.mp3 .\cutMp3\,007189,XCOPY /F/Y .\007189.png .\cutPng\
초등800,10193,초4,2,bring,"(특정 상태,장소에)있게 하다,~하게 하다",1,동사,5686,31393,[bríŋ],,,#REF!,,drop,WordText='drop' OR ,,031393,XCOPY /F/Y .\031393.mp3 .\cutMp3\,005686,XCOPY /F/Y .\005686.png .\cutPng\
초등800,10194,초3,1,brother,형제,2,명사,3872,6431,[brʌ́ðər],,,#REF!,,drum,WordText='drum' OR ,,006431,XCOPY /F/Y .\006431.mp3 .\cutMp3\,003872,XCOPY /F/Y .\003872.png .\cutPng\
초등800,10195,초3,1,brother,오빠,2,명사,5590,30524,[brΛðər],,,#REF!,,dry,WordText='dry' OR ,,030524,XCOPY /F/Y .\030524.mp3 .\cutMp3\,005590,XCOPY /F/Y .\005590.png .\cutPng\
초등800,10196,초3,1,brown,갈색의,3,형용사,132,167,[bráun],,,#REF!,,duck,WordText='duck' OR ,,000167,XCOPY /F/Y .\000167.mp3 .\cutMp3\,000132,XCOPY /F/Y .\000132.png .\cutPng\
초등800,10197,초3,1,brush,솔질하다,1,동사,12246,16504,[brʌ́ʃ],,,#REF!,,during,WordText='during' OR ,,016504,XCOPY /F/Y .\016504.mp3 .\cutMp3\,012246,XCOPY /F/Y .\012246.png .\cutPng\
초등800,10198,초3,1,brush,닦다,1,동사,2262,16754,[brʌ́ʃ],,,#REF!,,ear,WordText='ear' OR ,,016754,XCOPY /F/Y .\016754.mp3 .\cutMp3\,002262,XCOPY /F/Y .\002262.png .\cutPng\
초등800,10199,초3,1,brush,스치다,1,동사,4508,19504,[brʌ́ʃ],,,#REF!,,early,WordText='early' OR ,,019504,XCOPY /F/Y .\019504.mp3 .\cutMp3\,004508,XCOPY /F/Y .\004508.png .\cutPng\
초등800,10200,초6,4,build,"짓다,만들어 내다",1,동사,3349,5580,[bíld],,,#REF!,,egg,WordText='egg' OR ,,005580,XCOPY /F/Y .\005580.mp3 .\cutMp3\,003349,XCOPY /F/Y .\003349.png .\cutPng\
초등800,10201,초등,5,burn,타다,1,동사,1595,5903,[bə́:rn],,,#REF!,,elephant,WordText='elephant' OR ,,005903,XCOPY /F/Y .\005903.mp3 .\cutMp3\,001595,XCOPY /F/Y .\001595.png .\cutPng\
초등800,10202,초등,5,burn,"태우다,화상을 입다",1,동사,1595,25394,[bə́ːrn],,,#REF!,,eleven,WordText='eleven' OR ,,025394,XCOPY /F/Y .\025394.mp3 .\cutMp3\,001595,XCOPY /F/Y .\001595.png .\cutPng\
초등800,10203,초4,2,bus,버스,2,명사,1427,2309,[bʌ́s],,,#REF!,,end,WordText='end' OR ,,002309,XCOPY /F/Y .\002309.mp3 .\cutMp3\,001427,XCOPY /F/Y .\001427.png .\cutPng\
초등800,10204,초등,5,business,사업,2,명사,1703,2833,[bíznis],,,#REF!,,enough,WordText='enough' OR ,,002833,XCOPY /F/Y .\002833.mp3 .\cutMp3\,001703,XCOPY /F/Y .\001703.png .\cutPng\
초등800,10205,초4,2,busy,바쁜,3,형용사,8032,2150,[bízi],,,#REF!,,enter,WordText='enter' OR ,,002150,XCOPY /F/Y .\002150.mp3 .\cutMp3\,008032,XCOPY /F/Y .\008032.png .\cutPng\
초등800,10206,초4,2,busy,통화 중인,3,형용사,7603,18221,[bízi],,,#REF!,,evening,WordText='evening' OR ,,018221,XCOPY /F/Y .\018221.mp3 .\cutMp3\,007603,XCOPY /F/Y .\007603.png .\cutPng\
초등800,10207,초4,2,but,"그러나,하지만",7,접속사,14864,829,[bʌ́t; bət],,,#REF!,,every,WordText='every' OR ,,000829,XCOPY /F/Y .\000829.mp3 .\cutMp3\,014864,XCOPY /F/Y .\014864.png .\cutPng\
초등800,10208,초4,2,but,~이외에,7,접속사,7058,25586,[bʌ́t; bət],,,#REF!,,example,WordText='example' OR ,,025586,XCOPY /F/Y .\025586.mp3 .\cutMp3\,007058,XCOPY /F/Y .\007058.png .\cutPng\
초등800,10209,초6,4,butter,버터,2,명사,1429,2311,[bʌ́tər],,,#REF!,,exercise,WordText='exercise' OR ,,002311,XCOPY /F/Y .\002311.mp3 .\cutMp3\,001429,XCOPY /F/Y .\001429.png .\cutPng\
초등800,10210,초5,3,button,단추,2,명사,5266,9722,[bʌ́tən],,,#REF!,,face,WordText='face' OR ,,009722,XCOPY /F/Y .\009722.mp3 .\cutMp3\,005266,XCOPY /F/Y .\005266.png .\cutPng\
초등800,10211,초5,3,button,버튼,2,명사,12651,17612,[bʌ́tən],,,#REF!,,fact,WordText='fact' OR ,,017612,XCOPY /F/Y .\017612.mp3 .\cutMp3\,012651,XCOPY /F/Y .\012651.png .\cutPng\
초등800,10212,초4,2,buy,사다,1,동사,1685,2793,[bái],,,#REF!,,factual,WordText='factual' OR ,,002793,XCOPY /F/Y .\002793.mp3 .\cutMp3\,001685,XCOPY /F/Y .\001685.png .\cutPng\
초등800,10213,초5,3,by,~의 옆에,6,전치사,10709,4505,[bái],,,#REF!,,fail,WordText='fail' OR ,,004505,XCOPY /F/Y .\004505.mp3 .\cutMp3\,010709,XCOPY /F/Y .\010709.png .\cutPng\
초등800,10214,초5,3,by,(방법) ~를 통해,6,전치사,7197,16627,[bái],,,#REF!,,fall,WordText='fall' OR ,,016627,XCOPY /F/Y .\016627.mp3 .\cutMp3\,007197,XCOPY /F/Y .\007197.png .\cutPng\
초등800,10215,초5,3,by,~에 의해,6,전치사,7197,16756,[bái],,,#REF!,,family,WordText='family' OR ,,016756,XCOPY /F/Y .\016756.mp3 .\cutMp3\,007197,XCOPY /F/Y .\007197.png .\cutPng\
초등800,10216,초5,3,by,~까지,6,전치사,12302,21478,[bái],,,#REF!,,fan,WordText='fan' OR ,,021478,XCOPY /F/Y .\021478.mp3 .\cutMp3\,012302,XCOPY /F/Y .\012302.png .\cutPng\
초등800,10217,초5,3,by,(정도/차이)~의 차이로,6,전치사,7652,25587,[bái],,,#REF!,,far,WordText='far' OR ,,025587,XCOPY /F/Y .\025587.mp3 .\cutMp3\,007652,XCOPY /F/Y .\007652.png .\cutPng\
초등800,10218,초5,3,by,~무렵에,6,전치사,5496,30688,[bai],,,#REF!,,farm,WordText='farm' OR ,,030688,XCOPY /F/Y .\030688.mp3 .\cutMp3\,005496,XCOPY /F/Y .\005496.png .\cutPng\
초등800,10219,초3,1,bye,(작별 인사) 잘 가,9,숙어/관용어,2183,3593,[bái],,,#REF!,,fast,WordText='fast' OR ,,003593,XCOPY /F/Y .\003593.mp3 .\cutMp3\,002183,XCOPY /F/Y .\002183.png .\cutPng\
초등800,10220,초3,1,cake,케이크,2,명사,3535,5880,[kéik],,,#REF!,,dad,WordText='dad' OR ,,005880,XCOPY /F/Y .\005880.mp3 .\cutMp3\,003535,XCOPY /F/Y .\003535.png .\cutPng\
초등800,10221,초5,3,call,부르다,1,동사,1533,2504,[kɔ́:l],,,#REF!,,daddy,WordText='daddy' OR ,,002504,XCOPY /F/Y .\002504.mp3 .\cutMp3\,001533,XCOPY /F/Y .\001533.png .\cutPng\
초등800,10222,초3,1,camera,카메라,2,명사,3524,5867,[kǽmərə],,,#REF!,,favorite,WordText='favorite' OR ,,005867,XCOPY /F/Y .\005867.mp3 .\cutMp3\,003524,XCOPY /F/Y .\003524.png .\cutPng\
초등800,10223,초6,4,campaign,(사회/정치적) 운동,2,명사,1815,3025,[kæmpéin],,,#REF!,,favourite,WordText='favourite' OR ,,003025,XCOPY /F/Y .\003025.mp3 .\cutMp3\,001815,XCOPY /F/Y .\001815.png .\cutPng\
초등800,10224,초6,4,campaign,"(정치/사회적) 운동을 하다,캠페인을 하다.",1,동사,4033,26067,[kæmpéin],,,#REF!,,feel,WordText='feel' OR ,,026067,XCOPY /F/Y .\026067.mp3 .\cutMp3\,004033,XCOPY /F/Y .\004033.png .\cutPng\
초등800,10225,초3,1,can,~할 수 있다,1,동사,10749,6271,[kən],,,#REF!,,field,WordText='field' OR ,,006271,XCOPY /F/Y .\006271.mp3 .\cutMp3\,010749,XCOPY /F/Y .\010749.png .\cutPng\
초등800,10226,초3,1,can,캔,2,명사,6446,16629,[kən],,,#REF!,,fight,WordText='fight' OR ,,016629,XCOPY /F/Y .\016629.mp3 .\cutMp3\,006446,XCOPY /F/Y .\006446.png .\cutPng\
초등800,10227,초3,1,can,~해도 된다,1,동사,9765,19507,[kən],,,#REF!,,file,WordText='file' OR ,,019507,XCOPY /F/Y .\019507.mp3 .\cutMp3\,009765,XCOPY /F/Y .\009765.png .\cutPng\
초등800,10228,초3,1,candy,캔디,2,명사,3529,5874,[kǽndi],,,#REF!,,film,WordText='film' OR ,,005874,XCOPY /F/Y .\005874.mp3 .\cutMp3\,003529,XCOPY /F/Y .\003529.png .\cutPng\
