,textbook ID,학년,출판사,교육과정,단원 번호,단원 명,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION
514,404,초4,동아(박),2015,10,Can You Help Me?,Do you want some ()?를 활용해 음식 권하고 답하기. ,"A: Do you want some juice? B: Yes, please. / No, thanks. ",,"A: Would you like a sandwich? B: Yes, please. / No, thank you. A: How about some cake? B: Sure, please. / No, I’m fine. "
515,404,초4,동아(박),2015,11,It’s Sunday,have ()를 활용해 방과 후 활동 말하기. ,I have a drawing lesson. ,,I have a music session. I have a dancing practice. 
516,404,초4,동아(박),2015,12,I Clean the Park,What about ()?를 활용해 상대방 정보 묻기. ,A: What about you? ,,A: How about you? A: And yourself? 
517,501,초5,동아(박),2015,1,I’m from Canada,spell ()을 사용해 이름의 철자를 묻고 답하기. ,A: How do you spell your name? B: S-A-R-A-H. ,,A: Can you spell your last name? B: ()-()-()-(). A: Could you tell me the spelling of your first name? B: it's ()-()-()-(). 
518,501,초5,동아(박),2015,2,My Favorite Subject Is Math,like to ()를 활용해 좋아하는 활동 표현하기. ,I enjoy solving word puzzles. ,,I like to explore () activities. I enjoy participating in (). 
519,501,초5,동아(박),2015,3,Can I Borrow Your Scissors?,응답 표현을 활용해 감사의 말에 답하기. ,"Sure, no worries! ",,You're welcome! It's my pleasure! 
520,501,초5,동아(박),2015,4,Whose Cap Is This?,확인 요청 및 응답을 연습하기. ,"A: Are you certain? B: Yes, I am. / No, I'm not. ",,"A: Are you sure about this? B: Yes, I am. / No, I'm not. A: Is this definite? B: Yes, it is. / No, it isn't. "
521,501,초5,동아(박),2015,5,Let’s Go Camping,Where's ()를 활용해 사람이 어디에 있는지 묻고 답하기. ,A: Where's Mom? B: She's in the kitchen. ,,A: Where is ()? B: They're in (). A: Can you find ()? B: They're in the (). 
522,501,초5,동아(박),2015,6,I Want to Go to the Beach,want to ()를 활용해 자신이 하고 싶거나 하고 싶지 않은 활동 표현하기. ,I want to play with toys. ,,I want to () with my friends. I don’t want to () today. 
523,501,초5,동아(박),2015,7,How Was Your Vacation?,"""be와 과거 표현을 활용해 지나간 일 묻고 답하기."" ",A: What did you do last weekend? B: I painted a picture at the park. ,,A: What did you do yesterday? B: I () with my family. A: How did you spend your time last Sunday? B: I () and enjoyed myself. 
524,501,초5,동아(박),2015,8,I Get Up at 6,How about ()?를 활용해 특정 시각을 약속으로 제안하기. ,A: How about meeting at 3 o'clock? B: Sounds good! ,,"A: Would you like to meet at () o'clock? B: That works! A: Shall we plan to gather at ()? B: Sure, that's fine! "
525,501,초5,동아(박),2015,9,How Much Is It?,도움 요청 및 상태 나타내기 표현을 활용하여 상대방의 필요를 파악하고 답변하기. ,"A: May I help you? B: Yes, please. I’m browsing for a book. ",,"A: Can I assist you with ()? B: Yes, thank you! A: How can I help you with ()? B: That would be great; thank you! "
526,501,초5,동아(박),2015,10,Where‘s the Library?,One more time을 활용해 상대방에게 반복 요청하기. ,Could you say that one more time? ,,Can you repeat that for me ()? Would you mind going over that again ()? 
527,501,초5,동아(박),2015,11,She Has Long Curly Hair,의상을 묘사할 때 착용 표현 표현하기. ,She’s wearing a red scarf and blue shoes. ,,She is wearing a () and (). They are wearing a () and (). 
528,501,초5,동아(박),2015,12,He‘s a Singer,He performs () well 등을 활용해 직업의 특성을 묘사하기. ,A: She paints beautiful pictures. B: She is a talented artist. ,,A: He works at () and writes books. B: He is an () author. A: They design and build (). B: They are skilled (). 
529,601,초6,동아(박),2015,1,I'm in the Sixth Grade,Can you ()?를 활용해 함께 하자고 제안하고 답하기. ,A: Can you join us for the picnic? B: All right. ,,"A: Will you join us for ()? B: Sure. A: Do you want to be part of ()? B: Sorry, I can't. "
530,601,초6,동아(박),2015,2,Why Are You Excited?,"""Don't worry.""를 활용해 상대방을 위로하거나 안심시키기. ",Don't be upset. ,,Everything will be okay. It will get better soon. 
531,601,초6,동아(박),2015,3,I Have a Stomachache,직접적인 권유 표현을 통해 상대방에게 조언 제공하기. ,A: Please take this medicine and get sufficient rest. ,,A: You should () to feel better. A: It's helpful to () to recover quickly. 
532,601,초6,동아(박),2015,4,How Often Do You Wash Your Hands?,should를 활용해 상대방에게 권장하거나 충고 표현하기. ,A: You should exercise every day. ,,A: You should try to (). A: It's a good idea to (). 
533,601,초6,동아(박),2015,5,When Is Your Birthday?,초대를 요청하고 응답할 때 사용하는 표현 익히기. ,A: Can you join my art exhibition? B: Sure. ,,"A: Could you come to ()? B: Sorry, I can't. A: Would you like to visit ()? B: That sounds great. "
534,601,초6,동아(박),2015,6,I’ll Go on a Trip,칭찬 표현을 통해 좋은 점을 강조하기. ,That's a wonderful idea! ,,That's a great suggestion! That's a nice thought! 
535,601,초6,동아(박),2015,7,It's Next to the Post Office,다양한 위치 표현을 사용하여 사물이나 장소 위치를 설명하기. ,A: It's beside the school. B: Let's go there! ,,A: It's near (). B: Let's visit it. A: It's across from (). B: Let's check it out. 
536,601,초6,동아(박),2015,8,I'd Like Noodles,음식의 맛을 표현하기 ,This is sweet. ,,This tastes (). It’s really (). 
537,601,초6,동아(박),2015,9,I’m Stronger Than Junho,상대방의 의견에 반대하기 ,I don’t think so. ,,I’m not sure about (). I disagree with (). 
538,601,초6,동아(박),2015,10,Do You Know Anything About Romeo and Juliet?,모르고 있음을 표현하기 ,I have no idea. ,,I don’t know (). I’m not sure about (). 
539,601,초6,동아(박),2015,11,We Can Plant Trees,잊지 말라고 조언하기 ,Don’t forget to turn off the TV. ,,Remember to (). Make sure to (). 
540,601,초6,동아(박),2015,12,I Want to Be a Painter,격려하기 ,You can do it. ,,Believe in yourself! Keep going! 
541,307,초3,천재(함),2022,2,"Hi, I’m Momo",자신을 소개할 때 사용할 수 있는 표현 배우기 ,I’m Anna. ,,My name is (). I am (). 
542,307,초3,천재(함),2022,3,What’s This?,칭찬할 때 사용할 수 있는 표현 배우기 ,Nice work! ,,Great job! Well done! 
543,307,초3,천재(함),2022,4,"Stand Up, Please",감사할 때 사용할 수 있는 표현 배우기 ,A: Thank you. B: No problem. ,,A: Thanks a lot. B: You’re welcome. A: I appreciate it. B: Anytime. 
544,307,초3,천재(함),2022,5,How Many Cows?,상대방의 말에 동의하는 표현 배우기 ,That’s correct. ,,You’re right. Exactly! 
545,307,초3,천재(함),2022,6,Do You Have a Pencil?,자신이 가지고 있는 것과 없는 것을 말하는 표현 배우기 ,I (don’t) have a ruler. ,,I own a (). I don’t have a (). 
546,307,초3,천재(함),2022,7,What Color Is It?,사과하고 답하는 표현 배우기 ,A: I’m sorry. B: No worries. ,,A: Sorry about that. B: That’s okay. A: My apologies. B: Don’t worry about it. 
547,307,초3,천재(함),2022,8,I Like Apples,좋아하는 것과 싫어하는 것을 표현하는 표현 배우기 ,I like oranges. / I don’t like oranges. ,,I enjoy eating (). I dislike (). 
548,307,초3,천재(함),2022,9,"Wow, It’s Big!",동물이나 식물의 종류를 확인하는 표현 배우기 ,"A: Is it a cat? B: Yes, it is./No, it isn’t. ",,"A: Is this a ()? B: Yes, it is./No, it isn’t. A: Is that a ()? B: Yes, it is./No, it isn’t. "
549,307,초3,천재(함),2022,10,Can You Jump?,자신이 할 수 있는 것과 없는 것을 말하는 표현 배우기 ,I can swim./I can’t swim. ,,I’m able to (). I don’t know how to (). 
550,307,초3,천재(함),2022,11,He’s My Dad,사람을 묘사하는 표현 배우기 ,He’s strong. ,,He’s very (). She looks (). 
551,307,초3,천재(함),2022,12,How’s the Weather?,행동을 지시하는 표현 배우기 ,Put on your hat. ,,Take off your (). Close the (). 
552,407,초4,천재(함),2022,1,My Name Is Amy,소개에 답하기 ,"A: Nice to meet you. B: Nice to see you, too. ",,"A: Glad to meet you. B: Glad to meet you, too. A: Happy to meet you. B: Happy to meet you, too. "
553,407,초4,천재(함),2022,2,I’m Happy,I’m ()로 감정이나 상태를 표현하는 방법 익히기 ,A: I’m thirsty. ,,A: I feel (). A: I’m really (). 
554,407,초4,천재(함),2022,3,Don’t Sit Here,경고 표현을 사용해 주의를 주는 방법 익히기 ,A: Be careful. ,,A: Watch out! A: Stay alert! 
555,407,초4,천재(함),2022,4,Let’s Play Basketball,유감을 표현하는 다양한 방법 익히기 ,A: That’s too bad. ,,A: I’m sorry to hear that. A: That’s unfortunate. 
556,407,초4,천재(함),2022,5,I Want Chicken,음식을 권하는 다양한 표현 익히기 ,A: Help yourself. ,,A: Go ahead and take some. A: Enjoy! 
557,407,초4,천재(함),2022,6,Where’s My Cap?,모르고 있음을 표현하는 방법 익히기 ,A: I don’t know. ,,A: I’m not sure. A: I have no idea. 
558,407,초4,천재(함),2022,7,It’s Wednesday,일과를 묘사하는 표현 익히기 ,A: I have a computer class. ,,A: I have a () class. A: My next class is (). 
559,407,초4,천재(함),2022,8,How Much Is It?,물건을 구매하는 표현 익히기 ,A: I’ll take it. ,,A: I’d like to buy (). A: I want to get (). 
560,407,초4,천재(함),2022,9,Is This Your Bag?,My () is ()로 물건의 색깔을 표현하는 방법 익히기 ,A: My cap is gray. ,,A: My shoes are (). A: My backpack is (). 
561,407,초4,천재(함),2022,10,What Time Is It?,It’s time for ()로 해야 할 일을 말하는 방법 익히기 ,A: It’s time for breakfast. ,,A: It’s time for (). A: Now it’s time for (). 
562,407,초4,천재(함),2022,11,I’m Drawing a Picture,Can I help you?로 도움을 제안하는 표현 익히기 ,A: Can I help you? B: Sure. ,,"A: Do you need any help? B: Yes, please. A: May I assist you? B: That would be great. "
563,407,초4,천재(함),2022,12,What Do You Do?,What does he/she do?로 다른 사람의 직업을 묻고 답하는 방법 배우기 ,A: What does he do? B: He’s a model. ,,A: What does she do? B: She’s a (). A: What’s his/her occupation? B: He/She is a (). 
564,309,초3,천재(이),2022,2,What’s This?,상대방의 주의를 끌 때 사용할 수 있는 표현 알아보기. ,Look! ,,"Check this out! Hey, look over here! "
565,309,초3,천재(이),2022,3,"Sit Down, Please",칭찬할 때 사용할 수 있는 표현 알아보기. ,Great! ,,Awesome! Well done! 
566,309,초3,천재(이),2022,4,Do You Like Tomatoes?,I (don’t) like ()을 통해 좋아하는 것과 싫어하는 것을 표현하는 방법 배우기. ,I like apples. / I don’t like apples. ,,I enjoy eating (). I dislike (). 
567,309,초3,천재(이),2022,5,How Many Pigs?,크기를 나타내는 표현을 통해 사물이나 동물의 특징을 설명하는 방법 배우기. ,They’re huge. ,,They’re very (). They look (). 
568,309,초3,천재(이),2022,6,Can You Jump?,할 수 있는 것과 할 수 없는 것을 나타내는 표현을 통해 자신의 능력을 표현하는 방법 배우기. ,I can sing. / I can’t sing. ,,I’m able to (). I don’t know how to (). 
569,309,초3,천재(이),2022,7,Do You Have a Pencil?,가지고 있는 물건과 없는 물건을 나타내는 표현을 통해 소지품을 말하는 방법 배우기. ,I have a notebook. / I don’t have a notebook. ,,I own a (). I don’t have a (). 
570,309,초3,천재(이),2022,8,Are You Happy?,감정이나 상태를 나타내는 표현을 통해 자신의 기분을 표현하는 방법 배우기. ,I’m nervous. ,,I feel (). I’m really (). 
571,309,초3,천재(이),2022,9,What Color Is It?,상대방에게 감사를 표현하고 이에 답하는 표현 알아보기. ,A: Thanks a lot! B: You’re welcome. ,,A: Thanks so much. B: No problem. A: I appreciate it. B: Anytime. 
572,309,초3,천재(이),2022,10,She’s My Mom,사람을 묘사하는 표현을 통해 외형이나 특징을 설명하는 방법 배우기. ,She’s friendly. ,,He’s very (). She looks (). 
573,309,초3,천재(이),2022,11,How’s the Weather?,제안하는 표현을 통해 함께 할 활동을 권하는 방법 배우기. ,"A: Let’s go outside. B: Sounds fun. / Sorry, I can’t. ",,A: Let’s try (). B: Okay! / Maybe next time. A: How about we ()? B: That’s a great idea! / I’m not sure. 
574,409,초4,천재(이),2022,1,What’s Your Name?,What’s your name? 를 통해 이름을 묻고 답하는 방법 배우기. ,A: What’s your name? B: My name is Bruno. ,,A: What’s your name? B: I’m (). A: May I know your name? B: I’m (). 
575,409,초4,천재(이),2022,2,"Don’t Push, Please!",주의를 줄 때 사용할 수 있는 표현 알아보기. ,Be careful on the road! ,,Watch out! Stay alert! 
576,409,초4,천재(이),2022,3,Do You Want Some Pizza?,What do you want? 를 통해 원하는 것을 묻고 답하는 방법 배우기. ,A: What do you want? B: I want some juice. ,,A: What would you like? B: I’d like (). A: What are you looking for? B: I want (). 
577,409,초4,천재(이),2022,4,It’s on the Desk,반복 요청하는 표현을 통해 상대방에게 다시 말해달라고 요청하는 방법 배우기. ,Sorry? ,,Pardon? Could you say that again? 
578,409,초4,천재(이),2022,5,Is This Your Watch?,물건을 묘사하는 표현을 통해 물건의 특징을 설명하는 방법 배우기. ,My jacket is blue. ,,My bag is (). My shoes are (). 
579,409,초4,천재(이),2022,6,What Time Is It?,It’s time for () 를 통해 무엇을 할 시간인지 나타내는 방법 배우기. ,It’s time for dinner. ,,It’s time for (). It’s time to (). 
580,409,초4,천재(이),2022,7,I’m a Doctor,What does he/she do? 를 통해 다른 사람의 직업을 묻고 답하는 방법 배우기. ,A: What does she do? B: She’s a scientist. ,,A: What does he do? B: He’s a (). A: What is his/her job? B: He’s/She’s a (). 
581,409,초4,천재(이),2022,8,How Much Is It?,Can I help you? 를 통해 도움을 제안하고 이에 답하는 방법 배우기. ,"A: Can I help you? B: Yes, please. ",,"A: Do you need any help? B: Yes, please. A: May I assist you? B: Sure, thanks. "
582,409,초4,천재(이),2022,9,What Day Is It Today?,Are you sure? 를 통해 확인을 요청하고 이에 답하는 방법 배우기. ,"A: Are you sure? B: Yes, I am. / No, I’m not. ",,"A: Are you certain? B: Yes, I am. / No, I’m not. A: Do you really think so? B: Yes, I do. / No, I don’t. "
583,409,초4,천재(이),2022,10,How Old Is He?,주의를 끌 때 사용할 수 있는 표현 알아보기. ,Excuse me. ,,Pardon me. Sorry to interrupt. 
584,409,초4,천재(이),2022,11,What Are You Doing?,What is he/she doing? 를 통해 다른 사람이 지금 하고 있는 동작을 묻고 답하는 방법 배우기. ,A: What is he doing? B: He’s writing a letter. ,,A: What is she doing? B: She’s (). A: Do you know what he’s doing? B: He’s (). 
585,308,초3,천재(김),2022,1,"Hello, ABC!",헤어질 때 인사하는 표현 배우기 ,A: Bye. ,,A: See you! A: Goodbye! 
586,308,초3,천재(김),2022,2,What’s This?,주의를 끌 때 사용하는 표현 익히기 ,A: Look! ,,A: Check this out! A: Look over there! 
587,308,초3,천재(김),2022,3,"Sit Down, Please",사과하고 이에 답하는 표현 익히기 ,A: I’m sorry. B: That’s okay. ,,A: Sorry about that. B: No problem. A: I didn’t mean to. B: It’s fine. 
588,308,초3,천재(김),2022,4,How Many Melons?,칭찬하는 표현 익히기 ,A: Good! ,,A: Great job! A: Well done! 
589,308,초3,천재(김),2022,5,I Like Pizza,I like/I don’t like ()로 좋아하거나 싫어하는 음식 말하기 ,A: I like spaghetti. A: I don’t like carrots. ,,A: I enjoy (). A: I dislike (). 
590,308,초3,천재(김),2022,6,What Color Is It?,감사 표현하고 답하는 방법 익히기 ,A: Thank you. B: You’re welcome. ,,A: Thanks a lot. B: No problem. A: Many thanks. B: Anytime. 
591,308,초3,천재(김),2022,7,Is It a Dog?,동물을 묘사하는 표현 익히기 ,A: It’s small. ,,A: It’s fluffy. A: It’s fast. 
592,308,초3,천재(김),2022,8,Do You Have a Pencil?,I have/I don’t have ()로 물건을 가지고 있거나 가지고 있지 않은 것 말하기 ,A: I have a notebook. A: I don’t have a pencil. ,,A: I own (). A: I need a (). 
593,308,초3,천재(김),2022,9,Can You Swim?,I can/I can’t ()로 할 수 있는 것과 할 수 없는 것 말하기 ,A: I can dance. A: I can’t climb. ,,A: I’m good at (). A: I find () difficult. 
594,308,초3,천재(김),2022,10,She’s My Mom,He’s/She’s ()로 사람의 외모나 특징을 표현하기 ,A: He’s strong. ,,A: She’s tall. A: He has curly hair. 
595,308,초3,천재(김),2022,11,It’s Snowing,Let’s ()로 제안하는 표현 익히기 ,A: Let’s go to the park. ,,A: Why don’t we ()? A: How about ()? 
596,408,초4,천재(김),2022,1,How Are You?,하루의 시간대에 맞는 인사말 배우기 ,A: Good morning! ,,A: Good afternoon! A: Good evening! 
597,408,초4,천재(김),2022,2,This Is My Friend,What’s your name?로 이름을 묻고 답하는 표현 익히기 ,A: What’s your name? B: My name is Hani. ,,A: What’s your name? B: I’m (). A: May I know your name? B: Sure! I’m (). 
598,408,초4,천재(김),2022,3,Don’t Push,지시하는 표현 익히기 ,A: Line up. ,,A: Be quiet. A: Pay attention. 
599,408,초4,천재(김),2022,4,I’m Happy,I’m ()로 감정·상태를 표현하는 방법 익히기 ,A: I’m happy. ,,A: I’m sleepy. A: I’m nervous. 
600,408,초4,천재(김),2022,5,What Time Is It?,It’s time for ()로 시각에 어울리는 일과 말하기 ,A: It’s time for breakfast. ,,A: It’s time for lunch. A: It’s time for bed. 
601,408,초4,천재(김),2022,6,Is This Your Cap?,My () is ()로 물건을 묘사하는 표현 익히기 ,A: My cap is blue. ,,A: My bag is red. A: My jacket is green. 
602,408,초4,천재(김),2022,7,What Day Is It Today?,I have a () class로 요일별 활동 말하기 ,A: I have a dance class. ,,A: I have a math class. A: I have a music class. 
603,408,초4,천재(김),2022,8,Let’s Play Badminton,헤어질 때 인사하는 표현 익히기 ,A: See you. ,,A: See you later. A: Take care. 
604,408,초4,천재(김),2022,9,How Much Is It?,I want ()로 원하는 것을 말하는 표현 익히기 ,A: I want this jacket. ,,A: I need (). A: I’d love to have (). 
605,408,초4,천재(김),2022,10,It’s in the Box,I don’t know로 모르고 있음을 표현하기 ,A: I don’t know. ,,A: I’m not sure about (). A: I have no clue about (). 
606,408,초4,천재(김),2022,11,What Are You Doing?,Can you help me?로 도움 요청하고 이에 답하기 ,"A: Can you help me? B: Sure, I can. / Sorry, I can’t. ",,"A: Could you assist me with ()? B: Of course! / Sorry, I’m busy. A: Would you be able to support me with ()? B: Sure! / Maybe later. "
607,301,초3,천재(함),2015,1,Hello!,자기소개하는 표현을 통해 자신을 소개하는 방법 배우기. ,I’m Minho. ,,My name is (). I go by (). 
608,301,초3,천재(함),2015,3,"Sit Down, Please",명령문에 답하기 ,Okay. [SUB_EXPRESSION] Sure. Alright. ,,
609,301,초3,천재(함),2015,5,I Have a Pencil,I have () 를 통해 물건을 묘사하는 방법 배우기. ,I have a sharpener. ,,I own a (). I carry a (). 
610,301,초3,천재(함),2015,8,It's Very Tall!,Is it ()? 를 통해 사물을 확인하는 방법 배우기. ,"A: Is it a dog? B: No, it isn’t. ",,"A: Is this a ()? B: Yes, it is. / No, it isn’t. A: Could that be a ()? B: Maybe. / No, I don’t think so. "
611,301,초3,천재(함),2015,10,She's My Mom,사람의 외모를 묘사하는 방법 배우기. ,She’s kind. ,,He’s very (). She looks (). 
612,301,초3,천재(함),2015,11,Look! It's Snowing,Let’s () 를 통해 제안하고 반응하는 방법 배우기. ,"A: Let’s go hiking. B: Sounds fun. / Sorry, I can’t. ",,A: Let’s try (). B: Okay! / Maybe next time. A: Why don’t we ()? B: That’s a great idea! / I’m not sure. 
613,401,초4,천재(함),2015,1,My Name Is Eric,This is () 를 통해 다른 사람을 소개하는 방법 배우기. ,This is my brother. ,,Meet my (). Let me introduce (). 
614,401,초4,천재(함),2015,2,Let's Play Soccer,제안에 답하기 ,"Sounds great. / Sorry, I can’t. [SUB_EXPRESSION] That’s a good idea. / Maybe next time. Sure! / I’m not sure. ",,
615,401,초4,천재(함),2015,3,I'm Happy,I’m () 를 통해 감정이나 상태를 표현하는 방법 배우기. ,I’m excited. ,,I feel (). I’m really (). 
616,401,초4,천재(함),2015,4,Don't Run!,명령문을 사용하여 ()를 지시하기. ,Place the bag on the desk. ,,Drop the () in the box. Hang the () on the wall. 
617,401,초4,천재(함),2015,6,What Time Is It?,It’s time for () 를 통해 무엇을 할 시간인지 나타내는 방법 배우기. ,It’s time for dinner. ,,It’s time for (). It’s time to (). 
618,401,초4,천재(함),2015,7,Is This Your Watch?,My () is () 를 통해 물건을 묘사하는 방법 배우기. ,My bag is black. ,,My jacket is (). My shoes are (). 
619,401,초4,천재(함),2015,8,I'm a Pilot,What does he/she do? 를 통해 다른 사람의 직업을 묻고 답하는 방법 배우기. ,A: What does she do? B: She’s a pilot. ,,A: What does he do? B: He’s a (). A: What is his/her job? B: He’s/She’s a (). 
620,401,초4,천재(함),2015,9,What Are You Doing?,What’s he/she doing? 를 통해 다른 사람이 현재 하고 있는 동작을 묻고 답하는 방법 배우기. ,A: What’s he doing? B: He’s reading. ,,A: What is she doing? B: She’s (). A: Do you know what he’s doing? B: He’s (). 
621,401,초4,천재(함),2015,11,I Get Up Early,I () every day. 를 통해 생활 습관을 나타내는 방법 배우기. ,I take a walk every day. ,,I drink water every morning. I read books at night. 
622,506,초5,천재(함),2015,1,Where Are You From?,하루의 시간대에 맞는 인사말 배우기 ,A: Good evening! ,,A: Good morning! A: Have a great afternoon! 
623,506,초5,천재(함),2015,2,What Do You Do on Weekends?,제안에 답하는 표현 익히기 ,"A: Sorry, but I go to the gym on Fridays. ",,"A: I’d love to, but I have (). A: I can’t. I need to (). "
624,506,초5,천재(함),2015,3,May I Sit Here?,Go ahead로 권유하는 표현 익히기 ,A: Go ahead. ,,A: Feel free. A: Help yourself. 
625,506,초5,천재(함),2015,4,Whose Sock Is This?,"No, it’s ()으로 수정하는 표현 익히기 ","A: No, it’s Hana’s notebook. ",,"A: Actually, it’s (). A: No, this one is (). "
626,506,초5,천재(함),2015,5,I’d Like Fried Rice,What’s ()?로 음식 설명을 요청하고 이에 답하는 표현 익히기 ,A: What’s Kimchi? B: It’s a spicy Korean dish. ,,A: Can you tell me what () is? B: It’s a type of (). A: What is () made of? B: It’s made of (). 
627,506,초5,천재(함),2015,6,What Will You Do This Summer?,Have a good time으로 기원하고 이에 답하는 표현 익히기 ,A: Have a great trip. B: Thanks! You too. ,,A: Enjoy your day! B: Thank you! A: Have fun at ()! B: I will! 
628,506,초5,천재(함),2015,8,How Much Are the Shoes?,What size do you want?로 물건의 치수를 묻고 답하는 표현 익히기 ,A: What size do you want? B: I want a medium. ,,"A: What size fits you? B: I wear a (). A: Do you need a bigger ()? B: No, () is perfect. "
629,506,초5,천재(함),2015,9,My Favorite Subject Is Science,I like to ()로 좋아하는 것 표현하기 ,A: I like to bake. ,,A: I enjoy (). A: I love to (). 
630,506,초5,천재(함),2015,10,What a Nice House!,What a ()!로 감탄하는 표현 익히기 ,A: What a beautiful garden! ,,A: How () this () is! A: How () they are! 
631,506,초5,천재(함),2015,11,I Want to Be a Movie Director,I want to ()로 하고 싶은 일을 표현하는 방법 익히기 ,A: I want to help people. ,,A: I’d like to (). A: My goal is to (). 
632,606,초6,천재(함),2015,1,What Grade Are You In?,"""How do you spell ~?를 활용해 이름의 철자 묻고 답하기"" ",A: How do you spell your name? B: M-A-R-Y. ,,"A: Can you spell this word? B: Yes, it's (). A: What's the spelling of ()? B: It's (). "
633,606,초6,천재(함),2015,2,I Have a Cold,'and'를 활용하여 관련된 두 문장을 연결하여 한 가지 행동을 지시하기. ,Take this book and read it before bed. ,,Take this () and give it to (). Take this () and place it on the (). 
634,606,초6,천재(함),2015,3,When Is the Club Festival?,상대방을 초대하고 이에 답변하는 표현 활용하기. ,A: Can you join us for the picnic? B: Of course. ,,"A: Would you like to come to ()? B: I'd love to. A: Are you free for ()? B: Sure, why not? "
635,606,초6,천재(함),2015,4,Where Is the Post Office?,전치사를 활용해 위치 나타내기. ,A: It's next to the park. ,,A: It's beside () buildings. A: It's near the () area. 
636,606,초6,천재(함),2015,5,I’m Going to See a Movie,전화 대화 시작 시 사용되는 간단한 표현을 통해 의사 소통하기. ,A: Hello? B: This is Mike speaking. ,,"A: Is this ()? B: Yes, this is (). A: May I speak to ()? B: Speaking. "
637,606,초6,천재(함),2015,6,He Has Short Curly Hair,be wearing (~)을 활용해 옷차림을 묘사하기. ,A: What is John wearing? B: He is wearing a yellow shirt. ,,A: What color is Mary's pants? B: She is wearing blue ones. A: Who is wearing a green hat? B: () is wearing a green hat. 
638,606,초6,천재(함),2015,7,How Often Do You Eat Breakfast?,격려와 칭찬의 표현을 통해 상대방을 응원하기. ,Good for you! ,,"That's amazing for (). You did great, (). "
639,606,초6,천재(함),2015,8,I’m Taller Than You,부정을 나타내는 표현으로 상대방의 의견에 동의하지 않음을 전하기. ,A: That's not correct. ,,A: That's not ()! A: I don't think (). 
640,606,초6,천재(함),2015,9,What Do You Think?,I think ()를 활용해 자신의 의견이나 생각 나타내기. ,A: I think it’s challenging. B: Really? Why do you think so? ,,"A: In my opinion, () is tricky. B: What makes you feel that way? A: I believe () can be tough. B: How did you come to that conclusion? "
641,606,초6,천재(함),2015,10,Who Wrote the Book?,과거 시제로 상대방이 한 말을 확인하고 확인 요청하기. ,A: Did you say 'Shakespeare'? ,,A: Did you mention ()? A: Did you talk about ()? 
642,606,초6,천재(함),2015,11,We Should Save the Earth,How about ()를 활용한 권유하기. ,A: How about having lunch together? B: Sure! ,,A: Let's ()? B: Sounds like a plan. A: Would you like to ()? B: I'd love to. 
643,310,초3,YBM(김),2022,1,Hello! I’m Dito,이름을 묻고 답하는 표현 사용하기. ,A: What's your name? B: My name is Lily. ,,A: What is your name? B: My name is (). A: What are you called? B: I am (). 
644,311,초3,YBM(최),2022,1,"Hello, ABC!",일상 대화에서 감사 표현하기. ,Thank you for helping me. ,,Thanks for your assistance. I appreciate your support. 
645,302,초3,YBM(김),2015,1,"Hello, I’m Tibo",헤어질 때 사용하는 간단한 인사 표현 배우기. ,Goodbye! ,,See you! Take care! 
646,303,초3,YBM(최),2015,4,Do You Like Apples?,I don’t like ~를 활용해 좋아하지 않는 것 표현하기. ,I don't like carrots. ,,I dislike (). I’m not fond of (). 
647,303,초3,YBM(최),2015,6,Do You Have a Ruler?,'Thank you.'와 'You’re welcome.'간단한 표현을 활용해 감사하기와 감사의 답변 이해하기. ,Thank you. ,,You're welcome. No problem. 
648,303,초3,YBM(최),2015,7,Can You Swim?,can’t를 활용해 자신의 능력을 부인하기. ,A: I can't play the guitar. ,,A: I am unable to (). A: I do not have the ability to (). 
649,303,초3,YBM(최),2015,8,"Don’t Run, Please",사과 표현과 이에 대한 긍정적인 반응하는 방식을 배우기. ,A: I'm sorry. B: It's all right. ,,A: Sorry about that. B: That's fine. A: I apologize. B: No problem. 
650,403,초4,YBM(최),2015,4,Are You Okay?,현재 상태를 확인하고 응답하는 표현에 대해 배우기. ,"A: Are you feeling well? B: Yes, I am. / No, I'm not. ",,"A: Are you all right? B: Yes, I am. / No, I'm not. A: Do you feel okay? B: Yes, I am. / No, I'm not. "
651,312,초3,동아(윤),2022,1,"Hello, ABC!",감사의 표현을 활용해 감사하고 이에 답하기. ,A: Thanks a lot! ,,A: Thank you very much! A: Many thanks! 
652,304,초3,동아(박),2015,1,"Hello, I'm Jimin",상대방의 소개에 대해 적절히 응답하는 표현 익히기. ,"A: Nice to meet you! B: Nice to meet you, too. ",,"A: It's a pleasure to meet you! B: Likewise, nice to meet you. A: I'm glad we met! B: Same here, nice to meet you. "
653,304,초3,동아(박),2015,9,I'm Happy,감정 표현을 위해 상태 형용사를 활용하기. ,I'm tired. ,,I'm happy. I'm excited. 
654,404,초4,동아(박),2015,1,My Name Is Cindy,나이를 묻고 답하는 표현을 사용하기. ,A: How old are you? B: I'm seven years old. ,,A: What's your age? B: I am () years old. A: How many years have you? B: I am () years old. 
655,404,초4,동아(박),2015,3,"Don’t Push, Please",명령문을 활용하여 지시하거나 요청하기. ,Please sit down. ,,Be patient. Let's pay attention. 
656,307,초3,천재(함),2022,2,"Hi, I’m Momo",상대방의 안부를 묻고 답할 수 있는 표현 배우기 ,A: How are you? B: I’m good. ,,A: How’s it going? B: It’s going great. A: How do you feel? B: I feel wonderful. 
