,학년,출판사,교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION
387,중2,천재(이),2015,1,Off to a Good Start,Why don’t you ~ 를 활용해 충고를 주고받기. ,A: I’m planning to buy a new phone. B: Why don’t you compare different models first? ,A: 새 휴대전화를 살 계획이야. B: 먼저 다른 모델들을 비교해 보는 게 어때? ,A: I want to (). B: You should (). A: I’m going to (). B: How about () first? 
388,중2,천재(이),2015,2,Connecting with the World,What do you mean by ~ 를 활용해 표현의 의미를 묻고 답하기. ,"A: What do you mean by ""sustainable living""? B: I mean living in a way that doesn’t harm the environment. ","A: ""지속 가능한 삶""이 무슨 뜻이야? B: 환경을 해치지 않는 방식으로 사는 것을 의미해. ",A: Could you explain what you mean by ()? B: It means (). A: What does () mean? B: It refers to (). 
389,중2,천재(이),2015,3,"Healthy Life, Happy Life",Can you make it ~ 를 활용해 약속 정하기. ,A: Can you make it at 5 p.m.? B: That’s fine with me. ,"A: 오후 5시에 만날 수 있어? B: 그래, 괜찮아. ","A: Are you free at ()? B: Yes, that works. A: Let’s meet at (). Is that okay? B: Sure, that’s fine. "
390,중2,천재(이),2015,4,"Earth, Our Only Home",be supposed to ~ 를 활용해 금지하기. ,"A: Can I park here? B: No, you’re not supposed to do that. ","A: 여기 주차해도 돼? B: 아니, 그러면 안 돼. ","A: Is it allowed to ()? B: No, you mustn’t do that. A: Am I allowed to ()? B: No, you shouldn’t. "
391,중2,천재(이),2015,5,Understanding Others,What does ~ look like? 를 활용해 외모 묘사하기. ,A: What does he look like? B: He has short black hair and wears glasses. ,A: 그는 어떻게 생겼어? B: 그는 짧은 검은 머리를 하고 있고 안경을 써. ,A: Can you describe her appearance? B: She has (). A: What does your friend look like? B: He’s (). 
392,중2,천재(이),2015,6,Near and Dear,Don’t forget to ~ 를 활용해 상기시키기. ,A: I’m going to the library. B: Don’t forget to return the books. ,A: 나 도서관에 가. B: 책 반납하는 거 잊지 마. ,A: I’ll (). B: Remember to (). A: I’m planning to (). B: Make sure you (). 
393,중2,천재(이),2015,7,A Life Full of Fun,Do you know how to ~ 를 활용해 절차 묻기. ,"A: Do you know how to bake a cake? B: Sure. It’s easy. First, preheat the oven. ","A: 너 케이크 굽는 법 알아? B: 응, 쉬워. 먼저 오븐을 예열해. ","A: Can you explain how to ()? B: Yes, let me show you. First, (). A: How do you ()? B: First, (), then (). "
394,중2,천재(이),2015,8,"Viva, South America",다양한 표현을 활용해 놀람 표현하기. ,That’s surprising! ,정말 놀랍다! ,"That’s incredible! Wow, I can’t believe it! "
395,중3,천재(이),2015,1,What Matters to You?,You can say that again.을 활용해 동의∙반대 표현하기. ,A: The weather is so nice today. B: You can say that again. ,A: 오늘 날씨 정말 좋다. B: 정말 그래. ,A: I believe (). B: I totally agree with you. A: I think (). B: I disagree with that. 
396,중3,천재(이),2015,2,"Animals, Big and Small",Can you tell me more about ~ 를 활용해 설명 요청하기. ,A: Can you tell me more about your trip? ,A: 너의 여행에 대해 더 이야기해 줄 수 있어? ,B: Can you explain it one more time? B: I can't understand what you're saying. 
397,중3,천재(이),2015,3,"Be Positive, Be Happy",What makes you say that ~ 를 활용해 이유 묻기. ,What makes you say that he is smart? ,그가 똑똑하다고 말하는 이유가 뭐야? ,Why do you think so? Do you have any reasons for saying that? 
398,중3,천재(이),2015,4,Opening a Window to the World,Do you want me to ~ 를 활용해 도움 제안하기. ,A: Do you want me to carry your bag? ,A: 네 가방 들어줄까? ,Can I help you with ()? Would you like me to ()? 
399,중3,천재(이),2015,5,Are You into Books?,I’m looking forward to ~ 를 활용해 기대 표현하기. ,I’m looking forward to the weekend. ,나는 주말이 기대돼. ,I can’t wait to (). I’m excited about (). 
400,중3,천재(이),2015,6,Together in Our Community,Do you mind if ~ 를 활용해 허락 구하기. ,A: Do you mind if I open the window? ,A: 창문 열어도 괜찮을까? ,Is it okay if I ()? Do you mind ()? 
401,중3,천재(이),2015,7,Watch Out,Can you do me a favor ~ 를 활용해 부탁하기. ,"A: Can you do me a favor? B: Sure, what is it? A: Could you help me move this box? B: Of course. ","A: 부탁 하나 들어줄 수 있어? B: 물론이지, 뭔데? A: 이 상자 옮기는 걸 도와줄 수 있어? B: 물론이야. ",Can I ask you a favor? Would you do me a favor? 
402,중3,천재(이),2015,8,All Your Dreams Are Worth Chasing,I’m afraid ~ 를 활용해 수정하기. ,I’m afraid you’re mistaken. ,유감이지만 네가 잘못 알고 있는 것 같아. ,"A: Isn’t it true that ()? B: Actually, it’s not. A: I thought () was correct. B: No, that’s not the case. "
403,중1,천재(정),2015,1,This Is Me,자기소개하기: Let me introduce myself와 같은 표현으로 자기소개하기. ,A: Let me introduce myself. ,A: 제 소개를 하겠습니다. ,May I introduce myself? I will give you a self-introduction. 
404,중1,천재(정),2015,2,I Love My Family,동의하기: That’s a good idea와 같은 표현으로 동의하기. ,A: Let’s take a break. B: That’s a good idea. ,A: 우리 잠깐 쉬자. B: 좋은 생각이야. ,A: (). B: I agree with you. A: (). B: That sounds great. 
405,중1,천재(정),2015,3,Beautiful Differences,확인 요청하기: 부가의문문으로 상대방의 의견이나 사실을 확인하기. ,"A: You love music, don’t you? B: Yes, I do. / No, I don’t. ","A: 너 음악 좋아하지, 그렇지? B: 응, 좋아해. / 아니, 안 좋아해. ","A: You’re interested in (), aren’t you? B: Yes, I am. / No, I’m not. A: You know about (), don’t you? B: Yes, I do. / No, I don’t. "
406,중1,천재(정),2015,4,Happy Birthday!,활동 제안하기: Why don’t we ()?와 같은 표현으로 활동을 제안하기. ,"A: Why don’t we go for a walk? B: That’s a good idea. / Sorry, I don’t want to. ","A: 산책 가는 게 어때? B: 좋은 생각이야. / 미안하지만, 그러고 싶지 않아. ","A: How about ()? B: Sure, let’s do that. / I'm afraid I'll have to pass. A: Shall we ()? B: Sounds great! / I appreciate the offer, but I'll have to decline. "
407,중1,천재(정),2015,5,Wonderful World of Animals,요청하기: Can you ()?와 같은 표현으로 부탁이나 요청하기. ,A: Can you help me? B: Sure. ,A: 도와줄 수 있어? B: 물론. ,A: Could you ()? B: Of course. A: Would you mind ()? B: Not at all. 
408,중1,천재(정),2015,6,Let's Have Fun at School,능력 여부 묻기: Are you good at ()?와 같은 표현으로 능력 여부를 묻기. ,"A: Are you good at playing the piano? B: Yes, I am. / No, I’m not. ","A: 너 피아노 잘 쳐? B: 응, 잘 쳐. / 아니, 못 쳐. ","A: Can you () well? B: Yes, I can. / No, I can’t. A: Do you know how to ()? B: Yes, I do. / No, I don’t. "
409,중1,천재(정),2015,7,Art Around Us,이유 묻고 답하기: Why do you ()?와 같은 표현으로 이유를 묻고 답하기. ,A: Why do you study English? B: Because I want to travel. ,A: 너는 왜 영어를 공부해? B: 여행을 가고 싶어서. ,A: What’s the reason for ()? B: It’s because I (). A: Can you tell me why you ()? B: I () because I (). 
410,중1,천재(정),2015,8,My Good Friends,충고하기: I think you should ()와 같은 표현으로 충고하거나 조언하기. ,A: I think you should take a break. ,A: 너는 잠깐 쉬는 게 좋겠어. ,A: You’d better (). A: Why don’t you ()? 
411,중2,천재(정),2015,1,Time to Start Again,I can’t wait for ~ 를 활용해 희망이나 기대를 표현하기. ,A: I can’t wait for summer vacation. ,A: 나는 여름 방학이 너무 기대돼. ,A: I’m so excited about (). A: I’m looking forward to (). 
412,중2,천재(정),2015,2,I Love My Town!,Can you make it at ~ 를 활용해 약속 정하기. ,"A: Can you make it at 3 p.m.? B: Yes, I can. / No, I can’t. / Sorry, but I can’t. Can we meet at 4 p.m. instead? ","A: 오후 3시에 만날 수 있어? B: 응, 가능해. / 아니, 안 돼. / 미안, 안 될 것 같아. 대신 오후 4시에 만날 수 있을까? ","A: Are you available at ()? B: Yes, that works. / Sorry, I’m not. A: Does () work for you? B: Sure, that’s fine. / No, it doesn’t. "
413,중2,천재(정),2015,3,"Be Active, Be Safe!",You shouldn’t ~ 를 활용해 금지 사항 말하기. ,A: You shouldn’t stay up too late. ,A: 너무 늦게까지 깨어 있으면 안 돼. ,A: Don’t (). A: It’s not allowed to (). 
414,중2,천재(정),2015,4,Memories in Your Heart,Let me see ~ 를 활용해 생각할 시간을 요청하기. ,A: Let me see. ,A: 잠깐만 생각해 볼게. ,A: Let me think. A: Hold on a moment. 
415,중2,천재(정),2015,5,Shapes Around Us,"First, (), Then, (), Finally, ()를 활용해 단계를 나열하기. ","A: First, wash the vegetables. Then, cut them. Finally, cook them. ","A: 먼저 채소를 씻으세요. 그다음, 그것들을 자르세요. 마지막으로 요리하세요. ","A: First, (), Next, (), Lastly, (). A: To start, (), After that, (), At the end, (). "
416,중2,천재(정),2015,6,Love the Earth,That’s surprising ~ 를 활용해 놀람 표현하기. ,A: That’s surprising! ,A: 정말 놀랍다! ,"A: Wow, I didn’t expect that! A: Oh my, that’s unbelievable! "
417,중2,천재(정),2015,7,A Step Inside the Culture,Good job ~ 를 활용해 칭찬하기. ,A: Good job! ,A: 잘했어! ,A: Well done! A: That’s amazing! 
418,중2,천재(정),2015,8,Design for All,I’m thinking of ~ 를 활용해 의도나 계획 표현하기. ,I’m thinking of changing my job. ,나는 직업을 바꿀까 생각 중이야. ,A: I’m planning to (). A: I intend to (). 
419,중3,천재(정),2015,1,Express Your Feelings,I’m glad ~ 를 활용해 기쁨 표현하기. ,A: I’m glad to hear that. ,A: 그 말을 들으니 기뻐. ,A: That’s wonderful! I’m happy for you. A: I’m thrilled to know (). B: That makes me glad as well. 
420,중3,천재(정),2015,2,Let's Make Our Town Better,Thank you for ~ 를 활용해 감사하기. ,A: Thank you for helping me. ,A: 도와줘서 고마워. ,A: I appreciate your (). A: Thanks for being there for me. B: You’re welcome. It was my pleasure. 
421,중3,천재(정),2015,3,Laugh First and Then Think,I’ll keep my fingers crossed ~ 를 활용해 기원하기. ,A: I’ll keep my fingers crossed. ,A: 잘 되길 바랄게. ,I hope everything goes well. Good luck! I’m rooting for you. 
422,중3,천재(정),2015,4,Dreaming of My Future,should ~ 를 활용해 충고 구하고 답하기. ,A: Do you think I should apologize? ,A: 내가 사과해야 할까? ,A: What’s your advice about ()? A: Should I () or not? B: I think you should (). 
423,중3,천재(정),2015,5,Pictures Speak a Thousand Words,It means ~ 를 활용해 정의하기. ,A: It means being environmentally friendly. ,A: 그것은 환경을 보호하는 것을 의미해. ,"A: This refers to (). A: In simple terms, it means (). B: That’s what it stands for. "
424,중3,천재(정),2015,6,Love the Earth,I hate ~ 를 활용해 싫어하는 것 표현하기. ,A: I hate waking up early. ,A: 나는 아침 일찍 일어나는 게 싫어. ,A: I can’t stand (). A: I dislike (). A: I really don’t like (). 
425,중3,천재(정),2015,7,"Fact, Opinion, or Fake",I don’t agree ~ 를 활용해 이의 제기하기. ,A: I don’t agree with your opinion. ,A: 나는 네 의견에 동의하지 않아. ,A: I think differently. A: That’s not how I see it. B: Let’s agree to disagree. 
426,중3,천재(정),2015,8,Make Peace with Others,Calm down ~ 를 활용해 화냄에 응대하기. ,A: Calm down! ,A: 진정해! ,A: Take it easy. A: Let’s talk about this calmly. B: Please try to relax. 
427,중1,YBM(김),2022,1,All About Me,I like/love/enjoy ~ 를 활용해 좋아하는 것 표현하기. ,I like playing soccer. Do you like ice cream? What is your favorite color? My favorite subject is math. ,나는 축구하는 것을 좋아해. 너 아이스크림 좋아해? 네가 가장 좋아하는 색은 뭐야? 내가 가장 좋아하는 과목은 수학이야. ,"A: Do you enjoy ()? B: Yes, I love (). A: What kind of () do you like? B: I enjoy () the most. "
428,중1,YBM(김),2022,2,"Think Wise, Stay Safe",Be careful / Don’t ~ 를 활용해 경고하기. ,Be careful. Don’t touch the stove. ,조심해. 가스레인지를 만지지 마. ,Watch out! Look out! 
429,중1,YBM(김),2022,3,Wonderful Stories from School,과거동사를 활용해 과거 경험 이야기하기. ,I visited my grandparents. ,나는 조부모님을 방문했어. ,I () last (). I () yesterday. 
430,중1,YBM(김),2022,4,Make a Difference in Our Community,How about ~ 를 활용해 제안하기. ,How about going to the park? ,공원에 가는 게 어때? ,"A: Why don’t we try ()? B: That sounds good. A: Would you like to try ()? B: Sure, let’s do it. "
431,중1,YBM(김),2022,5,"Love Yourself, Live Your Life",I want to / I’d like to ~ 를 활용해 바람 표현하기. ,I want to be a doctor. I’d like to visit Paris. ,나는 의사가 되고 싶어. 나는 파리에 가고 싶어. ,"A: Do you want to ()? B: Yes, I’d like to (). A: I really hope to (). B: Me, too. "
432,중1,YBM(김),2022,6,A Smart Digital Life,You should ~ 를 활용해 조언하기. ,You should study harder. ,너는 더 열심히 공부해야 해. ,"A: I think you should (). B: Okay, I’ll try that. A: You must consider (). B: That’s a great suggestion. "
433,중1,YBM(김),2022,7,Colorful Cultures Around the World,비교급 형용사를 활용해 비교하기. ,This book is easier than that one. ,이 책이 저 책보다 더 쉬워. ,A: This is () than (). A: Is it () than ()? 
434,중1,YBM(김),2022,8,"Go Green, Save the Earth",be going to ~ 를 활용해 계획 표현하기. ,I am going to visit my grandparents. ,나는 조부모님을 방문할 예정이야. ,"A: I’m planning to (). B: Sounds great. A: Are you going to ()? B: Yes, I am. "
435,중1,YBM(박),2015,1,Me and My World,This is ~ 를 활용해 다른 사람 소개하기. ,"This is Alice, my sister. ",이쪽은 내 동생 앨리스야. ,"I'd like to introduce (), (). I'd like you to meet (), (). "
436,중1,YBM(박),2015,2,Welcome to My School,What’s your ~ 를 활용해 좋아하는 것 묻기. ,What’s your favorite color? What sport do you like best? ,네가 가장 좋아하는 색은 뭐야? 네가 가장 좋아하는 운동은 뭐야? ,"A: Do you have a favorite ()? B: Yes, I like (). A: Which () is your favorite? B: () is my favorite. "
437,중1,YBM(박),2015,3,Enjoy Fun Activities!,과거동사를 활용해 과거의 일 묻고 답하기. ,A: What did you do last weekend? B: I went to the beach. ,A: 지난 주말에 뭐 했어? B: 나는 해변에 갔어. ,A: How did you spend your ()? B: I (). A: What were you doing ()? B: I was (). 
438,중1,YBM(박),2015,4,Save the Earth!,You should~ 를 활용해 도덕적 의무 표현하기. ,You should always tell the truth. ,너는 항상 진실을 말해야 해. ,You must (). You have to (). 
439,중1,YBM(박),2015,5,Food from Around the World,How much is ~ 를 활용해 가격 묻고 답하기. ,A: How much is this book? B: It’s ten dollars. ,A: 이 책은 얼마예요? B: 10달러예요. ,"A: What’s the price of ()? B: It costs (). A: Can you tell me the price of ()? B: Sure, it’s (). "
440,중1,YBM(박),2015,6,The Wonder of Animals,Can you ~ 를 활용해 능력 여부 묻기. ,Can you swim? Do you speak English? Are you good at math? ,너 수영할 수 있어? 너 영어 할 줄 알아? 너 수학 잘해? ,A: Are you able to ()? A: Can you manage ()? 
441,중1,YBM(박),2015,7,Korean Culture,Why ~ 를 활용해 이유 묻고 답하기. ,A: Why do you study English? B: Because I want to travel. ,A: 왜 영어를 공부해? B: 여행을 가고 싶어서. ,A: How come you ()? B: Because it (). A: What makes you ()? B: It’s because (). 
442,중1,YBM(박),2015,8,I am Because We Are,That’s a good idea / I agree ~ 를 활용해 동의하기. ,"That’s a good idea. I agree with you. I think so, too. You can say that again. ",그거 좋은 생각이야. 너 말에 동의해. 나도 그렇게 생각해. 네 말이 맞아. ,That’s a wonderful suggestion. I couldn’t agree more. 
443,중2,YBM(박),2015,1,Manage Yourself!,I think you should ~ 를 활용해 제안·권유하기. ,I think you should study harder. ,너는 더 열심히 공부해야 해. ,Let's (). What(How) about ()? Why don't you ()? You'd better (). 
444,중2,YBM(박),2015,2,All about Safety,You’d better not ~ 를 활용해 금지하기. ,You’d better not be late. ,너 늦지 않는 게 좋을 거야. ,Don't (). You must (). You should (). 
445,중2,YBM(박),2015,3,Living a Healthy Life,I enjoy ~ 를 활용해 좋아하는 것 표현하기. ,I enjoy reading because it relaxes me. ,"나는 책 읽는 걸 좋아해, 왜냐하면 그것이 나를 편안하게 해 주거든. ",I love (). It helps me (). I don't like () because it makes me (). 
446,중2,YBM(박),2015,4,To Be a Global Citizen!,I hope ~ 를 활용해 희망 표현하기. ,I hope you have a great day. ,너 멋진 하루 보내길 바래. ,I wish (). I’d like to see (). 
447,중2,YBM(박),2015,5,"Different Countries, Different Cultures",prefer ~ 를 활용해 선호 묻기. ,"Which do you prefer, coffee or tea? ",커피와 차 중 무엇을 더 좋아해? ,"A: Do you like () better than ()? B: I prefer (). A: Which one is better, () or ()? B: I think () is better than/preferable to (). "
448,중2,YBM(박),2015,6,Wonders of Nature,I heard ~ 를 활용해 알고 있음 표현하기. ,I heard that she moved to New York. ,나는 그녀가 뉴욕으로 이사 갔다고 들었어. ,I’ve been told (). Someone said (). 
449,중2,YBM(박),2015,7,Work on Your Dreams,What do you mean by ~ 를 활용해 설명 요청하기. ,"What do you mean by ""critical thinking""? ","""비판적 사고""가 무슨 뜻이야? ",A: Could you explain what you mean by ()? A: Can you clarify ()? 
450,중2,YBM(박),2015,8,Science Is Making Big Changes,Can you ~ 를 활용해 요청하기. ,"Can you help me, please? Do/Would you mind opening the window? ",나 좀 도와줄 수 있어? 창문 좀 열어 주실 수 있나요? ,A: Could you help with ()? A: Would you mind ()? 
451,중3,YBM(박),2015,1,All About Me,"most, favorite을 활용해 가장 좋아하는 것 말하기. ",What I like most is traveling. ,내가 가장 좋아하는 것은 여행하는 거야. ,My favorite thing to do is (). I enjoy (). I like/love (). 
452,중3,YBM(박),2015,2,Experience Different Cultures!,Make sure you don’t ~ 를 활용해 경고하기. ,Make sure you don’t forget your passport. ,여권 잊지 않도록 해. ,Be careful not to (). Don’t forget to avoid (). Please ensure you don’t (). 
453,중3,YBM(박),2015,3,"Future Dreams, Future Jobs",It seems to me ~ 를 활용해 의견 표현하기. ,It seems to me that she is very talented. ,내 생각에는 그녀가 매우 재능 있는 것 같아. ,"I think that (). In my view, (). In my opinion, (). "
454,중3,YBM(박),2015,4,Are You a Digital Citizen?,You’re not supposed to ~ 를 활용해 불허하기. ,You’re not supposed to park here. ,여기에 주차하면 안 돼. ,You should not (). You must not (). 
455,중3,YBM(박),2015,5,Love for My Country,I’m looking forward to ~ 를 활용해 희망∙기대 표현하기. ,A: I’m looking forward to the concert. ,A: 나는 그 콘서트가 기대돼. ,A: I can’t wait for (). A: I’m excited about (). A: I’m eager to (). 
456,중3,YBM(박),2015,6,Meet the World,I suggest ~ 를 활용해 제안∙권유하기. ,I suggest going to the museum this weekend. ,이번 주말에 박물관에 가는 것을 제안해. ,You'd better (). I think you should/ought to (). Would you like to ()? 
457,중3,YBM(박),2015,7,How to Get Along with People,appreciate ~ 를 활용해 감사하기. ,I really appreciate your help. ,네 도움에 정말 감사해. ,Thanks a lot for (). I’m grateful for (). Thank you for (). 
458,중3,YBM(박),2015,8,Have Fun with Art!,How do you like ~ 를 활용해 만족이나 불만족에 대해 묻기. ,How do you like your new job? ,너의 새 직장은 어때? ,Are you happy with ()? Are you satisfied with ()? A: What’s your opinion on ()? B: I think it’s great / not that good. 
459,중3,YBM(박),2015,9,"You Can Do It, Too",I wish ~ 를 활용해 바람∙소원 말하기. ,I wish I could travel the world. ,나는 세계 여행을 할 수 있으면 좋겠어. ,I want to (). I'd like to (). I look forward to (). I'm looking forward to (). 
460,중1,YBM(박),2022,1,All About Me,What do you like ~ 를 활용해 좋아하는 것 묻고 답하기. ,A: What sport do you like? B: I like soccer. ,A: 어떤 운동을 좋아해? B: 나는 축구를 좋아해. ,"A: What’s your favorite ()? B: My favorite is (). A: Do you enjoy ()? B: Yes, very much. "
461,중1,YBM(박),2022,2,Have Fun at School,be good at ~ 를 활용해 능력 유무 묻고 답하기. ,"A: Are you good at swimming? B: Yes, I am. / No, I’m not. ","A: 너 수영 잘해? B: 응, 잘해. / 아니, 잘 못해. ","A: Can you () well? B: Yes, I can. A: Do you have a talent for ()? B: I think I do. "
462,중1,YBM(박),2022,3,The Magic of Manners,Don’t ~ 를 활용해 금지하기. ,Don’t touch that. Make sure you don’t run in the hall. ,저거 만지지 마. 복도에서 뛰지 않도록 해. ,Avoid (). Be sure to (). 
463,중1,YBM(박),2022,4,Home Sweet Home,Thank you for ~ 를 활용해 감사 표현하기. ,Thank you for your help. ,도와줘서 고마워. ,I appreciate you (). Thanks a lot for (). 
464,중1,YBM(박),2022,5,Food Around the World,be going to ~ 를 활용해 의도 표현하기. ,A: What are you going to do this weekend? B: I’m going to visit my grandparents. ,A: 너 이번 주말에 뭐 할 거야? B: 나는 조부모님 댁에 갈 거야. ,A: Are you planning to ()? A: What’s your intention for ()? 
465,중1,YBM(박),2022,6,"Click, Connect, and Communicate",I’m happy/sorry to hear that. 을 활용하여 기쁨 및 유감 표현하기. ,I’m happy to hear that. I’m sorry to hear that. ,그 말을 들으니 기뻐. 그 말을 들으니 안타까워. ,"That’s wonderful news. Oh no, I feel bad for you. "
466,중1,YBM(박),2022,7,"Think Green, Live Green",다양한 표현을 활용해 동의하기. ,That’s a good idea. ,좋은 생각이야. ,That’s a great idea. I like that idea. 
467,중1,YBM(박),2022,8,A Journey with Arts,Why ~ 를 활용해 이유 묻고 답하기. ,A: Why are you late? B: Because I missed the bus. ,A: 왜 늦었어? B: 버스를 놓쳐서. ,"A: Why is it ()? B: Because it’s (). A: Can you explain why ()? B: Sure, it’s because (). "
468,중1,YBM(송),2015,1,"New School, New Friends",This is ~ 를 활용해 소개하고 인사 나누기. ,"A: This is Emily. B: Hi. Pleased to meet you, Emily. C: Nice to meet you, too. ","A: 이쪽은 에밀리야. B: 안녕, 만나서 반가워, 에밀리. C: 나도 만나서 반가워. ","A: Let me introduce you to (). B: Hello, it’s nice to meet you. A: Meet (), my (). B: Glad to meet you. "
469,중1,YBM(송),2015,2,I Love My Family,Thank you for ~ 를 활용해 감사하고 답하기. ,A: Thank you for your help. B: Don’t mention it. / You’re welcome. / My pleasure. ,A: 도와줘서 고마워. B: 별말씀을요. / 천만에요. / 제 기쁨이에요. ,A: I appreciate you (). B: It’s my pleasure. A: Thanks a lot for (). B: No problem at all. 
470,중1,YBM(송),2015,3,"Different Places, Different Foods",Would you like some ~ 를 활용해 음식 권유하고 권유에 답하기. ,"A: Would you like some cake? B: Yes, please. / No, thanks. I’m already full. ","A: 케이크 좀 드실래요? B: 네, 주세요. / 아니요, 괜찮아요. 배가 불러요. ","A: Do you want some ()? B: No, I’m good. A: Can I offer you some ()? B: Yes, I’d love to. "
471,중1,YBM(송),2015,4,A Story of Wisdom,I’m sorry to hear that ~ 를 활용해 유감이나 동정 표현하기. ,I’m sorry to hear that. ,그 말을 들으니 안타깝다. ,I feel bad for you. I'm sorry for you. 
472,중1,YBM(송),2015,5,We Are a Team,현재진행형을 활용해 행동 묘사하기. ,A: What is he doing? B: He is reading a book. ,A: 그는 무엇을 하고 있어? B: 그는 책을 읽고 있어. ,A: What are they doing? B: They are playing soccer. A: What’s happening with ()? B: () is (). 
473,중1,YBM(송),2015,6,"Save Energy, Save the Earth",명령문을 활용해 지시하고 답하기. ,"A: Sit down, please. ",A: 앉아 주세요. ,Could you ()? Please (). 
474,중1,YBM(송),2015,7,My Future Dream,want to ~ 를 활용해 장래 희망 묻고 답하기. ,A: What do you want to be in the future? B: I want to be a doctor. ,A: 너는 미래에 무엇이 되고 싶어? B: 나는 의사가 되고 싶어. ,"A: What is your dream job? B: I’d like to become (). A: Do you have a career goal? B: Yes, I want to be (). "
475,중1,YBM(송),2015,8,Science All Around,Why ~ 를 활용해 이유 묻고 답하기. ,A: Why are you late? B: It’s because I missed the bus. ,A: 왜 늦었어? B: 버스를 놓쳐서. ,"A: Why is it so ()? B: Because it’s (). A: Can you explain why ()? B: Sure, it’s because (). "
476,중1,YBM(송),2015,9,A Walk into History,be going to ~ 를 활용해 계획 묻고 답하기. ,A: What are you going to do this weekend? B: I’m going to visit my grandparents. ,A: 너 이번 주말에 뭐 할 거야? B: 나는 조부모님을 방문할 거야. ,"A: Do you have any plans for ()? B: Yes, I’m planning to (). A: Are you going to ()? B: Yes, I am. "
477,중2,YBM(송),2015,1,My Bucket List,be planning to ~ 를 활용해 계획 묻고 답하기. ,A: What are you planning to do this weekend? B: I’m planning to visit my grandparents. ,A: 너 이번 주말에 뭐 할 계획이야? B: 나는 조부모님을 방문할 계획이야. ,"A: Do you have any plans for ()? B: Yes, I’m planning to (). A: Are you thinking about doing ()? B: Yes, I am. "
478,중2,YBM(송),2015,2,Let’s Be Smart Smartphone Users,Make sure you ~ 를 활용해 당부하기. ,Make sure you lock the door before leaving. ,나가기 전에 문을 꼭 잠가. ,Remember to (). Be sure to (). 
479,중2,YBM(송),2015,3,The School Club Activity Day,What do you enjoy ~ 를 활용해 좋아하는 것 표현하기. ,A: What do you enjoy doing when you have free time? B: I enjoy playing the guitar. ,A: 너는 자유 시간이 있을 때 무엇을 즐겨 해? B: 나는 기타 치는 걸 즐겨. ,"A: What’s your favorite activity? B: I love (). A: Do you like ()? B: Yes, it’s my favorite thing to do. "
480,중2,YBM(송),2015,4,The Two Roads,What do you think of ~ 를 활용해 의견 묻기. ,A: What do you think of this book? B: I think it’s interesting. ,A: 이 책에 대해 어떻게 생각해? B: 나는 흥미롭다고 생각해. ,"A: How do you feel about ()? B: I think it’s (). A: What’s your opinion on ()? B: In my opinion, it’s (). "
481,중2,YBM(송),2015,5,We Love Baseball,"I can’t wait ~ 를 활용해 희망, 기대 표현하기. ",I can’t wait for the holidays! ,나는 방학이 너무 기대돼! ,I’m excited about (). I’m really looking forward to (). I can’t wait for () to happen. 
482,중2,YBM(송),2015,6,"New Places, New Experiences",How do you like ~ 를 활용해 만족이나 불만족에 대해 묻기. ,How do you like your new school? ,너 새 학교는 어때? ,Are you happy with ()? What do you think of ()? 
483,중2,YBM(송),2015,7,Living in the AI World,Is it possible ~ 를 활용해 가능 여부 표현하기. ,Is it possible to change the schedule? ,일정을 변경하는 것이 가능할까요? ,Can you ()? Are you able to ()? 
484,중2,YBM(송),2015,8,The Unknown Hero,Could you explain ~ 를 활용해 설명 요청하기. ,A: Could you explain this math problem? ,A: 이 수학 문제를 설명해 줄 수 있어? ,Can you tell me how ()? What do you mean by ()? 
485,중2,YBM(송),2015,9,Manners Make the Man,Don’t forget to ~ 를 활용해 상기시키기. ,Don’t forget to call me later. ,나중에 전화하는 거 잊지 마. ,Remember to (). Be sure to (). 
486,중3,YBM(송),2015,1,Passion for Life,Have you heard of ~ 를 활용해 알고 있는지 묻기. ,"A: Have you heard of this new book? B: Yes, I have. I heard that she taught herself to play. ","A: 이 새 책에 대해 들어본 적 있어? B: 응, 들어봤어. 그녀가 독학으로 배웠다고 들었어. ","A: Do you know about ()? B: Yes, I do. A: Are you familiar with ()? B: Yes, I’ve heard that (). "
487,중3,YBM(송),2015,2,Teens' Worries,Don’t worry ~ 를 활용해 안심시키기. ,A: I’m worried about making friends at my new school. B: Don’t worry. I’m sure you’ll make a lot of friends there. ,A: 새 학교에서 친구를 사귈 수 있을까 걱정돼. B: 걱정하지 마. 분명 많은 친구를 사귈 수 있을 거야. ,"A: I’m nervous about (). B: Don’t stress, everything will be fine. A: I’m concerned about (). B: It’ll work out. Trust yourself. "
488,중3,YBM(송),2015,3,"Healthy Living, a Happy Life","I should have ~ 를 활용해 안타까움, 후회 표현하기. ",A: Your bag is too small. B: Yes. I should have bought a bigger one. ,A: 네 가방 너무 작다. B: 맞아. 더 큰 걸 샀어야 했어. ,"A: I regret not (). B: I feel the same way. A: I wish I had (). B: It’s okay, next time will be better. "
489,중3,YBM(송),2015,4,Safety First,조동사를 활용해 가능성 정도 표현하기. ,She can solve this problem. ,그녀는 이 문제를 해결할 수 있어. ,() could (). () might (). 
