제목,출판사,교육과정,Lesson,Title,Goal,Functions (의사소통기능),Structures (언어 형식),Functions Material 1,Functions Material 2,
공통영어 1,YBM(박),2022,2,Explore Wildlife Wonders,N/A,"• 의견 묻기
What do you think about this diversity of languages?

• 관심 표현하기
I’m interested in studying foreign languages.","• one of the 최상급+복수 명사
One of the most interesting similarities is intelligence.

• 명사를 수식하는 과거분사구
Another example is Ursula, the sea witch featured in The Little Mermaid.","[DESCRIPTION]
What do you think about ()?를 활용해 다른 사람의 의견을 묻기.

[KEY_EXPRESSION]
A: What do you think about this diversity of languages?
B: I think it’s amazing!

[KEY_EXPRESSION_KOR]
A: 다양한 언어에 대해 어떻게 생각해?
B: 나는 정말 멋지다고 생각해!

[SUB_EXPRESSION]
A: What do you think about ()?
B: I think it’s great.

A: What do you think about ()?
B: I have never thought about it before.","[DESCRIPTION]
be interested in ()를 활용해 어떤 것에 관심이 있음을 표현하기.

[KEY_EXPRESSION]
A: What subject do you like the most?
B: I’m interested in studying foreign languages.

[KEY_EXPRESSION_KOR]
A: 네가 가장 좋아하는 과목은 뭐야?
B: 나는 외국어 공부에 관심이 있어.

[SUB_EXPRESSION]
A: Are you interested in ()?
B: Yes, I love it!

A: I’m interested in () because it’s fun.
B: That’s cool!",
공통영어 1,YBM(박),2022,3,"Embrace Diversity, Broaden Your Horizons",N/A,"• 궁금증 표현하기
I’m curious about how animals produce sounds.

• 놀람 표현하기
I’m surprised that you are interested in that topic.","• 분사구문
Korean words are being added to English, resulting in a richer English vocabulary.

• 현재완료 수동태
English vocabulary has been modified within the different varieties of English.","[DESCRIPTION]
다양한 표현을 활용해 궁금한 점이나 알고 싶은 것을 말하기.

[KEY_EXPRESSION]
A: Do you have any questions?
B: I’m curious about how animals produce sounds.

[KEY_EXPRESSION_KOR]
A: 궁금한 거 있어?
B: 나는 동물들이 어떻게 소리를 내는지 궁금해.

[SUB_EXPRESSION]
A: I wonder how ().
B: That’s a good question!

A: I want to know more about ().
B: Me too!

","[DESCRIPTION]
다양한 표현을 활용해 놀라움을 나타내기.

[KEY_EXPRESSION]
A: Did you know that I love history?
B: I’m surprised that you are interested in that topic.

[KEY_EXPRESSION_KOR]
A: 내가 역사 좋아하는 거 알고 있었어?
B: 네가 그 주제에 관심이 있다니 놀랍다!

[SUB_EXPRESSION]
A: I’m surprised that () is true.
B: Me too!

A: I’m surprised that () happened so quickly.
B: I didn’t expect that either!",
공통영어 1,YBM(박),2022,4,When Art Meets Technology,N/A,"• 설명 요청하기
What do you mean by AI-generated music?

• 희망, 기대 표현하기
I’m looking forward to listening to it.","• 목적격 보어로 쓰인 to부정사
The experts asked them to offer some evidence.

• 계속적 용법의 관계대명사 which
Look at the mechanism of AI creativity, which is programmed to work in a similar way to human creativity.","[DESCRIPTION]
What do you mean by ()?를 활용해 어떤 표현이나 개념에 대해 설명을 요청하기.

[KEY_EXPRESSION]
A: AI-generated music is getting popular.
B: What do you mean by AI-generated music?

[KEY_EXPRESSION_KOR]
A: AI가 만든 음악이 점점 인기 있어지고 있어.
B: AI가 만든 음악이 무슨 뜻이야?

[SUB_EXPRESSION]
A: What do you mean by ()?
B: I mean it’s ().

A: What do you mean by ()?
B: It means ().","[DESCRIPTION]
be looking forward to ()를 활용해 미래의 기대나 희망을 표현하기.

[KEY_EXPRESSION]
A: The concert is next week!
B: I’m looking forward to listening to it.

[KEY_EXPRESSION_KOR]
A: 콘서트가 다음 주야!
B: 나는 그걸 듣는 게 기대돼.

[SUB_EXPRESSION]
A: Are you looking forward to ()?
B: Yes, I can't wait!

A: I’m looking forward to () because it will be fun.
B: That sounds exciting!",
공통영어 2,YBM(박),2022,1,Be Digitally Smart!,N/A,"• 도움 요청하기
Could I ask you to help me control how much time I spend on my phone?

• 의무 표현하기
You’re expected to manage your digital footprints carefully.","• 동격의 that
Gina was astonished by the fact that she had spread the fake news.

• so ~ that ...
The headlines can be so stimulating that you may click on them accidentally.","[DESCRIPTION]
Could I ask you to ()?를 활용해 도움을 요청하기.

[KEY_EXPRESSION]
A: Could I ask you to help me control how much time I spend on my phone?
B: Sure! I can set a reminder for you.

[KEY_EXPRESSION_KOR]
A: 내가 휴대폰 사용하는 시간을 조절하는 걸 도와줄 수 있어?
B: 물론이지! 내가 알람을 설정해 줄게.

[SUB_EXPRESSION]
A: Could I ask you to ()?
B: Sure! I'd be happy to help.

A: Could you help me ()?
B: Of course!","[DESCRIPTION]
be expected to ()를 활용해 해야 하는 의무를 표현하기.

[KEY_EXPRESSION]
A: What should I do when using social media?
B: You’re expected to manage your digital footprints carefully.

[KEY_EXPRESSION_KOR]
A: 소셜 미디어를 사용할 때 뭘 해야 해?
B: 너는 디지털 흔적을 신중하게 관리해야 해.

[SUB_EXPRESSION]
A: You’re expected to () when ().
B: I understand.

A: People are expected to ().
B: That makes sense.",
공통영어 2,YBM(박),2022,2,Urgent Call From Earth,N/A,"• 강조하기
I’d like to emphasize that health and safety should always be a top priority.

• 알거나 모름 묻기
Have you heard of trees releasing moisture into the atmosphere?","• 관계대명사 what
What I see in the carts in the checkout line are mostly water bottles.

• 조건의 접속사
As long as his hands are locked on our cart, there is nothing to prove that it’s ours.","[DESCRIPTION]
I’d like to emphasize that ()를 활용해 강조하고 싶은 내용을 표현하기.

[KEY_EXPRESSION]
A: I’d like to emphasize that health and safety should always be a top priority.
B: I completely agree.

[KEY_EXPRESSION_KOR]
A: 나는 건강과 안전이 항상 최우선이어야 한다는 것을 강조하고 싶어.
B: 나도 완전히 동의해.

[SUB_EXPRESSION]
A: I’d like to emphasize that () is very important.
B: That’s true.

A: I’d like to emphasize that we should ().
B: I totally agree.","[DESCRIPTION]
Have you heard of ()?를 활용해 무언가를 알고 있는지 묻기.

[KEY_EXPRESSION]
A: Have you heard of trees releasing moisture into the atmosphere?
B: No, that sounds interesting!

[KEY_EXPRESSION_KOR]
A: 나무가 대기로 수분을 방출한다는 걸 들어본 적 있어?
B: 아니, 흥미롭다!

[SUB_EXPRESSION]
A: Have you heard of ()?
B: Yes, I have!

A: Do you know about ()?
B: No, tell me more!",
공통영어 2,YBM(박),2022,3,Rise Above Challenges,N/A,"• 감정이나 상태 묻기
What are you concerned about?

• 격려하기
You can do it!","• 관계부사
This is the reason why resilient people tend to create good support networks.

• 상관접속사
Both people succeeded not despite adversity but thanks to it.","[DESCRIPTION]
What are you concerned about?를 활용해 다른 사람의 걱정이나 상태를 묻기.

[KEY_EXPRESSION]
A: What are you concerned about?
B: I’m worried about my test tomorrow.

[KEY_EXPRESSION_KOR]
A: 너는 무엇이 걱정돼?
B: 나는 내일 시험이 걱정돼.

[SUB_EXPRESSION]
A: What are you worried about?
B: I’m worried about ().

A: Are you feeling okay?
B: I feel ().","[DESCRIPTION]
다양한 표현을 활용해 격려의 말을 건네기.

[KEY_EXPRESSION]
A: I don’t think I can do this.
B: You can do it!

[KEY_EXPRESSION_KOR]
A: 나는 이걸 못할 것 같아.
B: 넌 할 수 있어!

[SUB_EXPRESSION]
A: Believe in yourself!
B: I’ll try!

A: Keep going!
B: Thanks for your support!",
공통영어 2,YBM(박),2022,4,Creative Ideas for a Better World,N/A,"• 가능성 정도 표현하기
It’s likely that small inventions can make our lives safer.

• 제안하기
Why don’t we take action and create changes in our lives?","• 가정법 과거완료
If microscopes had not been invented, we might not have discovered bacteria.

• It ~ that 강조 구문
It was the Foldscope that they presented as a solution to the problem.","[DESCRIPTION]
It’s likely that ()를 활용해 어떤 일이 일어날 가능성을 표현하기.

[KEY_EXPRESSION]
A: Will small inventions really change our lives?
B: It’s likely that small inventions can make our lives safer.

[KEY_EXPRESSION_KOR]
A: 작은 발명품들이 정말 우리의 삶을 바꿀 수 있을까?
B: 작은 발명품들이 우리의 삶을 더 안전하게 만들 가능성이 높아.

[SUB_EXPRESSION]
A: It’s likely that () will happen.
B: That makes sense.

A: There’s a chance that ().
B: I think so too.","[DESCRIPTION]
Why don’t we ()?를 활용해 제안을 하거나 함께 할 것을 권유하기.

[KEY_EXPRESSION]
A: I feel like we should do something meaningful.
B: Why don’t we take action and create changes in our lives?

[KEY_EXPRESSION_KOR]
A: 우리 뭔가 의미 있는 일을 해야 할 것 같아.
B: 우리 직접 행동해서 변화를 만들어 보면 어때?

[SUB_EXPRESSION]
A: Why don’t we () together?
B: That sounds great!

A: How about ()?
B: That’s a good idea!",
영어,YBM(박),2015,1,Dream It and Achieve It,N/A,"• 관심 표현하기
I’m interested in dancing.
• 능력 표현하기
I’m good at street dance.","• 사역동사+목적어+목적격 보어
What made John Goddard record his dreams on paper?

• 동명사
Recording your dreams is not enough.","[DESCRIPTION]
be interested in ()를 활용해 관심을 표현하기.

[KEY_EXPRESSION]
A: What do you do in your free time?
B: I’m interested in dancing.

[KEY_EXPRESSION_KOR]
A: 너는 자유 시간에 뭐 해?
B: 나는 춤추는 것에 관심이 있어.

[SUB_EXPRESSION]
A: Are you interested in ()?
B: Yes, I enjoy it a lot!

A: I’m interested in () because it’s fun.
B: That sounds great!","[DESCRIPTION]
be good at ()를 활용해 능력을 표현하기.

[KEY_EXPRESSION]
A: Can you dance?
B: I’m good at street dance.

[KEY_EXPRESSION_KOR]
A: 너 춤출 수 있어?
B: 나는 스트리트 댄스를 잘해.

[SUB_EXPRESSION]
A: Are you good at ()?
B: Yes, I practice a lot!

A: I’m good at () because I trained hard.
B: That’s impressive!",
영어,YBM(박),2015,2,Color Your Language,N/A,"• 설명 요청하기
What do you mean by that?
• 오해 지적하기
That’s not what I mean.","• 수동태
Whenever a white elephant was found, it was given to the king.

• 동격의 that
The idea comes from the belief that crocodiles weep over the prey they kill.","[DESCRIPTION]
What do you mean by ()?를 활용해 설명을 요청하기.

[KEY_EXPRESSION]
A: I think this book is deep.
B: What do you mean by that?

[KEY_EXPRESSION_KOR]
A: 나는 이 책이 깊이가 있다고 생각해.
B: 그게 무슨 뜻이야?

[SUB_EXPRESSION]
A: What do you mean by ()?
B: I mean ().

A: Can you explain what you mean by ()?
B: Sure, I was saying that ().","[DESCRIPTION]
다양한 표현을 활용해 오해를 지적하기.

[KEY_EXPRESSION]
A: So you don’t like this movie?
B: That’s not what I mean.

[KEY_EXPRESSION_KOR]
A: 그래서 네가 이 영화를 안 좋아한다는 거야?
B: 그게 내가 말한 뜻이 아니야.

[SUB_EXPRESSION]
A: That’s not what I meant.
B: Oh, then what did you mean?

A: I didn’t mean ().
B: I see, I misunderstood.",
영어,YBM(박),2015,3,Enjoy the Tasty World,N/A,"• 음식 권하기
Would you like to try some?
• 요청하기
Can you wrap them separately?","• 관계대명사 who
Anyone who loves the Gimchi of this region will be able to taste it.

• one of the 최상급+복수명사
It is one of the largest food festivals in Korea.","[DESCRIPTION]
Would you like to ()?를 활용해 음식을 권하기.

[KEY_EXPRESSION]
A: This cake is delicious!
B: Would you like to try some?

[KEY_EXPRESSION_KOR]
A: 이 케이크 맛있어!
B: 좀 먹어볼래?

[SUB_EXPRESSION]
A: Would you like to taste ()?
B: Sure, I’d love to!

A: Do you want to try ()?
B: Yes, please!","[DESCRIPTION]
Can you ()?를 활용해 요청하기.

[KEY_EXPRESSION]
A: I bought some cookies.
B: Can you wrap them separately?

[KEY_EXPRESSION_KOR]
A: 쿠키를 좀 샀어.
B: 따로 포장해 줄 수 있어?

[SUB_EXPRESSION]
A: Can you help me ()?
B: Of course!

A: Could you please ()?
B: No problem!",
영어,YBM(박),2015,4,Preparing for Weather,N/A,"• 보고하기
It says we can expect heavy rain today.
• 경고하기
Make sure you don’t leave the windows open.","• 분사구문
The water rose to the level of the door, starting to fill his house.

• 관계부사 where
Hurricanes are common in the tropics where water temperatures are high all year round.","[DESCRIPTION]
It says ()를 활용해 정보를 보고하기.

[KEY_EXPRESSION]
A: Should we bring an umbrella?
B: It says we can expect heavy rain today.

[KEY_EXPRESSION_KOR]
A: 우산 가져가야 할까?
B: 오늘 폭우가 올 거라고 해.

[SUB_EXPRESSION]
A: It says () on the news.
B: That’s useful information!

A: The report says ().
B: I’ll keep that in mind.","[DESCRIPTION]
Make sure you don’t ()를 활용해 경고하기.

[KEY_EXPRESSION]
A: It’s going to rain soon.
B: Make sure you don’t leave the windows open.

[KEY_EXPRESSION_KOR]
A: 곧 비 올 거야.
B: 창문을 열어 두지 않도록 해.

[SUB_EXPRESSION]
A: Make sure you don’t forget ().
B: I’ll be careful.

A: Be sure not to ().
B: Thanks for the warning!",
