*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,,,,,
voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean
383,고1,10,enforce,강요하다,1,동사,9677,220,[infɔ́:rs],,
384,고1,10,enormous,"거대한,막대한",3,형용사,8021,1766,[inɔ́:rməs],,
385,고1,10,enormous,"엄청난,수많은",3,형용사,8021,30788,[inɔ́ːrməs],,
386,고1,10,establish,설립하다,1,동사,1836,3055,[istǽbliʃ],,
387,고1,10,establish,확립하다,1,동사,7013,19953,[istǽbliʃ],,
388,고1,10,estimate,(사람 등을) 평가하다,1,동사,10208,24363,[éstəmèit],,
389,고1,10,expand,확장하다,1,동사,8156,6494,[ikspǽnd],,
390,고1,10,expense,"지출,비용",2,명사,8423,5479,[ikspéns],,
391,고1,10,extreme,"극단,극도",2,명사,552,26040,[ikstrí:m],,
392,고1,10,extreme,극도의,3,형용사,10106,859,[ikstrí:m],,
393,고1,10,fascinate,매혹하다,1,동사,1148,1851,[fǽsənèit],,
394,고1,10,flame,불꽃,2,명사,6301,2620,[fléim],,
395,고1,10,force,강요하다,1,동사,9273,17158,[fɔ́:rs],,
396,고1,10,force,"힘,체력",2,명사,4008,6657,[fɔ́:rs],,
397,고1,10,foundation,설립,2,명사,1836,17472,[faundéiʃən],,
398,고1,10,foundation,"(건물의) 토대,기초",2,명사,7913,985,[fàundéiʃən],,
399,고1,10,foundation,재단,2,명사,12490,17160,[fàundéiʃən],,
400,고1,10,fright,공포,2,명사,7880,617,[fráit],,
401,고1,10,function,"행사,사회적 모임",2,명사,8582,23032,[fʌ́ŋkʃən],,
402,고1,10,function,함수,2,명사,13108,19229,[fʌ́ŋkʃən],,
403,고1,10,fund,자금을 대다,1,동사,13109,19230,[fʌnd],,
404,고1,10,fund,"기금,자금",2,명사,10894,4887,[fʌ́nd],,
405,고1,10,fur,모피,2,명사,103,31013,[fəːr],,
406,고1,10,fur,부드러운 털,2,명사,1530,2498,[fə́:r],,
407,고1,10,gain,늘리다,1,동사,1626,27382,[gein],,
408,고1,10,gain,얻다,1,동사,8255,3784,[géin],,
409,고1,10,gain,이익,2,명사,8255,30881,[gein],,
410,고1,10,glance,흘끗 보다,1,동사,9895,6631,[glǽns],,
411,고1,10,glory,영광,2,명사,10861,3951,[glɔ́:ri],,
412,고1,10,grand,웅장한,3,형용사,8366,4239,[grǽnd],,
413,고1,10,guarantee,보증하다,1,동사,8103,20431,[gærəntí:],,
414,고1,10,guarantee,보증(서),2,명사,8103,2427,[gærəntí:],,
415,고1,10,guilty,유죄의,3,형용사,2614,4347,[gílti],,
416,고1,10,guilty,죄책감이 드는,3,형용사,2614,17178,[gílti],,
417,고1,10,identity,독자성,2,명사,966,27354,[aidéntəti],,
418,고1,10,identity,"동일함,일체성",2,명사,996,24577,[aidéntəti],,
419,고1,10,identity,신원,2,명사,10636,1582,[aidéntəti],,
420,고1,10,identity,"정체성,정체",2,명사,10636,30822,[aidéntəti],,
421,고1,10,innocent,순진한,3,형용사,664,21359,[ínəsənt],,
422,고1,10,innocent,"결백한,무죄의",3,형용사,8066,2033,[ínəsnt],,
423,고1,10,insist,주장하다,1,동사,9770,5312,[insíst],,
424,고1,10,insurance,보험,2,명사,1502,2442,[inʃúərəns],,
425,고1,10,intense,격렬한,3,형용사,243,369,[inténs],,
426,고1,10,lay,"놓다,(알을)낳다",1,동사,788,1259,[léi],,
427,고1,10,lay,눕히다,1,동사,931,24677,[léi],,
428,고1,10,lay,(알을) 낳다,1,동사,1773,17632,[léi],,
429,고1,10,link,연결,2,명사,10886,3887,[líŋk],,
430,고1,10,link,링크,2,명사,12524,17241,[líŋk],,
431,고1,10,load,싣다,1,동사,7316,17880,[lóud],,
432,고1,10,load,"부담,(마음의) 짐",2,명사,2211,25275,[lóud],,
433,고1,10,load,작업(량),2,명사,2319,22021,[lóud],,
434,고1,10,load,짐,2,명사,3337,5561,[lóud],,
435,고1,10,load,"(짐의)무게,하중",2,명사,13831,30586,[loud],,
436,고1,10,loss,"분실,상실",2,명사,2826,4687,[lɔ́:s],,
437,고1,10,maintain,유지하다,1,동사,3284,4349,[meintéin],,
438,고1,10,maintain,주장하다,1,동사,8409,29116,[meintéin],,
439,고1,10,maintain,부양하다,1,동사,13477,23302,[meintéin],,
440,고1,10,manufacture,"제조하다,생산하다",1,동사,3119,5158,[mænjufǽkʧər],,
441,고1,10,mass,덩어리,2,명사,905,1444,[mǽs],,
442,고1,10,mass,대량,2,명사,905,18568,[mǽs],,
443,고1,10,mass,질량,2,명사,6108,25724,[mǽs],,
444,고1,10,medical,의학의,3,형용사,2713,4518,[médikəl],,
445,고1,10,mental,정신의,3,형용사,1104,1751,[méntl],,
446,고1,10,monitor,감시하다,1,동사,4912,189,[mɑ́nɪtər],,
447,고1,10,monitor,"화면,모니터",2,명사,14477,25957,[mɑ́nɪtər],,
448,고1,10,neat,"멋진,대단한",3,형용사,430,20061,[ní:t],,
449,고1,10,neat,깔끔한,3,형용사,646,1021,[ní:t],,
450,고1,10,objective,목표,2,명사,8050,1972,[əbdʒéktiv],,
451,고1,10,objective,목적격,2,명사,15510,23407,[əbdʒéktiv],,
452,고1,10,objective,객관적인,3,형용사,12756,17928,[əbdʒéktiv],,
453,고1,10,observe,관찰하다,1,동사,415,665,[əbzə́:rv],,
454,고1,10,observe,(논평/의견을) 말하다,1,동사,772,24799,[əbzə́ːrv],,
455,고1,10,observe,"축하하다,기념하다",1,동사,7910,30945,[əbzə́ːrv],,
456,고1,10,observe,규칙을 지키다,1,동사,9774,17929,[əbzə́:rv],,
457,고1,10,oppose,반대하다,1,동사,9484,2178,[əpóuz],,
458,고1,10,otherwise,그렇지 않으면,4,부사,830,1324,[ʌ́ðərwàiz],,
459,고1,10,pine,갈망하다,1,동사,9265,8319,[páin],,
460,고1,10,pine,소나무,2,명사,8633,19330,[páin],,
461,고1,10,pity,불쌍히 여김,2,명사,1593,2634,[píti],,
462,고1,10,pity,"유감(스러운 일),애석한 일",2,명사,1593,31050,[píti],,
463,고1,10,poison,독살하다,1,동사,2595,27272,[pɔ́izn],,
464,고1,10,poison,독,2,명사,2595,9089,[pɔ́izn],,
465,고1,10,possess,소유하다,1,동사,1915,3172,[pəzés],,
466,고1,10,practical,실용적인,3,형용사,2107,3463,[prǽktikəl],,
467,고1,10,practical,현실적인,3,형용사,3861,18674,[prǽktikəl],,
468,고1,10,pretend,가정하다,1,동사,100,27241,[priténd],,
469,고1,10,pretend,주장하다,1,동사,5011,23562,[priténd],,
470,고1,10,pretend,~인 체하다,1,동사,8340,4638,[priténd],,
471,고1,10,previous,앞의,3,형용사,2217,3650,[prí:viəs],,
472,고1,10,primary,"근본적인,주요한",3,형용사,3200,5297,[práimeri],,
473,고1,10,primary,주된,3,형용사,8341,17974,[práimeri],,
474,고1,10,prime,준비시키다,1,동사,9773,23563,[práim],,
475,고1,10,prime,주요한,3,형용사,3198,17296,[práim],,
476,고1,10,prime,가장 좋은,3,형용사,10846,114,[práim],,
477,고1,10,principle,"원칙,원리",2,명사,2558,4244,[prínsəpl],,
478,고1,10,private,"사유의,사적인",3,형용사,11013,261,[práivət],,
479,고1,10,agent,"중개인,판매인",2,명사,888,1418,[éidʒənt],,
480,고1,10,agent,"요원,대리인",2,명사,4765,28564,[éidʒənt],,
481,고1,10,assignment,숙제,2,명사,1998,3297,[əsáinmənt],,
482,고1,10,assignment,"과제,임무",2,명사,14644,27335,[əsáinmənt],,
483,고1,10,bang,쾅 치다,1,동사,11583,15835,[bǽŋ],,
484,고1,10,bang,단발의 앞머리,2,명사,12261,26075,[bǽŋ],,
485,고1,10,broad,"넓은,광활한",3,형용사,7936,1189,[brɔ́:d],,
486,고1,10,capable,능력 있는,3,형용사,815,1298,[kéipəbl],,
487,고1,10,champion,우승자,2,명사,4091,6784,[ʧǽmpiən],,
488,고1,10,champion,옹호자,2,명사,9643,22600,[ʧǽmpiən],,
489,고1,10,chart,도표,2,명사,2892,4788,[ʧá:rt],,
490,고2,11,circumstance,환경,2,명사,3918,19876,[sə́:rkəmstæ̀ns],,
491,고2,11,circumstance,"정황,상황",2,명사,10755,6513,[sə́:rkəmstæ̀ns],,
492,고1,10,clip,오리다,1,동사,2862,31090,[klip],,
493,고1,10,clip,"(영화) 클립,커트장면",2,명사,2413,17450,[klíp],,
494,고1,10,clip,클립,2,명사,2863,4743,[klíp],,
495,고1,10,clip,짧은 영상,2,명사,13016,18955,[klíp],,
496,고1,10,confirm,"확인하다,입증하다",1,동사,3914,6507,[kənfə́:rm],,
497,고1,10,contribute,(원고를) 기고하다,1,동사,1278,20346,[kəntríbju:t],,
498,고1,10,contribute,(회의/대화에서) 의견을 말하다,1,동사,2683,30830,[kəntríbjuːt],,
499,고1,10,contribute,기부하다,1,동사,7916,950,[kəntríbju:t],,
500,고1,10,contribute,기여하다,1,동사,9964,17737,[kəntríbju:t],,
501,고1,10,cope,잘 대처하다,1,동사,907,1446,[kóup],,
502,고1,10,credit,~의 공으로 돌리다,1,동사,5540,30917,[krédit],,
503,고1,10,credit,입금하다,1,동사,15230,21844,[krédit],,
504,고1,10,credit,(계좌) 잔고,2,명사,4063,22713,[krédit],,
505,고1,10,credit,학점,2,명사,5896,19907,[krédit],,
506,고1,10,credit,신용,2,명사,9570,3439,[krédit],,
507,고2,11,dawn,새벽,2,명사,1779,2967,[dɔ́:n],,
508,고2,11,deck,갑판,2,명사,155,206,[dék],,
509,고2,11,edge,가장자리,2,명사,705,1128,[édʒ],,
510,고2,11,edge,"우위,유리함",2,명사,7986,21898,[édʒ],,
511,고1,10,engage,맞물리게 하다,1,동사,583,20387,[ingéidʒ],,
512,고1,10,engage,"끌어들이다,끌다",1,동사,673,31176,[ingéidʒ],,
513,고1,10,engage,약혼하다,1,동사,2240,3687,[ingéidʒ],,
514,고1,10,engage,종사하다,1,동사,2823,19212,[ingéidʒ],,
515,고1,10,engage,참여시키다,1,동사,9804,20853,[ingéidʒ],,
516,고1,10,engage,관심을 끌다,1,동사,9897,20388,[ingéidʒ],,
517,고2,11,entitle,"칭호를 주다,권리를 주다",1,동사,2847,4718,[intáitl],,
518,고2,11,entitle,자격을 주다,1,동사,2847,30698,[intáitl],,
519,고2,11,entitle,제목을 붙이다,1,동사,6872,20855,[intáitl],,
520,고1,10,equal,"같다,동일하다",1,동사,172,30841,[íːkwəl],,
521,고1,10,equal,같은,3,형용사,172,239,[í:kwəl],,
522,고1,10,examine,"조사하다,검토하다",1,동사,3140,5197,[igzǽmin],,
523,고1,10,examine,진찰하다,1,동사,9795,21510,[igzǽmin],,
524,고1,10,faint,기절하다,1,동사,620,18981,[féint],,
525,고1,10,faint,어렴풋한,3,형용사,2272,3740,[féint],,
526,고2,11,firm,회사,2,명사,11003,16821,[fə́:rm],,
527,고2,11,firm,견고한,3,형용사,489,774,[fə́:rm],,
528,고2,11,firm,확고한,3,형용사,489,17152,[fə́:rm],,
529,고2,11,firm,단단한,3,형용사,848,17151,[fə́:rm],,
530,고1,10,grace,기품,2,명사,2522,19983,[gréis],,
531,고1,10,grace,은혜,2,명사,5128,19240,[greis],,
532,고2,11,gradual,점진적인,3,형용사,3048,5045,[grǽdʒuəl],,
533,고1,10,hint,암시,2,명사,2206,3631,[hínt],,
534,고1,10,illustrate,(책 등에) 삽화를 넣다,1,동사,1739,3063,[íləstrèit],,
535,고1,10,illustrate,보여주다,1,동사,4529,17841,[íləstrèit],,
536,고1,10,illustrate,설명하다,1,동사,8217,23128,[íləstrèit],,
537,고2,11,immediate,(시간적으로) 아주 가까이에 있는,3,형용사,750,31235,[imíːdiət],,
538,고2,11,immediate,즉각적인,3,형용사,7869,5386,[imí:diət],,
539,고2,11,immediate,직접적인,3,형용사,8011,23131,[imíːdiət],,
540,고1,10,indicate,가리키다,1,동사,3714,6147,[índikèit],,
541,고1,10,indicate,나타내다,1,동사,9678,18504,[índikèit],,
542,고1,10,individual,개인,2,명사,184,30820,[ìndəvídʒuəl],,
543,고1,10,individual,개인의,3,형용사,184,262,[ìndəvídʒuəl],,
544,고2,11,inspect,검사하다,1,동사,144,342,[inspékt],,
545,고2,11,intent,의도,2,명사,8482,4470,[intént],,
546,고1,10,intention,의도,2,명사,8482,4471,[inténʃən],,
547,고1,10,intention,"의도,목적",2,명사,10993,27239,[inténʃən],,
548,고2,11,internal,"체내의,내부의",3,형용사,4242,1170,[intə́:rnl],,
549,고2,11,internal,내면의,3,형용사,4468,20960,[intə́:rnl],,
550,고2,11,interrupt,방해하다,1,동사,9490,2266,[ìntərʌ́pt],,
551,고2,11,interrupt,중단하다,1,동사,11022,5356,[ìntərʌ́pt],,
552,고1,10,invest,"투자하다,투입하다",1,동사,3622,6002,[invést],,
553,고2,11,jaw,이까지 포함한 턱,2,명사,10245,13870,[dʒɔ́:],,
554,고2,11,lane,(좁은) 길,2,명사,2445,5253,[léin],,
555,고2,11,lane,차선,2,명사,7866,17870,[léin],,
556,고2,11,lane,(경주/수영대회 등의)레인,2,명사,13994,30992,[lein],,
557,고1,10,legal,"법(률)의,합법의",3,형용사,1441,2338,[lí:gəl],,
558,고2,11,marvel,"놀라다,감탄하다",1,동사,14783,25283,[mάːrvəl],,
559,고2,11,marvel,불가사의한 일,2,명사,7949,1240,[mάːrvəl],,
560,고1,10,moral,교훈,2,명사,12397,26138,[mɔ́:rəl],,
561,고1,10,moral,도덕(상)의,3,형용사,10976,1487,[mɔ́:rəl],,
562,고2,11,operate,운영하다,1,동사,8505,22113,[άpərèit],,
563,고2,11,operate,조작하다,1,동사,9755,18636,[άpərèit],,
564,고2,11,operate,작동되다,1,동사,9882,4231,[άpərèit],,
565,고1,10,particularly,특히,4,부사,3630,6024,[pərtíkjulərli],,
566,고1,10,policy,"정책,방침",2,명사,7013,5107,[páləsi],,
567,고1,10,pray,"빌다,기원하다",1,동사,959,2735,[préi],,
568,고2,11,pregnant,의미심장한,3,형용사,2691,23549,[prégnənt],,
569,고2,11,pregnant,임신한,3,형용사,2833,4694,[prégnənt],,
570,고1,10,procedure,절차,2,명사,9323,5034,[prəsí:dʒər],,
571,고1,10,proceed,나아가다,1,동사,688,1104,[prəsí:d],,
572,고1,10,proceed,"계속하다,이어서 ~하다",1,동사,4679,25483,[prəsíːd],,
573,고1,10,profession,직업,2,명사,3304,5500,[prəféʃən],,
574,고1,10,progress,"발달하다,향상하다",1,동사,9722,23578,[prάgres],,
575,고1,10,progress,"진행하다,진척하다",1,동사,14307,25914,[prάgres],,
576,고1,10,progress,"경과,추이",2,명사,274,23577,[prάgres],,
577,고1,10,progress,진전,2,명사,2910,5546,[prάgres],,
578,고1,10,progress,진행 (상황),2,명사,14307,30816,[prάgres],,
579,고1,10,promote,"홍보하다,촉진하다",1,동사,1408,17526,[prəmóut],,
580,고1,10,promote,진급시키다,1,동사,2030,3343,[prəmóut],,
581,고1,10,promote,촉진하다,1,동사,9417,18688,[prəmóut],,
582,고1,10,promote,증진시키다,1,동사,16109,30747,[prəmóut],,
583,고2,11,pronounce,선언하다,1,동사,1825,21078,[prənáuns],,
584,고2,11,pronounce,발음하다,1,동사,10107,13703,[prənáuns],,
585,고1,10,pronunciation,발음,2,명사,1371,2222,[prənʌ̀nsiéiʃən],,
586,고1,10,propose,청혼하다,1,동사,3116,5153,[prəpóuz],,
587,고1,10,propose,제안하다,1,동사,10689,17302,[prəpóuz],,
588,고1,10,protest,항의하다,1,동사,3812,6305,[prətést],,
589,고1,10,protest,시위,2,명사,4033,29035,[próutest],,
590,고1,10,protest,주장,2,명사,8409,23596,[próutest],,
591,고1,10,pump,솟구치다,1,동사,1572,25423,[pʌ́mp],,
592,고1,10,pump,퍼내다,1,동사,4332,19724,[pʌ́mp],,
593,고1,10,pump,펌프,2,명사,4332,14847,[pʌ́mp],,
594,고1,10,rapid,빠른,3,형용사,8155,2755,[rǽpid],,
595,고1,10,react,"반응하다,(어떤 상황 속에서) 행동하다",1,동사,1358,2192,[riǽkt],,
596,고1,10,recover,되찾아오다,1,동사,2655,21097,[rikʌ́vər],,
597,고1,10,recover,회복하다,1,동사,3942,6556,[rikʌ́vər],,
598,고1,10,reflect,"비추다,반사하다",1,동사,8087,2189,[riflékt],,
599,고1,10,reflect,"깊이 생각하다,반사하다",1,동사,9311,27228,[riflékt],,
600,고1,10,reflect,반영하다,1,동사,15820,17531,[riflékt],,
601,고1,10,region,"지방,지역",2,명사,3278,5448,[rí:dʒən],,
602,고1,10,region,"(신체의) 부분,영역",2,명사,14569,26116,[rí:dʒən],,
603,고1,10,regular,규칙적인,3,형용사,508,805,[régjulər],,
604,고1,10,regular,평범한,3,형용사,3682,17532,[régjulər],,
605,고1,10,relief,"안도,안심",2,명사,2185,21103,[rilí:f],,
606,고1,10,relief,"구호,구제",2,명사,7000,21104,[rilí:f],,
607,고1,10,relief,교대(자),2,명사,7204,23666,[rilíːf],,
608,고1,10,relief,"경감,완화",2,명사,7850,4609,[rilí:f],,
609,고1,10,require,요구하다,1,동사,8286,17328,[rikwáiər],,
610,고1,10,require,필요로 하다,1,동사,9513,4131,[rikwáiər],,
611,고1,10,reserve,예약하다,1,동사,2427,4006,[rizə́:rv],,
612,고1,10,reserve,남겨두다,1,동사,9726,19043,[rizə́:rv],,
613,고1,10,reserve,비축물,2,명사,2981,20134,[rizə́:rv],,
614,고1,10,reserve,"내성적인,신중함",2,명사,10427,29071,[rizə́ːrv],,
615,고1,10,reserve,보호구역,2,명사,12960,18730,[rizə́:rv],,
616,고1,10,resist,"저항하다,대항하다",1,동사,2985,4919,[rizíst],,
617,고1,10,retire,퇴직하다,1,동사,3618,5995,[ritáiər],,
618,고1,10,retire,"은퇴시키다,영구 사용중지하다",1,동사,3618,30943,[ritáiər],,
619,고1,10,rob,훔치다,1,동사,4354,6602,[ráb],,
620,고1,10,rubber,고무,2,명사,329,522,[rʌ́bər],,
621,고2,11,salary,"급여,월급",2,명사,7904,895,[sǽləri],,
622,고1,10,scale,~을 오르다,1,동사,2442,31064,[skeil],,
623,고1,10,scale,저울,2,명사,503,797,[skéil],,
624,고1,10,scale,눈금,2,명사,4616,27334,[skeil],,
625,고1,10,scale,"규모,저울,체중계",2,명사,6635,19047,[skéil],,
626,고1,10,scale,비늘,2,명사,8602,28519,[skeil],,
627,고1,10,scale,"(측정/평가의) 척도,기준",2,명사,8602,31049,[skeil],,
628,고1,10,scale,음계,2,명사,13277,31063,[skeil],,
629,고1,10,section,"구역,구획",2,명사,2059,25788,[sékʃən],,
630,고1,10,section,부분,2,명사,8422,2507,[sékʃən],,
631,고1,10,seek,구하다,1,동사,3384,19377,[sí:k],,
632,고1,10,seek,"노력하다,추구하다",1,동사,8226,31066,[siːk],,
633,고1,10,seek,찾다,1,동사,9805,5637,[sí:k],,
634,고1,10,shock,헝클어진 머리카락,2,명사,4637,20163,[ʃák],,
635,고1,10,shock,충격,2,명사,9821,5793,[ʃák],,
636,고1,10,shore,물가,2,명사,1282,2070,[ʃɔ́:r],,
637,고1,10,shore,"기슭,해안",2,명사,7054,30760,[ʃɔːr],,
638,고1,10,significant,상당한,3,형용사,8170,21155,[signífikənt],,
639,고1,10,significant,중요한,3,형용사,8171,5374,[signífikənt],,
640,고1,10,significant,의미 있는,3,형용사,8171,30699,[signífikənt],,
641,고1,10,slight,가벼운,3,형용사,5602,19054,[sláit],,
642,고1,10,slight,"약간의,조금의",3,형용사,8479,4795,[sláit],,
643,고1,10,sort,분류하다,1,동사,8381,18044,[sɔ́:rt],,
644,고1,10,sort,종류,2,명사,3175,5260,[sɔ́:rt],,
645,고1,10,soul,"영혼,정신,정수",2,명사,5044,9157,[sóul],,
646,고1,10,spare,(물건을) 나눠주다,1,동사,678,21632,[spέər],,
647,고1,10,spare,(시간/돈 등을) 할애하다,1,동사,5342,25505,[spέər],,
648,고1,10,spare,"(불쾌한 일을)겪지 않게 하다,할애하다",1,동사,5342,31158,[spεər],,
649,고1,10,spare,(죽음을) 피하게 하다,1,동사,12968,18782,[spεər],,
650,고1,10,spare,"절약하다,아끼다",1,동사,15306,22283,[spέər],,
651,고1,10,spare,예비의,3,형용사,10695,3993,[spέər],,
652,고1,10,standard,표준,2,명사,3716,6149,[stǽndərd],,
653,고1,10,standard,표본의,3,형용사,3716,19060,[stǽndərd],,
654,고1,10,stare,응시하다,1,동사,2680,4459,[stέər],,
655,고1,10,strategy,전략,2,명사,8094,4962,[strǽtədʒi],,
656,고1,10,struggle,"애쓰다,싸우다",1,동사,6441,3498,[strʌ́gl],,
657,고1,10,struggle,투쟁,2,명사,4506,27320,[strΛgl],,
658,고1,10,struggle,"힘든 일,어려운 일",2,명사,10824,31185,[strΛgl],,
659,고1,10,subjective,주관적인,3,형용사,3570,5272,[səbdʒéktiv],,
660,고1,10,sum,합계,2,명사,9861,6283,[sʌ́m],,
661,고1,10,sum,"계산,산수",2,명사,9861,31648,[sʌ́m],,
662,고1,10,summary,요약,2,명사,8288,4142,[sʌ́məri],,
663,고1,10,surround,둘러싸다,1,동사,7980,1615,[səráund],,
664,고1,10,surround,연관되다,1,동사,9324,30553,[səráund],,
665,고1,10,sweep,"쓸다,청소하다",1,동사,2136,3524,[swí:p],,
666,고1,10,sweep,휩쓸다,1,동사,7736,30961,[swiːp],,
667,고1,10,sweep,휘두름,2,명사,3973,18076,[swí:p],,
668,고1,10,toe,발가락,2,명사,10253,13882,[tóu],,
669,고1,10,transfer,갈아타다,1,동사,133,168,[trænsfə́:r],,
670,고1,10,transfer,"옮기다,이동하다",1,동사,2534,18864,[trænsfə́:r],,
671,고1,10,transfer,전근시키다,1,동사,6583,22335,[trænsfə́:r],,
672,고1,10,transfer,"옮기다,이전하다",1,동사,7335,30964,[trænsfə́ːr],,
673,고1,10,transfer,전학을 가다,1,동사,13437,21230,[trænsfə́:r],,
674,고1,10,transfer,(계좌) 이체하다,1,동사,13438,21231,[trænsfə́:r],,
675,고1,10,transfer,(전화를) 돌려주다,1,동사,15576,23883,[trænsfə́:r],,
676,고1,10,transport,수송하다,1,동사,8206,3250,[trænspɔ́:rt],,
677,고1,10,transport,"이동시키다,귀양 보내다",1,동사,8206,30701,[trænspɔ́ːrt],,
678,고1,10,transport,운송수단,2,명사,8206,19084,[trǽnspɔ̀:rt],,
679,고1,10,trap,가두다,1,동사,65,18867,[trǽp],,
680,고1,10,trap,"끌어모으다,모아 두다",1,동사,7590,31231,[træp],,
