*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,
voca NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol
1757,whole,"전체의,완전한",3,형용사,8455,5004,[hóul]
1758,wide,넓은,3,형용사,747,1187,[wáid]
1759,wide,폭이 ~인,3,형용사,3701,26043,[wáid]
1760,wide,완전히,4,부사,7364,21664,[wáid]
1761,able,할 수 있는,3,형용사,10748,6270,[éibl]
1762,accuse,"기소하다,고발하다",1,동사,8198,526,[əkjú:z]
1763,achieve,성취하다,1,동사,8192,3106,[əʧí:v]
1764,adapt,적응하다,1,동사,8317,4939,[ədǽpt]
1765,adapt,변형하다,1,동사,9481,18135,[ədǽpt]
1766,adapt,"맞추다,조정하다",1,동사,13258,18134,[ədǽpt]
1767,adopt,"채택하다,입양하다",1,동사,2257,3710,[ədápt]
1768,advance,"개선하다,진보하다",1,동사,8361,21739,[ædvǽns]
1769,advance,출세하다,1,동사,9551,20273,[ædvǽns]
1770,advance,나아가다,1,동사,13073,19106,[ædvǽns]
1771,advance,발전,2,명사,9723,20274,[ædvǽns]
1772,advance,전진,2,명사,10828,5001,[ædvǽns]
1773,advise,충고하다,1,동사,3486,5795,[ædváiz]
1774,affair,"사건,일",2,명사,10872,2779,[əfέər]
1775,alive,살아있는,3,형용사,1732,2882,[əláiv]
1776,alive,활기 넘치는,3,형용사,3928,25543,[əláiv]
1777,allow,"허락하다,허용하다",1,동사,8405,6366,[əláu]
1778,allow,허용하다,1,동사,9764,18935,[əláu]
1779,allow,인정하다,1,동사,10759,22420,[əláu]
1780,although,비록 ~일지라도,7,접속사,1625,2689,[ɔ:lðóu]
1781,amount,"양,금액",2,명사,2247,3698,[əmáunt]
1782,amount,"비용,총계",2,명사,3450,25547,[əmáunt]
1783,anger,화나게 하다,1,동사,3896,6468,[ǽŋgər]
1784,anger,화,2,명사,3896,19110,[ǽŋgər]
1785,anxious,"불안해하는,염려하는",3,형용사,7833,318,[ǽŋkʃəs]
1786,anxious,"열망하는,흥분하는",3,형용사,9901,31074,[ǽŋkʃəs]
1787,apply,"지원하다,신청하다",1,동사,2098,3445,[əplái]
1788,apply,"적용하다,가하다",1,동사,9727,17675,[əplái]
1789,apply,바르다,1,동사,12671,17676,[əplái]
1790,apply,해당되다,1,동사,14873,18151,[əplái]
1791,approach,접근하다,1,동사,3050,5050,[əpróuʧ]
1792,approach,접근(법),2,명사,57,19114,[əpróuʧ]
1793,appropriate,"(특정한 목적에) 충당하다,마련하다",1,동사,4991,22458,[əpróuprièit]
1794,appropriate,(허가 없이) 사유화하다,1,동사,15338,22459,[əpróuprièit]
1795,appropriate,적절한,3,형용사,2989,4925,[əpróupriət]
1796,army,육군,2,명사,2626,4368,[á:rmi]
1797,arrest,체포하다,1,동사,3432,5703,[ərést]
1798,article,(신문/잡지의) 기사,2,명사,608,958,[á:rtikl]
1799,article,"품목,물품",2,명사,2814,20718,[á:rtikl]
1800,article,논문,2,명사,4403,18156,[á:rtikl]
1801,article,관사,2,명사,16724,30993,[άːrtikl]
1802,aside,옆에,6,전치사,2415,3983,[əsáid]
1803,attack,공격하다,1,동사,359,573,[ətǽk]
1804,attack,(병이 사람을) 침범하다,1,동사,427,24084,[ətǽk]
1805,audience,청중,2,명사,3424,5695,[ɔ́:diəns]
1806,average,"보통의,일반적인",3,형용사,9698,31080,[ǽvəridʒ]
1807,balance,균형을 유지하다,1,동사,510,31077,[bǽləns]
1808,balance,균형,2,명사,510,807,[bǽləns]
1809,balance,(무역) 수지,2,명사,7330,22503,[bǽləns]
1810,balance,저울,2,명사,8672,21457,[bǽləns]
1811,balance,"잔액,균형",2,명사,16107,21456,[bǽləns]
1812,bar,금지하다,1,동사,8131,22508,[báːr]
1813,bar,막대기,2,명사,1111,1764,[bá:r]
1814,bar,(일반적인) 변호사직,2,명사,1466,24103,[báːr]
1815,bar,술집,2,명사,6170,17436,[bá:r]
1816,bark,짖다,1,동사,3351,5583,[bá:rk]
1817,bark,나무껍질,2,명사,12356,16742,[bá:rk]
1818,battery,"건전지,배터리",2,명사,14779,2296,[bǽtəri]
1819,beg,구걸하다,1,동사,206,19126,[bég]
1820,beg,간청하다,1,동사,9261,713,[bég]
1821,bet,걸다,1,동사,221,334,[bét]
1822,bet,확신하다,1,동사,3912,18940,[bét]
1823,bit,조금,2,명사,8393,5182,[bít]
1824,blame,탓하다,1,동사,9681,1097,[bléim]
1825,bloom,"증가하다,번영하다",1,동사,8414,27300,[bluːm]
1826,bother,"신경 쓰다,걱정하다",1,동사,7834,20764,[báðər]
1827,bother,"~을 귀찮게하다,성가시게 하다",1,동사,7897,25582,[báðər]
1828,bother,애를 쓰다,1,동사,10003,30631,[bάðər]
1829,bother,"괴롭히다,귀찮게 굴다",1,동사,10610,683,[báðər]
1830,bother,성가신 일,2,명사,8502,30633,[bάðər]
1831,bow,"절하다,인사하다",1,동사,3042,5037,[báu]
1832,bow,"복종하다,굴복하다",1,동사,10982,24153,[báu]
1833,bow,나비 모양(매듭/리본),2,명사,12147,25972,[báu]
1834,bow,활,2,명사,12685,17698,[báu]
1835,breath,숨,2,명사,2006,3307,[bréθ]
1836,bump,부딪치다,1,동사,8343,2501,[bʌ́mp]
1837,bump,(신체의) 혹,2,명사,11716,19857,[bʌ́mp]
1838,bump,튀어나온 부분,2,명사,13086,19147,[bʌ́mp]
1839,cart,수레,2,명사,1965,3240,[ká:rt]
1840,ceiling,천장,2,명사,3405,5671,[sí:liŋ]
1841,cell,감옥,2,명사,146,18950,[sél]
1842,cell,"세포,감옥",2,명사,1883,3135,[sél]
1843,charge,청구하다,1,동사,1522,5689,[ʧá:rdʒ]
1844,charge,충전하다,1,동사,2966,18248,[ʧá:rdʒ]
1845,charge,책임을 맡기다,1,동사,6612,19158,[ʧá:rdʒ]
1846,charge,"기소하다,고소하다",1,동사,8198,17711,[ʧá:rdʒ]
1847,charge,(외상으로) 달아놓다,1,동사,16108,21797,[ʧá:rdʒ]
1848,charge,비난,2,명사,1619,30544,[ʧaːrdʒ]
1849,charge,"기소,혐의",2,명사,8198,31639,[ʧá:rdʒ]
1850,charge,요금,2,명사,10889,17712,[ʧá:rdʒ]
1851,chest,가슴,2,명사,85,102,[ʧést]
1852,chest,상자,2,명사,1484,31489,[ʧést]
1853,chest,서랍장,2,명사,1800,16766,[ʧést]
1854,clerk,"점원,사무원",2,명사,299,16774,[klə́:rk]
1855,clerk,사무원,2,명사,370,2816,[klə́:rk]
1856,client,고객,2,명사,15027,497,[kláiənt]
1857,comfortable,편안한,3,형용사,8231,3595,[kʌ́mfərtəbl]
1858,consume,먹다,1,동사,235,17734,[kənsú:m]
1859,consume,소비하다,1,동사,1901,3155,[kənsú:m]
1860,consume,불길에 휩싸이다,1,동사,5153,25442,[kənsúːm]
1861,consume,(감정 등이) 휩싸다,1,동사,13138,20345,[kənsú:m]
1862,creature,생물,2,명사,1788,2984,[krí:ʧər]
1863,creature,"존재,창조물",2,명사,1788,30924,[kríːʧər]
1864,deliver,구출하다,1,동사,474,22759,[dəlívər]
1865,deliver,"배달하다,전달하다",1,동사,1405,2280,[dəlívər]
1866,deliver,"전달하다,말하다",1,동사,3003,20825,[dəlívər]
1867,deliver,분만하다,1,동사,5121,21864,[dəlívər]
1868,deliver,(연설/강연 등을) 하다,1,동사,8579,30690,[dilívər]
1869,deliver,(판결 등을) 내리다,1,동사,11051,30684,[dilívər]
1870,deny,부인하다,1,동사,1542,2527,[dinái]
1871,deny,거절하다,1,동사,7816,25228,[dinái]
1872,despite,그럼에도 불구하고,6,전치사,9338,3828,[dispáit]
1873,develop,(병에) 걸리다,1,동사,427,25229,[divéləp]
1874,develop,개발하다,1,동사,5857,17113,[divéləp]
1875,develop,"발달하다,개발하다",1,동사,8361,2216,[divéləp]
1876,develop,"발전시키다,성장시키다",1,동사,8361,30740,[divéləp]
1877,develop,습관을 만들다,1,동사,12902,19198,[divéləp]
1878,develop,(필름을) 현상하다,1,동사,14296,21869,[divéləp]
1879,develop,(병/문제 등이) 생기다,1,동사,14343,25447,[divéləp]
1880,disturb,방해하다,1,동사,7997,2263,[distə́:rb]
1881,disturb,혼란스러워하다,1,동사,8557,19928,[distə́:rb]
1882,disturb,건드리다,1,동사,10634,31120,[distə́ːrb]
1883,effort,"노력,수고",2,명사,8226,1205,[éfərt]
1884,entire,전체,2,명사,3541,30967,[intáiər]
1885,entire,"전체의,온",3,형용사,3541,5005,[intáiər]
1886,evil,악,2,명사,2175,3579,[í:vəl]
1887,evil,"사악한,악랄한",3,형용사,2175,25982,[í:vəl]
1888,fear,두려워하다,1,동사,9468,25918,[fíər]
1889,fear,두려움,2,명사,10863,1606,[fíər]
1890,figure,계산하다,1,동사,300,22982,[fígjər]
1891,figure,생각하다,1,동사,1784,18390,[fígjər]
1892,figure,알아차리다,1,동사,9687,17149,[fígjər]
1893,figure,형상,2,명사,2653,18391,[fígjər]
1894,figure,수치,2,명사,2892,17150,[fígjər]
1895,figure,"피규어,모형",2,명사,9353,28379,[fígjər]
1896,figure,(언급된 유형의) 인물,2,명사,16095,1931,[fígjər]
1897,flow,흐르다,1,동사,10920,6620,[flóu]
1898,flow,"흐름,유출",2,명사,10920,26025,[flóu]
1899,found,설립하다,1,동사,1836,3058,[fáund]
1900,government,정부,2,명사,3609,5081,[gʌ́vərnmənt]
1901,judge,재판관,2,명사,2970,4901,[dʒʌ́dʒ]
1902,judge,심사위원,2,명사,3678,18515,[dʒʌ́dʒ]
1903,limit,한계,2,명사,3782,19650,[límit]
1904,manage,관리하다,1,동사,280,654,[mǽnidʒ]
1905,manage,대처하다,1,동사,907,19292,[mǽnidʒ]
1906,manage,(가까스로)~을 해내다,1,동사,9260,25723,[mǽnidʒ]
1907,material,물질,2,명사,1294,30679,[mətíəriəl]
1908,material,재료,2,명사,2956,4877,[mətíəriəl]
1909,material,자료,2,명사,8183,17901,[mətíəriəl]
1910,material,"물질적인,실질적인",3,형용사,5210,23321,[mətíəriəl]
1911,material,중요한,3,형용사,9541,19293,[mətíəriəl]
1912,offer,제안하다,1,동사,9741,17509,[ɔ́:fər]
1913,pile,쌓아 올리다,1,동사,9406,1467,[páil]
1914,pile,더미,2,명사,923,21593,[páil]
1915,pile,"재산,큰 돈",2,명사,1540,20093,[páil]
1916,prevent,"방지하다,막다",1,동사,1494,1759,[privént]
1917,prison,감옥,2,명사,146,191,[prízn]
1918,probably,아마,4,부사,8233,3545,[prábəbli]
1919,purchase,얻다,1,동사,2308,18698,[pə́:rʧəs]
1920,purchase,"산 물건,구매품",2,명사,3125,26112,[pə́:rʧəs]
1921,purchase,산 물건,2,명사,5527,30973,[pə́ːrʧəs]
1922,recognize,"알아보다,(사실임을)인정하다",1,동사,8242,3621,[rékəgnàiz]
1923,recognize,(사실임을) 인정하다,1,동사,9863,25317,[rékəgnàiz]
1924,remain,남다,1,동사,1154,1141,[riméin]
1925,remain,"남아있다,계속~이다",1,동사,1154,18726,[riméin]
1926,remain,~한 상태로 남아있다,1,동사,1154,30569,[riméin]
1927,remain,"유해,유골",2,명사,15902,25491,[riméin]
1928,remind,"다시 한 번 알려 주다,생각나게 하다",1,동사,7127,2974,[rimáind]
1929,remove,"치우다,제거하다",1,동사,2461,4064,[rimú:v]
1930,remove,"제거하다,없애다",1,동사,3109,25773,[rimú:v]
1931,remove,(모자 등을) 벗다,1,동사,5600,23672,[rimúːv]
1932,respect,고려,2,명사,9532,23682,[rispékt]
1933,rush,서두르다,1,동사,574,19366,[rʌʃ]
1934,rush,돌진하다,1,동사,975,1537,[rʌ́ʃ]
1935,rush,급수요,2,명사,7285,24982,[rʌ́ʃ]
1936,rush,혼잡함,2,명사,9469,17541,[rʌʃ]
1937,rush,강렬한 감정,2,명사,12119,31008,[rʌʃ]
1938,separate,갈라서다,1,동사,7795,85,[sépərèit]
1939,separate,분리된,3,형용사,72,21619,[sépərèit]
1940,separate,별개의,3,형용사,7059,20151,[sépərèit]
1941,shell,폭격하다,1,동사,3641,31273,[ʃel]
1942,shell,(딱딱한) 껍질,2,명사,651,1030,[ʃél]
1943,shell,포탄,2,명사,3641,30777,[ʃel]
1944,shelter,(비/바람 등을) 막아주다,1,동사,3738,30761,[ʃéltər]
1945,shelter,피난(처),2,명사,3738,6185,[ʃéltər]
1946,shelter,보호소,2,명사,13054,19052,[ʃéltər]
1947,shelter,"주거지,쉼터",2,명사,13054,27222,[ʃéltər]
1948,similar,비슷한,3,형용사,1631,2698,[símələr]
1949,source,(특정한 곳에서) 얻다,1,동사,2749,25919,[sɔ́:rs]
1950,source,"근원,원천,출처",2,명사,2557,4257,[sɔ́:rs]
1951,source,자료,2,명사,2860,17567,[sɔ:rs]
1952,source,자원,2,명사,2878,20176,[sɔ́:rs]
1953,source,(문제의) 근원,2,명사,9694,19395,[sɔ:rs]
1954,square,정사각형,2,명사,3071,5082,[skwέər]
1955,square,고리타분한 사람,2,명사,4181,31192,[skwεər]
1956,square,제곱,2,명사,6159,31204,[skwεər]
1957,square,광장,2,명사,11818,21636,[skwέər]
1958,suffer,(고통을) 겪다,1,동사,427,375,[sʌ́fər]
1959,suffer,"나빠지다,악화되다",1,동사,2179,26115,[sʌ́fər]
1960,survey,조사하다,1,동사,3141,19073,[sərvéi]
1961,survey,(설문) 조사,2,명사,3141,5193,[sə́rvei]
1962,survive,살아남다,1,동사,1795,2880,[sərváiv]
1963,tale,"이야기,설화",2,명사,1905,15007,[téil]
1964,truth,"진실,사실",2,명사,11001,5522,[trú:θ]
1965,value,평가하다,1,동사,8467,20249,[vǽlju:]
1966,value,소중하게 여기다,1,동사,9590,19796,[vǽlju:]
1967,value,가치,2,명사,109,132,[vǽlju:]
1968,version,"(책/잡지 등의) ~판,버전(형태)",2,명사,3657,6053,[və́:rʒən]
1969,wild,"터무니없는,무모한",3,형용사,1580,20258,[wáild]
1970,wild,야생의,3,형용사,2233,3672,[wáild]
1971,wing,날개,2,명사,706,1129,[wíŋ]
1972,wing,부속 건물,2,명사,6298,22377,[wíŋ]
1973,wise,현명한,3,형용사,3858,6395,[wáiz]
1974,without,없이,6,전치사,2321,3809,[wiðáut; wiθáut]
1975,wonder,"궁금하다,놀라다",1,동사,7466,20691,[wʌ́ndər]
1976,wonder,~이 아닐까 생각하다,1,동사,14489,31188,[wΛndər]
1977,wonder,경이,2,명사,8327,20260,[wʌ́ndər]
1978,yet,아직,4,부사,2169,3568,[jét]
1979,yet,그렇지만,7,접속사,10683,19809,[jét]
1980,zebra,얼룩말,2,명사,10173,13782,[zí:brə]
1981,zero,숫자 영(0),2,명사,5264,9720,[zírou]
1982,contact,접촉하다,1,동사,3056,17092,[kántækt]
1983,contact,접촉,2,명사,3056,30653,[kάntækt]
1984,contain,"들어 있다,포함하다",1,동사,3700,6122,[kəntéin]
1985,contain,포함하다,1,동사,3700,17093,[kəntéin]
1986,continue,"계속되다,계속하다",1,동사,10996,484,[kəntínju:]
1987,conversation,대화,2,명사,916,6570,[kànvərséiʃən]
1988,counter,반대하다,1,동사,8084,22700,[káuntər]
1989,counter,계산대,2,명사,299,478,[káuntər]
1990,counter,거꾸로,3,형용사,1347,20811,[káuntər]
1991,crack,갈라지다,1,동사,246,163,[krǽk]
1992,crack,"깨다,부수다",1,동사,993,30737,[kræk]
1993,crack,갈라진 금,2,명사,246,19181,[krǽk]
1994,crack,날카로운 소리,2,명사,2042,28436,[kræk]
1995,crowd,군중,2,명사,3424,773,[kráud]
1996,debate,숙고하다,1,동사,5198,22734,[dibéit]
1997,depend,달려있다,1,동사,9613,19538,[dipénd]
1998,depend,의지하다,1,동사,11000,4514,[dipénd]
1999,dependence,의존,2,명사,11000,15571,[dipéndəns]
2000,determine,~을 하기로 결정하다,1,동사,7095,397,[ditə́:rmin]
2001,determine,밝혀내다,1,동사,8418,20371,[ditə́:rmin]
2002,divide,나누다,1,동사,8174,1085,[diváid]
2003,divide,"차이점,격차",2,명사,1985,26143,[diváid]
2004,drama,연극,2,명사,7901,14480,[drá:mə]
2005,drama,드라마,2,명사,12369,16796,[drá:mə]
2006,due,"마땅한,당연한",3,형용사,3824,30940,[djuː]
2007,due,~로 인한,3,형용사,9647,17123,[djú:]
2008,due,~하기로 되어 있는,3,형용사,10999,1773,[djú:]
2009,due,지불 기일이 만기된,3,형용사,10999,21891,[djú:]
2010,due,기일이 된,3,형용사,10999,25636,[djú:]
2011,dump,(쓰레기를) 버리다,1,동사,8097,1168,[dʌ́mp]
2012,dump,(쓰레기) 더미,2,명사,2133,19548,[dʌ́mp]
2013,dump,쓰레기 더미,2,명사,2133,30789,[dʌmp]
2014,dump,(쓰레기) 폐기장,2,명사,12035,20846,[dʌ́mp]
2015,electric,전기의,3,형용사,3001,4953,[iléktrik]
2016,elementary,초보의,3,형용사,3437,5710,[èləméntəri]
2017,elementary,초등의,3,형용사,5376,25641,[èləméntəri]
2018,empire,제국,2,명사,11655,15907,[émpaiər]
2019,engine,엔진,2,명사,580,913,[éndʒin]
2020,escape,달아나다,1,동사,866,1383,[eskéip; iskéip]
2021,especially,특히,4,부사,9841,6023,[ispéʃəlil; espéʃəlil]
2022,ever,언젠가,4,부사,9607,21509,[évər]
2023,ever,"(비교급/최상급 강조) 단연코,지금까지",4,부사,9710,30535,[évər]
2024,ever,평생에,4,부사,14842,18977,[évər]
2025,ever,이전에,4,부사,16076,4673,[évər]
2026,exist,"존재하다,있다",1,동사,3165,5243,[igzíst]
2027,extra,단역 배우,2,명사,16159,25646,[ékstrə]
2028,extra,여분의,3,형용사,10985,3859,[ékstrə]
2029,familiar,"낯익은,친절한",3,형용사,730,1160,[fəmíljər]
2030,fancy,원하다,1,동사,10702,17785,[fǽnsi]
2031,fancy,"공상,환상",2,명사,1752,24391,[fǽnsi]
2032,fancy,화려한,3,형용사,3898,502,[fǽnsi]
2033,fancy,"값비싼,고급의",3,형용사,4441,25988,[fǽnsi]
2034,fancy,"멋진,대단히 좋은",3,형용사,10726,30663,[fǽnsi]
2035,flight,(특정 지역으로의) 항공편,1,동사,2324,25246,[fláit]
2036,flight,"비행,항공편",2,명사,707,2723,[fláit]
2037,flight,"탈출,도피",2,명사,4906,25455,[fláit]
2038,fortune,행운,2,명사,3835,20888,[fɔ́:rʧən]
2039,fortune,재산,2,명사,8368,4883,[fɔ́:rʧən]
2040,fortune,"행운,재산",2,명사,8368,30804,[fɔ́ːrʧən]
2041,frog,개구리,2,명사,176,246,[frɔ́:g]
2042,gear,장비,2,명사,2188,17808,[giər]
2043,gear,(자동차) 기어,2,명사,4029,4849,[gír]
2044,gear,소유물,2,명사,8368,23043,[gíər]
2045,gentle,점잖은,3,형용사,374,9753,[dʒéntl]
2046,gentle,온순한,3,형용사,7873,20416,[dʒéntl]
2047,giant,거인,2,명사,202,299,[dʒáiənt]
2048,giant,거대한,3,형용사,202,17170,[dʒáiənt]
2049,gorgeous,"아주 멋진,아름다운",3,형용사,1163,1873,[gɔ́:rdʒəs]
2050,grocery,식료잡화점,2,명사,2072,3398,[gróusəri]
2051,grocery,식료품,2,명사,5380,20427,[gróusəri]
2052,increase,증가하다,1,동사,8414,5402,[inkrí:s]
2053,increase,증가,2,명사,8414,30612,[inkríːs]
2054,inventor,발명가,2,명사,2573,14661,[invéntər]
2055,junior,"손아래의,하급의",3,형용사,1940,3205,[dʒú:njər]
2056,lamb,새끼 양,2,명사,1774,2960,[lǽm]
2057,lamb,양고기,2,명사,13390,20970,[lǽm]
2058,lead,(결과적으로)~에 이르다,1,동사,2412,25702,[lí:d]
2059,lead,"안내하다,이끌다",1,동사,2780,4611,[lí:d]
2060,lead,"주인공,주연",2,명사,3197,25930,[lí:d]
2061,lead,머리글,2,명사,4621,19645,[lí:d]
2062,lead,납,2,명사,8813,24679,[líːd]
2063,lend,빌려주다,1,동사,1652,2736,[lénd]
2064,lid,뚜껑,2,명사,1070,1700,[líd]
2065,log,"일지,기록",2,명사,2803,26011,[lɔ́:g]
2066,log,통나무,2,명사,3601,5967,[lɔ́:g]
2067,loose,헐거운,3,형용사,3846,6376,[lú:s]
2068,major,소령,2,명사,5895,30941,[méidʒər]
2069,major,주요한,3,형용사,3198,5295,[méidʒər]
2070,medicine,약,2,명사,2237,3677,[médəsin]
2071,medicine,의학,2,명사,2713,19670,[médəsin]
2072,mess,어질러놓은 것,2,명사,2293,3759,[més]
2073,mess,지저분한 상태,2,명사,7976,28371,[mes]
2074,metal,금속,2,명사,3408,883,[métl]
2075,method,"방법,방식",2,명사,1958,2242,[méθəd]
2076,modern,현대의,3,형용사,3856,6392,[mádərn]
2077,navy,해군,2,명사,3816,6317,[néivi]
2078,navy,남색,2,명사,6730,21576,[néivi]
2079,necessary,필요한,3,형용사,3744,6211,[nésəsèri]
2080,neither,어느 편도 ~아니다,5,대명사,2270,3724,[ní:ðər; náiðər]
2081,nest,"둥지를 틀다,알을 낳고 품다",1,동사,1474,26062,[nést]
2082,nest,"(새의) 둥지,보금자리",2,명사,1474,2394,[nést]
2083,notice,주목하다,1,동사,8358,18612,[nóutis]
2084,notice,의식하다,1,동사,9596,20522,[nóutis]
2085,notice,"깨닫다,알아차리다,주목하다",1,동사,16121,17271,[nóutis]
2086,notice,"공고문,통지서",2,명사,9768,5302,[nóutis]
2087,nowadays,요즈음에,4,부사,8289,4145,[náuədèiz]
2088,occur,(사건 등이) 발생하다,1,동사,2812,4665,[əkə́:r]
2089,overall,작업복,2,명사,15515,23442,[óuvərɔ̀ːl]
2090,overall,전체의,3,형용사,9832,5006,[óuvərɔ:l]
2091,overall,전반적으로,4,부사,9832,19023,[óuvərɔ:l]
2092,pardon,용서,2,명사,2509,4164,[pá:rdn]
2093,pardon,뭐라고요,5,대명사,16172,25748,[pá:rdn]
2094,patient,환자,2,명사,3924,6528,[péiʃənt]
2095,patient,참을성 있는,3,형용사,3376,17283,[péiʃənt]
2096,pause,"쉬다,망설이다",1,동사,1133,30972,[pɔːz]
2097,pause,"멈춤,휴식",2,명사,3248,30935,[pɔːz]
2098,peace,평화,2,명사,3689,6107,[pí:s]
2099,period,기간,2,명사,577,907,[píriəd]
2100,period,"시대,시기",2,명사,9347,25752,[píriəd]
2101,period,마침표,2,명사,12553,26059,[píriəd]
2102,personality,성격,2,명사,9360,3081,[pə̀:rsənǽləti]
2103,personality,개성,2,명사,16173,25753,[pə̀:rsənǽləti]
2104,pitch,던지다,1,동사,929,1476,[píʧ]
2105,pitch,음정,2,명사,4813,27376,[piʧ]
2106,pitch,권유,2,명사,7327,24883,[píʧ]
2107,pitch,정점,2,명사,8854,31267,[piʧ]
2108,plain,"초원,평원",2,명사,6795,25302,[pléin]
2109,plain,플레인(본래 그대로의 상태),2,명사,11558,30749,[plein]
2110,plain,무늬 없는,3,형용사,3398,18664,[pléin]
2111,plain,평범한,3,형용사,3682,3256,[pléin]
2112,plain,"소박한,꾸미지 않은",3,형용사,7805,23516,[pléin]
2113,plain,명료한,3,형용사,8039,21061,[pléin]
2114,plus,~을 더한,6,전치사,926,14826,[plʌ́s]
2115,prefer,"~을 더 좋아하다,선호하다",1,동사,7975,4053,[prifə́:r]
2116,presence,존재,2,명사,3165,5242,[prézns]
2117,presence,"참석,출석",2,명사,7159,25307,[prézns]
2118,promise,"(성공할) 가능성,장래성,징조",2,명사,63,30903,[prάmis]
2119,property,주거지,2,명사,204,20106,[prápərti]
2120,property,"재산,소유물,부동산",2,명사,8368,4884,[prápərti]
2121,property,"속성,특성",2,명사,8460,21079,[prápərti]
2122,prove,증명하다,1,동사,8419,5413,[prú:v]
2123,prove,"드러나다,판명되다",1,동사,8419,30728,[pruːv]
2124,provide,"제공하다,공급하다",1,동사,9740,5146,[prəváid]
2125,punish,벌하다,1,동사,9493,2328,[pʌ́niʃ]
2126,purpose,"목적,용도",2,명사,1215,1964,[pə́:rpəs]
2127,purpose,용도,2,명사,9536,18699,[pə́:rpəs]
2128,quite,아주,4,부사,10685,3561,[kwáit]
2129,quite,"꽤,상당히",4,부사,10685,25766,[kwáit]
2130,rat,쥐,2,명사,3252,5384,[rǽt]
2131,recent,최근의,3,형용사,8289,5731,[rí:snt]
2132,relationship,관계,2,명사,401,639,[riléiʃənʃìp]
2133,repeat,되풀이하다,1,동사,10637,1598,[ripí:t]
2134,replace,대체하다,1,동사,9743,5156,[ripléis]
2135,represent,"나타내다,상징하다",1,동사,694,1115,[rèprizént]
2136,represent,대표하다,1,동사,2654,19359,[rèprizént]
2137,research,찾다,1,동사,3383,18729,[risə́:rʧ]
2138,research,"연구하다,조사하다",1,동사,6841,19042,[risə́:rʧ]
2139,research,연구,2,명사,6841,3890,[rísə:rʧ]
2140,roll,"구르다,굴러가다",1,동사,452,17335,[róul]
2141,roll,말다,1,동사,6706,17644,[róul]
2142,roll,두루마리,2,명사,1012,1608,[róul]
2143,roll,"명부,명단",2,명사,1184,24971,[róul]
2144,roll,둥근 빵,2,명사,16178,25780,[róul]
2145,route,"길,경로,루트",2,명사,634,1003,[rú:t; raut]
2146,route,"길,경로,노선",2,명사,13702,31054,"[ruːt, raut]"
2147,sail,항해하다,1,동사,3813,6307,[séil]
2148,sail,돛,2,명사,9087,26109,[séil]
2149,satisfy,만족시키다,1,동사,12843,1790,[sǽtisfài]
2150,scare,"놀라게 하다,겁주다",1,동사,386,1237,[skέər]
2151,seem,~처럼 보이다,1,동사,3393,5654,[sí:m]
2152,seem,~인 것 같다,1,동사,3393,30536,[siːm]
2153,select,고르다,1,동사,9313,517,[səlékt]
2154,senior,연장자,2,명사,1822,21137,[sí:njər]
2155,senior,(계급/지위) 고위의,3,형용사,313,19051,[sí:njər]
2156,senior,상급의,3,형용사,1822,3035,[sí:njər]
2157,senior,"선배의,선임의",3,형용사,1822,31626,[sí:njər]
2158,senior,노인의,3,형용사,6733,17352,[sí:njər]
2159,several,몇몇의,3,형용사,6960,3854,[sévərəl]
2160,sheep,양,2,명사,2246,3697,[ʃí:p]
2161,shoulder,짊어지다,1,동사,15055,23749,[ʃóuldər]
2162,shoulder,어깨,2,명사,2267,3720,[ʃóuldər]
2163,silver,은,2,명사,2643,4393,[sílvər]
2164,since,"이후로,이래로",6,전치사,2729,4536,[síns]
2165,since,~때문에,7,접속사,2480,20169,[síns]
2166,smooth,고루 잘 섞인,3,형용사,8500,28720,[smuːð]
2167,smooth,매끄러운,3,형용사,10649,1831,[smú:ð]
2168,society,"사회,집단",2,명사,1718,2855,[səsáiəti]
2169,society,사회 계층,2,명사,1718,31560,[səsáiəti]
2170,accept,"받아들이다,영접하다",1,동사,3221,2202,[æksépt]
2171,admire,감탄하다,1,동사,151,197,[ædmáiər]
2172,admire,칭찬하다,1,동사,1242,19819,[ædmáiər]
2173,admire,존경하다,1,동사,9757,17427,[ædmáiər]
2174,admit,인정하다,1,동사,8338,4632,[ædmít]
2175,advantage,"유리한 점,장점",2,명사,2599,4320,[ædvǽntidʒ]
2176,affect,(병이) 침범하다,1,동사,427,24036,[əfékt]
2177,affect,영향을 미치다,1,동사,2410,3979,[əfékt]
2178,afford,(경제적/시간적) 여유가 있다,1,동사,2351,3865,[əfɔ́:rd]
2179,appreciate,감상하다,1,동사,138,19826,[əprí:ʃièit]
2180,appreciate,공감하다,1,동사,357,20716,[əprí:ʃièit]
2181,appreciate,(가치를) 인정하다,1,동사,6504,31210,[əpríːʃièit]
2182,appreciate,"감사하다,진가를 인정하다",1,동사,7815,183,[əprí:ʃièit]
2183,appreciate,이해하다,1,동사,8331,18152,[əprí:ʃièit]
2184,appreciate,가치 상승하다,1,동사,9388,22454,[əpríːʃièit]
2185,appreciate,"알아보다,인정하다",1,동사,12460,17031,[əprí:ʃièit]
2186,argue,논쟁하다,1,동사,7948,1229,[á:rgju:]
