fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The water is ___ at night.,밤에 호수는 [[잠잠]]해요.,still,How does the water look when calm?,물이 아무 것도 움직이지 않을 때 어떤가요?
He is ___ waiting.,그는 [[그런데도]] 기다리고 있어요.,still,It shows that something continues even if things change.,다른 일이 있어도 어떤 것이 계속될 때 쓰는 단어예요.
Too much work can ___ you.,너무 많은 일이 당신에게 [[스트레스]] 줄 수 있어요.,stress,When you worry a lot because of heavy work.,많은 일로 인해 불안해지는 상태를 말해요.
I feel ___ at work.,나는 일에서 [[압박]]을 느껴요.,stress,How do you feel when you worry a lot?,걱정이 많을 때 느끼는 감정이에요.
He feels ___ when working hard.,그는 일할 때 [[스트레스]]를 느껴요.,stress,It's when you feel too much pressure or worry.,너무 많은 부담이나 걱정을 느낄 때예요.
Many people ___ before tests.,많은 사람들이 [[압박]] 받아요.,stress,How do you feel when tasks and worries increase?,일이 많아지면 긴장되는 기분이에요.
We received a ____ of food.,우리는 음식의 [[공급]]을 받았어요.,supply,It means to give what is needed.,필요한 것을 주는 것을 말해요.
They ___ water to the village.,그들은 마을에 [[공급]]해요.,supply,"When a shop gives food or water to the people, what do they do?","가게가 음식이나 물을 줄 때, 어떻게 하나요?"
She offers ___ in hard times.,그녀는 어려울 때 [[지원]]해요.,support,Rearrange these letters!: P T U P O R S,다음 글자들을 재배열 해보세요!: P T U P O R S
I ___ my family.,나는 내 가족을 [[지원]]해요.,support,It means to give help when needed.,필요할 때 도움을 주는 뜻이에요.
The ___ of the table is white.,탁자의 [[표면]]은 하얗아요.,surface,It is the outer layer of an object.,물체의 겉부분을 뜻해요.
The diver ___ to see the light.,다이버는 빛을 보기 위해 [[수면]]했어요.,surface,It means to come up from the water.,물에서 올라오는 것을 말해요.
The detective found the ___.,탐정은 [[용의자]]를 발견했어요.,suspect,A person who might have committed a crime.,범죄에 연루되었을지도 모르는 사람을 말해요.
I ___ his story.,나는 그의 이야기를 [[의심]]해요.,suspect,You think someone may have done wrong.,누군가가 잘못했을 수도 있다고 생각해요.
The cake is ___.,케이크는 [[단 맛]]이에요.,sweet,It tastes like sugar or candy.,설탕이나 사탕 같은 맛을 말해요.
This cookie has ___.,이 쿠키에는 [[단맛]]이 있어요.,sweet,It gives foods a taste like sugar.,음식이 설탕 맛이 나요.
The candy is ___.,사탕은 [[달콤]]해요.,sweet,It is the taste of sugar in food.,음식에 설탕이 들어있는 맛이에요.
The cake is ___.,케이크는 [[단맛]]해요.,sweet,Used to describe food with a sugar taste.,설탕 맛이 나는 음식을 묘사할 때 쓰여요.
Press the ___ to turn lights on.,불을 켜기 위해 [[전환]]을 누르세요.,switch,It is a thing you press to turn something on or off.,누르면 전원을 켜거나 끌 수 있는 물건이에요.
Please ___ the TV.,TV를 [[전환]]하세요.,switch,It means to change from one thing to another.,하나를 다른 것으로 바꿀 때 쓰는 말이에요.
They ____ the table softly.,그들은 [[톡톡]] 테이블을 부드럽게 쳤어요.,tap,You lightly hit a button or surface.,버튼이나 표면을 가볍게 누르는 행동이에요.
The ____ is in the kitchen.,부엌에 있는 [[수도꼭지]]가 있어요.,tap,You twist it to start water flow.,물을 나오게 하려고 돌려요.
The government ___ money every year.,정부가 매년 돈을 [[세금]]해요.,tax,The government collects money from you.,정부가 당신에게서 돈을 걷어요.
I paid my ___ last month.,나는 지난달에 [[세금]]을 냈어요.,tax,It is a fee you pay to the government.,정부에 내는 금액이에요.
She may ___ when she is sad.,그녀는 슬플 때 [[눈물]] 흘려요.,tear,It comes from your eyes when you cry.,울 때 눈에서 나와요.
She cried a ___.,그녀는 [[눈물]]을 흘렸어요.,tear,It is a drop from your eye when you cry.,울 때 눈에서 떨어지는 한 방울의 물이에요.
I read a ___.,나는 [[글]]을 읽었어요.,text,It is a piece of writing you can read.,읽을 수 있는 글이에요.
I will ___ my friend.,나는 친구에게 [[문자]] 보낼게요.,text,"When you want to send a short message, you do this.",핸드폰으로 짧은 메시지를 보낼 때 사용해요.
I walked ___ the park.,나는 [[뚫고서]] 공원을 걸었어요.,through,It shows moving from one side to the other.,한쪽에서 다른쪽으로 이동할 때 쓰는 말이에요.
I walked ___ the door.,나는 문을 [[통하여]] 걸었어요.,through,It is used when you move from one side to the other.,한쪽 끝에서 다른 쪽 끝으로 이동할 때 쓰는 말이에요.
We stayed ___ sunset.,우리는 해질[[까지]] 머물렀어요.,till,It starts with 't'!,t로 시작하는 단어예요!
I work ___ five.,나는 다섯 시[[까지]] 일해요.,till,This word is used to show the time before something happens.,이 단어는 어떤 일이 일어나기 전의 시간을 나타내요.
We ___ the movie.,우리는 영화에 [[제목]] 붙였어요.,title,You give a name to something.,무엇인가의 이름을 붙여요.
The book's ____ is interesting.,이 책의 [[제목]]은 재미있어요.,title,It is the name at the top of a book.,책 위쪽에 쓰인 이름이에요.
We planned a ___ for sightseeing.,우리는 [[여행]]을 계획했어요.,tour,You go on one to visit new places.,새로운 곳들을 방문하기 위해 가요.
They ___ the city.,그들은 도시를 [[여행]]해요.,tour,You go out to visit different places.,서로 다른 장소를 방문할 때 쓰는 말이에요.
The ___ wins the fight.,그는 싸움에서 [[전사]]예요.,transfer,A person who fights to protect his country.,자신의 나라를 지키기 위해 싸우는 사람을 말해요.
He will ____ to another city.,그는 다른 도시로 [[전사]]했어요.,transfer,"When you move from one place to another, this word is used.",어떤 장소에서 다른 장소로 옮길 때 쓰는 단어예요.
I ___ my friend kindly.,나는 내 친구를 [[대하다]]해요.,treat,"When you do this, you act nicely to someone.","이것을 할 때는, 누군가에게 친절하게 행동해요."
They enjoyed a ___ at the cafe.,그들은 카페에서 [[대접]] 받았어요.,treat,What do you call a gift or meal given unexpectedly?,예상치 못한 선물이나 식사를 무엇이라고 부를까요?
I have ___ in you.,나는 너에 대한 [[신뢰]]가 있어요.,trust,It means feeling safe with someone.,누군가와 있을 때 안전하다고 느끼는 감정이에요.
I ___ my friends every day.,나는 친구들을 매일 [[신뢰]]해요.,trust,You believe a friend is honest.,친구가 정직하다고 믿는 거예요.
Her ___ is her best friend.,그녀의 [[쌍둥이]]는 가장 친한 친구예요.,twin,They are siblings born at the same time.,함께 태어난 형제자매예요.
My ___ sister is kind.,내 [[쌍둥이의]] 여동생은 착해요.,twin,It means you have a sibling born at the same time.,너와 같은 날 태어난 형제나 자매를 말해요.
They run ___ the rain stops.,비가 멈출 때[[까지]] 달려요.,until,It indicates until when something happens.,어떤 일이 언제까지 계속되는지 말해요.
Wait here ___ I return.,여기서 기다려 [[까지]] 내가 돌아올 때.,until,It shows a time limit between events.,두 사건 사이의 시간 한계를 보여줘요.
Her ___ is clear.,그녀의 [[시력]]은 맑아요.,vision,You use your eyes to see and think about the future.,"눈으로 보고, 미래를 생각하는 단어예요."
She is a ___.,그녀는 [[자원봉사]]예요.,volunteer,This is someone who helps without pay.,이것은 돈을 받지 않고 다른 사람을 도와주는 사람이에요.
They ___ at the shelter.,그들은 [[자원봉사]]해요.,volunteer,You help others for free.,돈을 받지 않고 다른 사람을 도와요.
People ___ in the election.,사람들은 선거에 [[투표]]해요.,vote,You choose your candidate in an election.,선거에서 후보를 선택할 때 쓰는 거예요.
People ___ in every election.,사람들은 매 선거에서 [[투표]]해요.,vote,How do people make choices in an election?,선거에서 사람들은 어떻게 선택할까요?
People ___ water if they are careless.,사람들은 물을 [[낭비]]해요.,waste,What happens if you use something carelessly?,사용할 때 조심하지 않으면 어떻게 될까요?
Please dispose of the ___ properly.,제발 [[쓰레기]]를 올바르게 버리세요.,waste,It is something you throw away.,버려지는 물건이에요.
I ___ my hand.,나는 [[흔들]] 내 손을.,wave,You move your hand from side to side to signal hello.,누군가에게 인사할 때 손을 좌우로 움직여요.
I see a ___ at the sea.,바다에서 [[파도]]를 봐요.,wave,"It moves in the ocean, coming and going.",바다에서 오르락내리락하는 물이에요.
I feel ___ seeing beautiful art.,나는 아름다운 예술을 보며 [[경이]]를 느껴요.,wonder,It is the feeling you get when you see something amazing.,뭔가 놀라운 것을 볼 때 느끼는 감정이에요.
This park is ___.,이 공원은 [[경이로운]].,wonder,It is used to describe something amazing.,뭔가 놀랍고 멋진 것을 나타내요.
She uses ___ for presents.,그녀는 선물을 위해 [[포장지]]를 사용해요.,wrap,You cover gifts with this paper.,이 종이로 선물을 감싸요.
Please ___ the present nicely.,선물을 [[포장]]해 주세요.,wrap,You cover a gift with paper to make it neat.,선물을 보기 좋게 종이로 감싸요.
He reads ___ book.,그는 [[하나의]] 책을 읽어요.,a,Which word do you use before a single thing?,하나의 물건 앞에 쓰는 단어는 무엇일까요?
I am ___ hungry.,나는 [[약간]] 배고파요.,a bit,This phrase is used to show a small amount.,이 구절은 조금이라는 양을 나타내요.
I bought ___ books.,나는 [[몇 개의]] 책을 샀어요.,a couple of,It means only two things.,딱 두 개의 물건을 말해요.
I have __ apples.,나는 사과를 [[두 개의]] 가지고 있어요.,a couple of,It means two items.,두 개의 것을 의미해요.
I need ___ cookies.,나는 [[두어 개의]] 쿠키가 필요해요.,a couple of,It is used to mean a few items.,적은 수의 것을 말할 때 쓰는 표현이에요.
There are ___ dogs.,"강아지가 [[조금의,몇몇의]] 있어요.",a few,It is used to describe a small number of items.,개수가 적은 것을 말할 때 쓰는 표현이에요.
That is ___ fruit.,저것은 [[같은]] 과일이에요.,a kind of,It is used when naming a type of something.,무엇의 한 종류를 말할 때 쓰여요.
I like ___ music.,나는 [[일종의]] 음악을 좋아해요.,a kind of,It is used to mention one type among many.,여러 종류 중 하나를 말할 때 사용해요.
I have ___ sugar in tea.,나는 차에 [[약간]] 설탕을 넣어요.,a little,"It means a small quantity, like not much.",많지 않은 양을 의미해요.
He bought __ candies.,그는 사탕을 [[많은]] 샀어요.,a lot,How do you express that there are many things?,어떤 것이 아주 많음을 표현할 때 쓰는 단어에요.
She has _____ books.,그녀는 [[많은]] 책을 가지고 있어요.,a lot of,It means a high quantity of something.,어떤 것의 양이 많음을 뜻해요.
I ate ___ cake.,나는 [[한 조각의]] 케이크를 먹었어요.,a piece of,You use this to show a small part of something.,전체에서 작은 부분을 나타낼 때 사용해요.
They read ___ books.,그들은 [[일련의]] 책을 읽었어요.,a series of,It means many things happening one after the other.,하나씩 연속해서 일어나는 여러 가지를 뜻해요.
She has ___ pets.,그녀는 [[다양한]] 애완동물을 가지고 있어요.,a variety of,It means many different types.,여러 가지 종류를 의미해요.
The meeting starts at ___.,회의는 [[오전]]에 시작해요.,a.m.,It shows the time before noon.,정오 전의 시간을 나타내요.
She shows ___ in class.,그녀는 수업에서 [[능력]]을 보여줘요.,ability,It means the power to do something.,무언가를 할 수 있는 힘이에요.
Everyone went ___ the train.,모든 사람들이 기차에 [[탑승하여]]요.,aboard,You use this when you get on a vehicle.,버스나 기차에 탈 때 사용하는 단어에요.
There are ___ eight apples.,사과가 [[대략]] 여덟 개 있어요.,about,It shows a rough amount.,대략한 양을 나타내요.
She talked ___ her day.,그녀는 그녀의 하루에 [[대하여]] 말했다.,about,It connects a sentence with its subject.,문장과 주제를 연결하는 단어예요.
The lamp is ___ the desk.,램프는 책상 [[위에]] 있어요.,above,It shows something is at a higher level.,어떤 것이 더 높은 위치에 있음을 나타내요.
He went ___ last year.,그는 작년에 [[외국]]에 갔어요.,abroad,It means you travel to another country.,자신의 나라가 아닌 곳으로 가는 것을 말해요.
She is ___ from class.,그녀는 수업에 [[결석한]] 상태예요.,absent,"If you don't go to class, you are not there.","수업에 안 오면, 거기에 없어요."
He looked ___ during the lecture.,그는 강의 중에 [[멍한]]해 보였어요.,absent,It describes someone not fully focused.,집중하지 않는 상태를 말해요.
I ___ know the answer.,나는 [[당연히]] 정답을 알아요.,absolutely,You use this word to show complete certainty.,이 단어는 완전한 확신을 나타내요.
I ___ love this movie.,나는 이 영화를 [[완전히]] 좋아해요.,absolutely,It expresses something in a 100% true way.,어떤 것이 100% 진실하다는 뜻이에요.
I ___ agree with you.,나는 너에게 [[전적으로]] 동의해.,absolutely,You use this word when you are completely sure.,아주 확실할 때 이 단어를 사용해요.
It is ___ impossible.,이것은 [[전혀]] 불가능해요.,absolutely,"This word shows a very strong, complete state.",이 단어는 아주 강한 상태를 나타내요.
The station is ___ for all.,이 역은 [[접근하기 쉬운]] 곳이에요.,accessible,It describes a place that you can reach easily.,쉽게 갈 수 있는 곳을 뜻해요.
The building is ___ for visitors.,이 건물은 방문객들에게 [[접근]]할 수 있어요.,accessible,It means it can be reached easily.,쉽게 다가갈 수 있다는 뜻이에요.
It was an _______ event.,그것은 [[부수적인]] 행사였어요.,accidental,It means not done on purpose.,의도하지 않고 일어난 것을 말해요.
The mistake was ___.,그 실수는 [[우연한]] 일이에요.,accidental,It occurs without planning.,계획 없이 일어나는 일이에요.
She ___ spilled the milk.,그녀는 [[우연히]] 우유를 쏟았어요.,accidentally,It means when something happens without planning.,계획 없이 일이 일어나는 것을 말해요.
"___ the rules, you must be quiet.",규칙에 [[따라]] 조용해야 해요.,according to,Use this phrase to show information is from someone.,누군가가 한 말을 나타낼 때 써요.
The cat jumped ___ the fence.,고양이가 울타리 [[맞은편]]에 뛰었어요.,across,It means on the other side.,반대편에 있다는 뜻이에요.
The bank is ___ the station.,은행은 역 [[맞은편]]이에요.,across from,It means on the other side of something.,다른 것이 반대편에 있다는 뜻이에요.
Please ___ in the school play.,너는 학교 연극에서 [[연기]]해요.,act,"When you perform, you pretend on stage.","무대에서 연극할 때, 너는 가짜처럼 행동해요."
You ___ in a school play.,너는 학교 연극에서 [[인 체]]했어.,act,You pretend to be someone else.,다른 사람인 척 해요.
The judge will ____.,판사는 곧 [[판결]]할 거예요.,act,A judge does this to give a decision.,판사는 결정을 내릴 때 이렇게 해요.
Parliament passed a new ___.,의회는 새 [[법령]]을 통과시켰어요.,act,Rearrange these letters!: T C A,다음 글자들을 재배열 해보세요!: T C A
The play has three ___.,연극은 세 개의 [[막]]으로 이루어져 있어요.,act,It is one part of a play and helps tell the story.,연극의 한 부분이며 이야기를 전하는 역할을 해요.
She showed ___ during class.,그녀의 [[행동]]이 멋졌어요.,action,It is something you do.,사람이 하는 일이에요.
She is ___ in class.,그녀는 수업에서 [[활동적인]] 사람이에요.,active,It describes someone who always moves and takes part in activities.,움직임이 많고 항상 활동하는 사람을 말해요.
He is ___.,그는 [[능동적인]] 사람이에요.,active,It describes someone who participates eagerly.,뭔가에 기꺼이 참여하는 사람을 말해요.
School offers a ___ every day.,학교에는 매일 [[활동]]이 있어요.,activity,"It is something you do, like playing or learning.",놀거나 배우는 동안 하는 '것'이에요.
He is an ___ in film.,그는 영화에서 [[배우]]예요.,actor,They perform in plays and films.,연극과 영화에서 역할을 해요.
The ___ starred in a play.,이 [[여배우]]는 연극에 나왔어요.,actress,She performs on film and stage.,그녀는 영화와 무대에서 연기해요.
He ___ said that he is tired.,그는 [[실제로]] 피곤하다고 말했어요.,actually,This word shows a fact is true.,이 단어는 사실임을 강조해요.
I saw an ___ on TV.,나는 TV에서 [[광고]]를 봤어요.,ad,You see it on TV to promote things.,TV에서 물건을 소개하기 위한 메시지예요.
I ___ two numbers.,나는 두 숫자를 [[추가]]해요.,add,You use this when you join numbers.,숫자들을 합칠 때 사용하는 단어예요.
Please ___ your name to the list.,목록에 이름을 [[더하다]] 해주세요.,add to,"When you join one thing with another, you do this.",한 가지에 다른 것을 더할 때 쓰는 말이에요.
They will ___ the bills.,그들은 청구서를 [[합산]]해요.,add up,"When you put numbers together, you find a total.",숫자를 모아 전체를 만드는 거예요.
Her idea did not ___.,그녀의 생각은 [[이치에 맞]]지 않았어요.,add up,"When details are logical, they fit together.","세부 사항들이 논리적이면, 다 어울려요."
All the numbers ___ to one sum.,모든 숫자들이 하나의 합으로 [[쌓이다]].,add up,"When numbers join to make a total, you do this.",숫자들이 모여서 합이 되는 것을 말해요.
Two plus two ___ four.,두 더하기 두는 결국 [[됩니다]].,add up to,"When numbers combine, they make a final total.",숫자들이 모여서 최종 결과가 만들어져요.
She battles ______ every day.,그녀는 매일 [[중독]]과 싸워요.,addiction,"When you cannot stop doing something, it can cause problems.",어떤 일을 멈출 수 없어 문제가 생길 때 쓰는 말이에요.
She wants ___ help now.,그녀는 [[부가적인]] 도움을 원해요.,additional,It means extra or more.,그것은 더 있거나 더 필요한 것을 의미해요.
I want to ____ him.,나는 그에게 [[말 걸]]고 싶어요.,address,You use this when speaking to someone politely.,누군가에게 정중하게 말을 걸 때 쓰는 단어예요.
We ___ the problem.,우리는 문제를 [[다루]]어요.,address,It means to deal with something properly.,문제를 잘 처리하는 것을 의미해요.
She will ___ the report.,그녀는 보고서를 [[검토]]해요.,address,It means to look at something to fix it.,무엇인가를 고치기 위해 자세히 보는 것을 말해요.
Write your ___ on the envelope.,편지봉투에 당신의 [[주소]]를 적으세요.,address,It is the place used for sending letters.,편지를 보내는 장소예요.
The president gave an ____.,대통령이 [[연설]]했어요.,address,It is a formal speech.,공식적인 연설이에요.
An ___ is not a child.,이 사람은 [[어른]]이 아니에요.,adult,This person is not a child.,이 사람은 아이가 아니에요.
The ______ explores new places.,그 사람은 [[모험가]]예요.,adventurer,This is a person who likes to travel and try new things.,새로운 곳을 찾아 여행하는 사람이에요.
The ____ child explores the park.,그 [[모험심이 강한]] 아이는 공원을 돌아다녀요.,adventurous,You like exploring unknown places.,새로운 곳을 탐험하는 것을 좋아해요.
I saw an ___ on TV.,나는 TV에서 [[광고]]를 봤어요.,advertisement,It's a message that promotes products.,제품을 홍보하는 메시지예요.
This ___ is all about a product.,이것은 제품에 관한 [[광고]]예요.,advertising,It is when companies create messages to sell products.,회사가 상품을 팔기 위해 메시지를 만드는 거예요.
I am ___ of spiders.,나는 거미를 [[두려워]]해요.,afraid,You feel this when something seems dangerous.,무언가 위험해 보일 때 느끼는 감정이에요.
She smiled ____ the rain.,그녀는 비 온 [[후에]] 웃었어요.,after,It tells you when something comes next.,다음에 일어날 때를 말해요.
I relax ___.,나는 피곤해서 [[하루 종일 열심히 일하고 나서]] 쉬었어요.,after a hard day's work,It shows the time after finishing a tiring day at work.,힘든 하루 일한 후에 쉬는 시간을 말해요.
We enjoyed the movie ___.,우리는 영화를 [[결국]] 즐겼어요.,after all,It means when something happens in the end.,마지막에 어떤 일이 일어날 때 쓰는 말이에요.
I relax ___.,나는 [[저녁 식사 후에]] 쉬어요.,after dinner,It means the time when dinner is finished.,저녁 식사가 끝난 후의 시간을 말해요.
I do my homework ___.,나는 숙제를 [[방과 후에]]해요.,after school,It is the time when classes are finished.,수업이 끝난 후의 시간이에요.
We enjoyed a lovely ___ together.,우리는 사랑스러운 [[오후]]를 함께 보냈어요.,afternoon,It is the time after lunch and before evening.,점심 후부터 저녁 전까지 시간을 말해요.
We went home ______.,우리는 집에 [[나중에]] 갔어요.,afterwards,It indicates a time that comes later.,어떤 일이 끝난 후의 시간을 나타내요.
I want to try it ____. ,나는 그것을 [[다시]] 시도해요.,again,When you do something one more time.,어떤 일을 한 번 더 할 때 쓰는 말이에요.
He voted ___ the law.,그는 그 법안에 [[반대하여]] 투표했어요.,against,It shows disagreement with something.,어떤 것에 동의하지 않을 때 써요.
They swim ___ the tide.,그들은 조류[[거슬러]] 헤엄쳐요.,against,It is used to show you are not in favor of something.,어떤 것에 찬성이 아니라는 뜻이에요.
He stood ___ the wall.,그는 벽에 [[대비하여]] 섰어요.,against,It shows that you are not in favor of something.,어떤 것에 찬성하지 않을 때 쓰는 단어예요.
The picture is ___ a white wall.,사진은 하얀 벽 [[을 배경으로]] 찍혔어요.,against,It describes where a photo is taken.,사진이 찍힌 장소를 설명해요.
The sun ___ the fruit.,태양은 과일을 [[노화시키다]]요.,age,It is the process of becoming old.,물건이나 사람이 늙어가는 과정을 말해요.
His ___ is just twenty.,그의 [[나이]]는 스무 살이에요.,age,How many years you have been alive?,네가 살아온 연수를 묻는 말이에요.
The ___ of technology is here.,기술의 [[시대]]가 도래했어요.,age,It means a long time period in history.,오래된 시간의 기간을 뜻해요.
I moved here ___ five years.,나는 5년 [[전에]] 이사왔어요.,ago,It shows a past time period.,과거의 시간을 나타내요.
I ___ with my friend.,나는 친구의 말에 [[동의]]해요.,agree,When you share the same idea as someone.,누군가와 같은 생각을 할 때예요.
He ran _____ in the race.,그는 경주에서 [[앞으로]] 달렸어요.,ahead,It describes a position in front of others.,다른 사람들보다 앞에 있는 위치를 나타내요.
The runner is ___ the others.,주자는 다른 사람들보다 [[앞에]] 있어요.,ahead of,It shows being in front compared to others.,다른 사람들보다 앞쪽에 있다는 뜻이에요.
The show ___ on Monday.,그 쇼가 월요일에 [[방송]]돼요.,air,What do TV channels do to show programs?,TV 채널이 프로그램을 보여줄 때 무엇을 할까요?
The room had a strange ___.,방 안에 이상한 [[느낌]]이 있었어요.,air,This word describes the feeling of a place.,어떤 장소의 분위기를 나타내요.
We breathe ___ every day.,우리는 매일 [[공기]]를 들이마셔요.,air,It is all around you and helps you breathe.,이것은 우리 주변에 있고 숨 쉬는 데 필요해요.
We bought a ___ for summer.,우리는 여름에 [[에어컨]]을 사용해요.,air conditioner,It cools a room in summer.,여름에 방을 시원하게 해주는 기계예요.
The singer released a new ___.,가수는 새 [[앨범]]을 발표했어요.,album,It is a book that holds photos or songs.,사진이나 노래가 들어 있는 책이에요.
The guard ___ed the residents.,경비원은 주민들을 [[경보]]했어요.,alert,This action warns others about danger.,이 행동은 다른 사람들에게 위험을 알리는 거예요.
Receive the ___ when danger is near.,위험이 닥치면 [[경보]]를 받아요.,alert,"When danger is near, this warns you.",위험이 다가올 때 주의를 주는 신호예요.
A loud ___ came suddenly.,큰 [[경계]]가 갑자기 들렸어요.,alert,It warns you of danger.,위험을 알려줘요.
The ___ warned us of danger.,그 [[경보]]는 위험을 알려줬어요.,alert,It is used to warn people of danger.,사람들에게 위험을 알려주기 위해 사용해요.
The guard is ___.,경비원은 항상 [[재빠른]].,alert,"When you are like this, you notice danger quickly.",이럴 때는 위험을 금방 알아챌 수 있어요.
The cat is ___ at night.,고양이는 밤에 [[경계]]해요.,alert,How do you act when something dangerous is near?,위험한 상황에서는 어떻게 행동하나요?
The twins are ___.,쌍둥이는 [[비슷한]].,alike,This word shows two things are similar.,이 단어는 두 가지가 닮았음을 나타내요.
The twins are ___.,쌍둥이들은 [[똑같은]] 이에요.,alike,It means two things look very similar.,두 물건의 모습이 아주 비슷하다는 뜻이에요.
They saw ___ cats.,그들은 [[모든]] 고양이들을 봤어요.,all,It means every one or everything.,모든 사람이나 사물을 나타내요.
She is ___ talented.,그녀는 [[만능의]] 재능이 있어요.,all around,It means being useful in many ways.,여러 방면에서 유용하다는 뜻이에요.
The park is ___ the city.,"공원은 도시 [[사방에,온통]] 있어요.",all around,It means in every direction.,모든 방향을 의미해요.
The shop is open ___.,가게는 [[하루 종일]] 열려 있어요.,all day long,It means for the whole day.,하루 종일 계속됨을 뜻해요.
It ___ began to rain.,비가 [[갑자기]] 내렸어요.,all of a sudden,"Think of something happening very quickly, without warning.",예상 없이 아주 빠르게 일어나는 것을 생각해 보세요.
Everything is ___ now.,"모든 것이 지금 [[좋은,괜찮은]]예요.",all right,It describes a state of being fine or okay.,괜찮거나 좋은 상태를 말해요.
I feel ___ happy today.,나는 오늘 [[더욱더]] 행복해요.,all the more,Use this when a fact makes a feeling stronger.,어떤 사실이 감정을 더욱 강하게 만들 때 쓰는 표현이에요.
He listens to music ___.,그는 음악을 [[항상]] 들어요.,all the time,It describes when something happens continuously without stopping.,멈추지 않고 계속되는 일을 말할 때 쓰여요.
I work ___ at home.,나는 집에서 [[항상]] 일해요.,all the time,It means without stopping.,멈추지 않고 계속 되는 것을 말해요.
The shop is busy ___.,가게는 [[일년 내내]] 붐벼요.,all year round,This phrase means it happens continuously every season.,이 말은 모든 계절 동안 계속된다는 뜻이에요.
This ___ printer prints and scans.,이 프린터는 [[일체형]]이에요.,all-in-one,It describes a device that does many jobs.,여러 일을 할 수 있는 기계를 말해요.
I claimed my ___ during taxes.,나는 세금 때 [[공제액]] 청구했어요.,allowance,It is money subtracted from your income for taxes.,수입에서 세금을 빼는 돈이에요.
She gets ___ each month.,그녀는 매달 [[용돈]]을 받아요.,allowance,It is money you get regularly from your parents.,부모님이 주시는 정기적인 돈이에요.
They made an ___ for his inexperience.,그들은 그의 미숙함에 대해 [[참작]]했어요.,allowance,It means to consider someone's situation.,누군가의 상황을 생각하는 것을 의미해요.
Mom gave ___ to go out.,엄마가 외출에 [[허가]]했어요.,allowance,It means you can do something after a yes.,어떤 일을 할 수 있게 해주는 것을 의미해요.
I receive a ___ each month.,나는 매달 [[허용량]]를 받아요.,allowance,You get this money regularly.,정해진 돈을 받아요.
I eat ___ with yogurt.,나는 요거트와 함께 [[아몬드]] 먹어요.,almond,It is a nut often used in snacks.,간식에 자주 쓰는 견과예요.
It is ___ done.,다 [[거의]] 끝났어요.,almost,It indicates something is nearly complete.,어떤 일이 거의 끝났음을 말해요.
They walked ___ the river.,그들은 강을 [[함께]] 걸었어요.,along,"It means you do this with someone, like being together on a walk.",누군가와 같이 걷거나 행동하는 것을 의미해요.
They walked ___ the road.,그들은 길을 [[따라]] 걸었어요.,along,You use it when you move beside something.,무엇의 옆을 따라 움직일 때 사용해요.
He walked ___ his friend.,그는 친구 [[옆에]] 서있었어요.,alongside,It means being right next to someone.,누군가 바로 옆에 있을 때 쓰는 말이에요.
I have ___ eaten lunch.,나는 [[이미]] 점심을 먹었어요.,already,It indicates that something happened before now.,어떤 일이 지금 전에 일어났다는 뜻이에요.
He ___ likes music.,그는 [[역시]] 음악을 좋아해요.,also,It is used to add extra information.,추가 정보를 연결할 때 써요.
She ___ smiles at every joke.,그녀는 [[언제나]] 웃어요.,always,It means doing something every time without stopping.,항상 멈추지 않고 매번 하는 것을 말해요.
I ___ go home.,나는 [[항상]] 집에 가요.,always,It means every time without missing.,매번 빠짐없이 항상 그렇다는 뜻이에요.
This movie is ___.,이 영화는 [[놀라운]].,amazing,It is used when you see something very surprising and great.,매우 놀랍고 훌륭한 것을 볼 때 쓰는 단어에요.
The show went ___.,쇼는 [[놀랍게도]] 끝났어요.,amazingly,It means something happened in a very surprising way.,무언가가 아주 놀라운 방식으로 일어났다는 뜻이에요.
It is ___ hot today.,오늘은 [[놀랄 만큼]] 더워요.,amazingly,It describes something done in a surprising way.,놀람을 주는 방식으로 행해지는 것을 나타내요.
The ___ spoke at the meeting.,그 [[대사]]는 외교를 담당해요.,ambassador,This person represents a country.,이 사람은 나라를 대표해요.
I visit ___ every summer.,나는 [[미국]]에 가요.,America,This country is famous for movies and big cities.,이 나라는 영화와 큰 도시들로 유명해요.
They enjoy ___ food.,그들은 [[미국의]] 음식을 즐겨요.,American,It describes something from the USA.,미국에서 온 사람이나 사물을 설명할 때 사용해요.
We had ______ at the park.,우리는 공원에서 [[재미]]를 느꼈어요.,amusement,It is the fun you feel when you laugh at a show.,쇼를 보고 웃을 때 느끼는 '이것'이에요.
We visited the ______ last Sunday.,우리는 지난 일요일에 [[놀이공원]]에 갔어요.,amusement park,It is a fun place with rides and games.,놀이기구와 게임이 있는 재미있는 장소예요.
The cartoon is ___.,만화는 [[재미있는]].,amusing,It makes you laugh.,웃게 만드는 거예요.
The ___ studies data.,그는 회사에서 [[분석가]]예요.,analyst,They look at numbers to understand things.,숫자를 보고 이해하는 사람이에요.
Scientists ___ the data carefully.,과학자들이 데이터를 [[분석]]해요.,analyze,You study something to understand its parts.,어떤 것을 잘 살펴보고 부분을 알아보는 거예요.
My boat needs a ______.,내 배는 [[닻]]이 필요해요.,anchor,It keeps a boat from moving.,배가 움직이지 않도록 지켜 줘요.
The TV ___ is famous.,TV의 [[뉴스 진행자]]가 유명해요.,anchor,It is the person who presents news on TV.,텔레비전에서 뉴스를 진행하는 사람이에요.
