fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
These rules ___ to everyone.,이 규칙은 모두에게 [[해당되]]어요.,apply,It means when a rule works for everyone.,규칙이 모두에게 맞을 때 쓰는 말이에요.
I ___ the building.,나는 건물에 [[접근]]해요.,approach,It means to come near something.,어떤 것에 가까이 가는 뜻이에요.
Her ___ to learning is modern.,그녀의 [[접근법]]은 현대적이에요.,approach,It is a way to do something.,어떤 일을 하는 방법이에요.
They must ___ funds for repairs.,그들은 수리를 위해 [[충당하다]] 돈을 마련해야 해요.,appropriate,"When you set aside money for a plan, you do this.",어떤 계획을 위해 돈을 따로 마련하는 것을 말해요.
The company ___ the land.,회사가 땅을 [[사유화]]했어요.,appropriate,It means to take something public for private use.,모두가 쓰는 것을 본인만 쓰기로 할 때 쓰는 단어예요.
This dress is ___.,이 드레스는 [[적절한]]이에요.,appropriate,It means suitable for the situation.,상황에 맞게 쓰기 좋은 것을 뜻해요.
The ___ protects the country.,그들은 [[육군]] 덕분에 나라를 지켜요.,army,It is a group of soldiers that fight for a country.,나라를 위해 싸우는 병사들의 모임이에요.
Police ___ the criminal.,경찰이 범인을 [[체포]]했어요.,arrest,"When police take a suspect into custody, they do this action.",경찰관이 범죄 용의자를 잡을 때 하는 행동이에요.
I read an ___ in the newspaper.,나는 신문에서 [[기사]]를 읽었어요.,article,It is a news text in a paper.,신문에 있는 짧은 글이에요.
He ordered an ___ online.,그는 온라인으로 [[품목]]을 주문했어요.,article,It is something you can buy from a store.,상점에서 살 수 있는 물건이에요.
I read an ___ yesterday.,나는 어제 [[논문]]을 읽었어요.,article,It is a paper written for school or research.,학교나 연구를 위해 쓰인 글이에요.
This ___ comes before a noun.,이 [[관사]]는 명사 앞에 놓여요.,article,It comes before a noun.,명사 앞에 놓이는 단어예요.
He stepped ___ from the line.,그는 줄에서 [[옆에]] 갔어요.,aside,It means to move away from the center.,가운데에서 벗어나 옆으로 가는 거예요.
Soldiers ___ the enemy.,병사들이 [[공격]]했어요.,attack,It means to start fighting with someone.,누군가와 싸우기 시작하는 뜻이에요.
They ____ the enemy tonight.,그들은 오늘 밤 [[침범]]해요.,attack,When one group starts a fight to cause harm.,한 그룹이 다른 그룹을 해치려 할 때 쓰는 단어예요.
The ____ clapped for the show.,그 [[청중]]은 공연 중 박수를 쳤어요.,audience,People who watch a performance.,공연을 보는 사람들을 말해요.
Her performance was ___ in the test.,그녀의 성적은 [[보통]]이었어요.,average,It describes what is common or normal.,"보통, 일반적인 상태를 말해요."
She tries to ______ on one foot.,그녀는 한 발로 [[균형]] 잡아요.,balance,It means to keep steady without falling.,넘어지지 않도록 몸을 고르게 유지하는 거예요.
He lost his ___ on the beam.,그는 빔 위에서 [[균형]]을 잃었어요.,balance,"When you walk a tight rope, you need this.",줄 위를 걸을 때 필요한 것이에요.
Trade ___ helps our country.,무역 [[수지]]가 나라를 돕는다.,balance,It shows if trade money in equals money out.,무역에서 들어온 돈과 나온 돈이 같은지 알려줘요.
He used a ___ to weigh food.,그는 음식을 재기 위해 [[저울]]을 사용했어요.,balance,You use this to measure weight.,이것은 물건의 무게를 잴 때 사용해요.
I check my ___ every day.,나는 매일 내 [[잔액]]을 확인해요.,balance,It shows how much money you have left.,은행에 남은 돈의 양을 알려줘요.
Laws ___ you from smoking indoors.,법은 실내에서 흡연을 [[금지]]해요.,bar,It means you are not allowed to do it.,어떤 것을 하지 못하게 해요.
He used a ___ to exercise.,그는 운동할 때 [[막대기]]를 사용했어요.,bar,It is a long stick you can hold.,길고 단순한 막대예요. 손으로 잡을 수 있어요.
He works at a ___.,그는 [[변호사직]]에서 일해요.,bar,It is a job for law experts.,법 전문가의 직업이에요.
We went to the ___.,우리는 어제 [[술집]]에 갔어요.,bar,You go there to drink with friends.,친구들과 함께 음료를 마시는 곳이에요.
Dogs often ___ at strangers.,개들은 종종 [[짖]]어요.,bark,It is the sound a dog makes.,개가 내는 소리예요.
The tree's ___ is rough.,나무의 [[나무껍질]]은 거칠어요.,bark,This is the outer covering of a tree.,나무의 겉을 보호하는 부분이에요.
My toy needs a ___.,내 장난감은 [[배터리]]로 작동해요.,battery,It provides power to your device.,물건들이 작동하게 하는 힘을 줘요.
They ___ for food.,그들은 음식을 위해 [[구걸]]했어요.,beg,When you ask very politely for something.,아주 예의 바르게 무언가를 부탁할 때 쓰는 단어예요.
I ___ for help.,나는 도움을 [[간청]]해요.,beg,When you ask for something very eagerly and sincerely.,아주 간절하고 정중하게 요청할 때 쓰는 단어예요.
I will ___ on the game.,나는 경기에서 [[걸]]어요.,bet,You risk money on a game.,게임에 돈을 걸 때 쓰는 행동이에요.
I ___ he will win.,나는 그가 이길 거라고 [[확신]]해요.,bet,You say this word when you are sure something will happen.,어떠한 결과에 대해 확실할 때 이 단어를 사용해요.
I need a ___ of sugar.,나는 설탕을 [[조금]] 원해요.,bit,It means a small amount.,작은 양을 의미해요.
They ___ her for the mistake.,그들은 그녀를 [[탓]]해요.,blame,It means to say someone is responsible for a problem.,어떤 문제의 원인을 누군가에게 돌리는 것을 말해요.
The rose ___ in spring.,장미가 봄에 [[피]]어요.,bloom,"When a flower opens, it shows beauty.","봄에 꽃이 열릴 때, 아름다움을 보여줘요."
Please do not ___ him.,부디 그 사람을 [[신경 쓰]]지 마세요.,bother,"When you do this, you disturb someone and make them feel uneasy.",누군가를 방해해서 기분이 불편해지게 해요.
Don't ___ me.,나를 [[성가시게]] 하지 마세요.,bother,It means to disturb someone and make them feel uneasy.,누군가를 성가시게 하거나 불편하게 만들 때 쓰는 단어예요.
"Don't ___ me, please.",제발 나를 [[애를 쓰]]지 마세요.,bother,How do you feel when someone keeps disturbing you?,누군가 계속 방해하면 기분이 어떨까요?
Please do not ___ me.,제발 나를 [[귀찮게]] 하지 마세요.,bother,It means to disturb someone by doing little things they dislike.,작은 행동으로 누군가를 방해하는 것을 뜻해요.
This is a ______.,이것은 정말 [[성가신 일]]이에요.,bother,It is something that interrupts your peace.,당신의 평화를 방해하는 일이에요.
They ___ to greet the teacher.,사람들이 [[절하다]] 선생님께 인사해요.,bow,You lower your head to show respect.,존경을 표시하기 위해 머리를 숙여요.
Everyone must ___ to show respect.,모든 사람은 예의를 보이기 위해 [[복종]]해요.,bow,You lower your head to show respect.,고개를 숙여 예의를 나타내요.
She tied a ___ on her hair.,그녀는 머리카락에 [[리본]]을 달았어요.,bow,It is a knot that makes your hair pretty.,머리카락을 예쁘게 꾸밀 때 사용해요.
The archer used a ___.,궁수는 [[활]]을 사용했어요.,bow,You use this to shoot arrows.,이것은 화살을 쏘는데 사용해요.
Take a ___ after running fast.,운동 후 [[숨]]을 쉬세요.,breath,It is the air you take in to live.,살기 위해 들이마시는 공기예요.
The car ___ into the barrier.,자동차는 장벽에 [[부딪치다]]했어요.,bump,You hit your body against something by accident.,우연히 몸이 어떤 것에 부딪힐 때를 말해요.
I got a ___ on my head.,나는 머리에 [[혹]]이 생겼어요.,bump,It is a small raised area on your skin.,피부에 작은 혹이 생기는 것을 말해요.
The car hit a ___.,자동차가 도로 위의 [[튀어나온 부분]]에 부딪혔어요.,bump,It is a small raised area on a road.,도로 위에 작은 돌출부분이 있어요.
He filled the ______ with goods.,그는 물건들로 채운 [[수레]]를 밀었어요.,cart,It is a simple vehicle with wheels that you pull.,"바퀴가 있는 간단한 이동수단이에요, 당겨요."
The ___ is over our heads.,방의 [[천장]]이 높아요.,ceiling,It is the top part in a room.,방의 가장 위쪽에 있어요.
The prisoner was locked in a ___.,죄수는 [[감옥]]에 갇혔어요.,cell,It is a small room where a prisoner is kept.,죄수를 가두는 작은 방이에요.
The ____ is very small.,이것은 몸의 기본 단위인 [[세포]]예요.,cell,It is the basic building block of life.,몸을 이루는 가장 작은 단위예요.
She will ___ the bill.,그녀는 계산서를 [[청구]]해요.,charge,"When someone asks for money, this is used.",누군가 돈을 요구할 때 쓰는 동사예요.
Please ___ your phone now.,휴대폰을 [[충전]]해 주세요.,charge,You add power to your phone so it works.,전화가 작동할 수 있도록 에너지를 넣어요.
The teacher ____ the class homework.,선생님은 반에게 숙제를 [[맡기다]] 하셨어요.,charge,"When someone is given a job to do, this word is used.",누군가에게 일을 맡길 때 쓰는 단어예요.
The lawyer will ___ the suspect.,변호사는 피의자를 [[기소]]했어요.,charge,A legal process when a person is officially accused of a crime.,법정에서 누군가를 공식적으로 고발할 때 쓰여요.
The waiter will ___ your order.,웨이터는 당신의 주문을 [[외상]]해요.,charge,It means to add the cost to your bill.,계산서에 비용을 더하는 거예요.
Her letter contained a strong ___.,그녀의 편지에는 강한 [[비난]]이 있었어요.,charge,It means a strong criticism.,강한 비난을 의미해요.
The judge announced the ___ in court.,판사는 법정에서 [[기소]]를 발표했어요.,charge,The state begins a legal case against a person.,국가가 사람에 대해 법정 절차를 시작해요.
I paid the ___ after the ride.,나는 택시 [[요금]]을 지불했어요.,charge,It is the fee you pay for a service.,서비스에 대해 지불하는 요금이에요.
She touched her ___ gently.,그녀는 [[가슴]]을 부드럽게 만졌어요.,chest,It is the front part of your body where your heart is.,이것은 심장이 있는 몸 앞부분이에요.
The pirate opened the ___.,해적은 [[상자]]를 열었어요.,chest,It is used to store things.,물건을 보관하는 데 사용해요.
They placed treasures in the ___.,그들은 보물을 [[서랍장]]에 넣었어요.,chest,It is a box you can open to store items.,물건을 보관할 수 있도록 열 수 있는 상자예요.
The ___ helped customers in the shop.,가게에서 [[점원]]이 손님들을 도왔어요.,clerk,This is a person who works in a shop.,가게나 사무실에서 일하는 사람이에요.
The ___ works in our shop.,그 [[사무원]]이 가게에서 일해요.,clerk,This person works in an office.,사무실에서 일하는 사람이에요.
My ___ likes our service.,제 [[고객]]은 우리 서비스를 좋아해요.,client,It is someone who uses a service.,서비스를 이용하는 사람을 말해요.
This sofa is ______.,이 소파는 [[편안한]]이에요.,comfortable,It means feeling relaxed and at ease.,편안하고 쉬운 상태를 말해요.
I ___ breakfast.,나는 아침을 [[먹]]었어요.,consume,You do this when you eat food.,음식을 먹을 때 하는 행동이에요.
We ___ breakfast every day.,우리는 아침 식사를 매일 [[소비]]해요.,consume,"It means to use something completely, like finishing a meal.",식사를 다 마칠 때 하는 행동이에요.
The fire ___ the building.,건물이 불길에 [[휩싸이다]]었어요.,consume,It means to be surrounded by flames.,불꽃에 둘러싸인다는 뜻이에요.
Anger can ___ you quickly.,분노가 당신을 [[휩싸]]해요.,consume,This word means to take over someone completely.,이 단어는 누군가를 완전히 지배한다는 뜻이에요.
I saw a ___ in forest.,나는 숲에서 [[생물]]을 봤어요.,creature,"It is a living thing, like an animal.",동물처럼 살아있는 것이에요.
A strange ___ is in the water.,이상한 [[창조물]]이 물에 있어요.,creature,It is a living thing you can see in nature.,자연에서 볼 수 있는 살아있는 것이에요.
She will ______ him from danger.,그녀는 위험에서 [[구출]]했어요.,deliver,You help someone escape from danger.,위험에서 누군가를 구하는 거예요.
I ___ your letter today.,나는 오늘 너의 편지를 [[배달]]해요.,deliver,You send something to someone.,누군가에게 물건을 보내요.
The postman will ___ the mail.,우편배달부가 우편물을 [[전달]]해요.,deliver,It means to bring something to a place.,무언가를 한 곳에서 다른 곳으로 가져가는 것을 말해요.
The doctor will ____ the baby.,의사는 아기를 [[분만]]해요.,deliver,Doctors help mothers have babies.,의사들은 엄마가 아기를 낳을 때 도와줘요.
I will ___ a speech today.,나는 오늘 [[연설]]했어요.,deliver,You give a talk at an event.,회의나 행사에서 연설하는 행동이에요.
The judge will ___ the sentence.,판사는 판결을 [[내리다]]했어요.,deliver,A judge gives his decision.,판사가 결정을 내리는 거예요.
They will ___ his claim.,그들은 그의 주장을 [[부인]]했어요.,deny,"When someone rejects an idea as true, they do this.",누군가가 어떤 사실을 받아들이지 않을 때 하는 행동이에요.
He will ___ the request.,그는 요청을 [[거절]]했어요.,deny,When someone does not accept an offer.,누군가 제안을 받지 않을 때 쓰는 말이에요.
"___ the cold, she wears a coat.",추운 날씨에도 [[그럼에도 불구하고]] 그녀는 코트를 입어요.,despite,You use this word to show a contrast.,반대를 나타낼 때 이 단어를 써요.
She ___ a cold last winter.,그녀는 지난 겨울에 감기에 [[걸리다]]했어요.,develop,It means to get sick.,병에 걸리기 시작할 때 쓰는 말이에요.
He ___ a new app.,그는 새로운 앱을 [[개발]]해요.,develop,"When a company makes a new product or service, it does this.",회사에서 새로운 제품이나 서비스를 만들 때 하는 행동이에요.
They ___ a new app.,그들은 새로운 앱을 [[개발]]했어요.,develop,It means to make something better or create slowly.,시간을 들여 무언가를 만들거나 개선하는 것을 말해요.
They ___ a game.,그들은 [[발전시키다]] 게임을 만들었어요.,develop,It means to make something grow.,어떤 것을 키우게 만들어요.
They ___ a habit every day.,그들은 매일 [[습관을 만들]]어요.,develop,It means to slowly start or grow something.,새로운 것을 조금씩 시작하거나 키우는 뜻이에요.
Photographers ___ film in lab.,사진작가들이 필름을 [[현상]]해요.,develop,You do this to film to see pictures.,필름에서 사진을 만들 때 하는 일이에요.
The cut ___ into an infection.,상처가 감염으로 [[생기]]었어요.,develop,"It means to slowly change or occur, like a cut becoming an infection.","상처가 감염으로 바뀌는 것처럼, 천천히 변화하는 것을 말해요."
Do not ___ the baby.,아기 [[방해]]하면 안 돼요.,disturb,It means to break someone's quiet time.,누군가의 조용한 시간을 깨뜨리는 것을 뜻해요.
Please do not ___ during class.,수업 중에 [[혼란스러워하다]] 하지 마세요.,disturb,It means to break someone's quiet.,누군가의 고요함을 깨는 뜻이에요.
Do not ___ my sleep.,내 잠을 [[건드리]]지 마세요.,disturb,It means to bother someone when they are resting.,누군가가 쉬고 있을 때 방해하는 것을 말해요.
You must use ___ to succeed.,성공하려면 [[노력]]이 필요해요.,effort,This means working hard to reach a goal.,목표를 이루기 위해 열심히 하는 것을 말해요.
She ate the ___ cake.,그녀는 [[전체]] 케이크를 먹었어요.,entire,It means the whole thing.,모든 부분이 다 있음을 의미해요.
She cleaned the ___ room.,그녀는 [[전체]] 방을 청소했어요.,entire,It describes something as complete.,모든 부분이 포함되어 있다는 뜻이에요.
He fights ___ in the story.,그는 이야기에서 [[악]]에 맞서요.,evil,It describes something very bad or harmful.,아주 나쁜 행동이나 존재를 뜻해요.
The villain is ___.,그 악당은 [[사악]]해요.,evil,It describes someone very bad.,매우 나쁜 것을 의미해요.
I ___ spiders.,나는 거미를 [[두려워]]해요.,fear,How do you feel when you see a ghost?,유령을 보면 어떤 느낌이에요?
He felt ___ after the noise.,그는 소리 듣고 [[두려움]]을 느꼈어요.,fear,"When something is very scary, you feel this.",무서운 일이 생기면 이런 감정을 느껴요.
Please ___ the bill.,청구서를 [[계산]]하세요.,figure,"When you want to get a total, do this.",총합을 구할 때 하는 행동이에요.
I ___ the problem.,나는 [[생각]]해요.,figure,You use your brain when you solve problems.,문제를 풀 때 머리를 써요.
I ___ the problem.,나는 문제를 [[알아차리]]었어요.,figure,You use this word when you understand something new.,새로운 것을 이해할 때 쓰는 단어예요.
She drew a ___ on paper.,그녀는 종이에 [[형상]]을 그렸어요.,figure,It is a shape or form you see around you.,이 단어는 형태나 모양을 뜻해요.
The report shows a ___.,보고서에 [[수치]]가 나와요.,figure,It is a number that shows an amount.,양을 나타내는 숫자예요.
The child played with a ___.,아이는 [[피규어]]로 놀았어요.,figure,It is a small toy that looks like a person.,사람 모양의 작은 장난감이에요.
The artist is a brilliant ___.,그 예술가는 훌륭한 [[인물]]이에요.,figure,This word means an important person.,중요한 사람을 뜻해요.
The river ___ gently towards the sea.,강은 바다로 [[흐르]]어요.,flow,What does water do in a river?,강에서 물이 어떻게 움직일까요?
The river ___ is calm.,강의 [[흐름]]은 차분해요.,flow,It is how water moves in a river.,강에서 물이 부드럽게 움직이는 것을 말해요.
They ___ a school.,그들은 학교를 [[설립]]했어요.,found,Think of starting a new club.,새로운 동아리를 만들 때 쓰는 말이에요.
The ___ runs the country.,[[정부]]는 나라를 운영해요.,government,It is a group of people who run a country.,나라를 이끄는 사람들의 모임이에요.
The ___ made a fair decision.,그 [[재판관]]은 공정해요.,judge,This person works in court to decide cases.,이 사람은 법정에서 사건을 결정해요.
The ___ listens to the case.,그 [[심사위원]]은 공정해요.,judge,This person listens in a courtroom and makes a decision.,이 사람은 법정에서 듣고 결정을 내려요.
He reached his ___.,그는 자신의 [[한계]]에 도달했어요.,limit,It is the end point you may reach.,끝까지 갈 수 있는 최대치를 말해요.
I ___ my time.,나는 내 시간을 [[관리]]해요.,manage,It means to take charge of something.,뭔가를 책임진다는 뜻이에요.
I can ___ this.,나는 이것을 [[대처]]해요.,manage,This word is used when you deal with problems.,이 단어는 문제를 다룰 때 사용해요.
I ___ to finish on time.,나는 시간 내에 [[해내다]].,manage,How do you do it even if it is hard?,힘들어도 어떻게 해내요?
The building is made from ___.,건물은 [[물질]]로 만들어졌어요.,material,It is what objects are made of.,물건들이 만들어지는 것을 뜻해요.
The toy is built from _____.,이 장난감은 [[재료]]로 만들어졌어요.,material,It is the stuff used to build things.,무언가를 만들 때 쓰는 재료예요.
This shirt is made of ______.,이 셔츠는 [[자료]]로 만들어졌어요.,material,You use it to make things.,이것은 물건을 만들 때 사용해요.
"The proof is ___, not just ideas.",증거는 단지 생각보다 [[물질적인]]이다.,material,It means something physical and real.,실제와 관련된 것을 말해요.
This change is ___ for us.,이 변화는 우리에게 [[중요한]]예요.,material,This word shows something that matters a lot.,이 단어는 아주 큰 의미가 있는 것을 설명해요.
She ___ a new idea.,그녀는 새 아이디어를 [[제안]]했어요.,offer,You use this word when you propose something.,누구에게 어떤 것을 제안할 때 쓰는 말이에요.
They ___ books on the shelf.,그들은 책들을 선반 위에 [[쌓아 올리다]].,pile,You put things one on top of another.,물건들을 하나씩 다른 것 위에 올려요.
The books form a ___.,책들이 [[더미]]로 쌓여 있어요.,pile,It means a stack of things.,여러 물건들이 한 곳에 모인 것을 말해요.
He has a ___ of money.,그는 [[재산]]이 많아요.,pile,What do you call a stack of money?,돈이 많이 쌓인 것을 무엇이라고 할까요?
She works to ___ accidents.,그녀는 사고를 [[방지]]해요.,prevent,You try to stop accidents from happening.,사고가 일어나지 않게 해요.
The man escaped from ___.,그 남자는 [[감옥]]에서 탈출했어요.,prison,It is a place for people who broke the law.,법을 어긴 사람들이 있는 곳이에요.
It will ___ rain tomorrow.,내일 비가 [[아마]] 올 거예요.,probably,Use this word when you are not sure about an event.,어떤 일이 일어날 가능성은 있지만 확실하지 않을 때 사용하는 단어예요.
I want to ____ a gift.,나는 선물을 [[구매]]했어요.,purchase,You use money when you buy items.,돈을 주고 물건을 살 때 쓰여요.
They plan to ___ a laptop.,그들은 노트북을 [[구매]]할 거예요.,purchase,You pay money to get something.,물건을 얻으려 돈을 내요.
She made a ___ at the store.,그녀는 가게에서 [[산 물건]]을 샀어요.,purchase,It is an item you buy at a shop.,가게에서 사는 물건이에요.
I ___ him at the park.,나는 공원에서 친구를 [[알아보다]],recognize,You see someone and know who they are.,누군가를 보고 그 사람이 누구인지 알아요.
He will never ____ he was wrong.,그는 자신이 틀렸다는 것을 [[인정]]하지 않아요.,recognize,You agree with a truth about yourself.,자신의 사실을 부정하지 않고 받아들이는 행동이에요.
We ______ after the game.,우리는 경기 후에 [[남다]].,remain,You do this when you do not leave a place.,어떤 장소를 떠나지 않을 때 하는 행동이에요.
They ___ at home.,그들은 집에 [[남아]]있어요.,remain,Rearrange these letters!: I N A M E R,다음 글자들을 재배열 해보세요!: I N A M E R
The flowers ___ in the vase.,꽃들이 꽃병 안에 [[남아있다]] 있어요.,remain,It means to stay in one place.,한 곳에 그대로 머무르는 뜻이에요.
The museum displays an ancient ___.,박물관은 고대의 [[유해]]를 전시해요.,remain,It means the parts of a body after death.,죽은 후 몸에 남은 부분을 의미해요.
I need you to ___ me.,나는 네가 나를 [[생각나게 하다]] 해 줘.,remind,When someone helps you remember something.,누군가가 다시 생각나게 도와줄 때 사용해요.
Please ___ the trash.,쓰레기를 [[제거]]해 주세요.,remove,It means to take something away.,어떤 것을 없애는 것을 뜻해요.
They ______ the trash every day.,그들은 매일 쓰레기를 [[제거]]해요.,remove,It means to take something away.,이것은 무언가를 없애는 뜻이에요.
Please ___ your hat.,모자를 [[벗]]으세요.,remove,It means to take something off.,뭔가를 몸에서 벗는다는 뜻이에요.
He showed ___ to his teacher.,그는 선생님께 [[고려]] 보였어요.,respect,It is the feeling you have when you admire someone.,누군가의 좋은 점을 높이 평가할 때 느끼는 감정이에요.
They ___ to catch the bus.,그들은 버스를 잡으려고 [[서두르]]었어요.,rush,"When there is little time, you do this quickly.",시간이 부족할 때 빨리 움직여요.
They ___ to the station.,사람들이 역으로 [[돌진]]했어요.,rush,You move very fast.,너무 빠르게 움직여요.
The cafe sees a ___ every morning.,카페는 매일 아침 [[급수요]]가 있어요.,rush,It means a busy time when many people arrive.,많은 사람들이 한꺼번에 오는 바쁜 시간을 말해요.
I saw a ___ at the mall.,나는 쇼핑몰에서 [[혼잡]]을 봤어요.,rush,It happens when many people hurry together.,많은 사람이 모여 급하게 움직이는 상황이에요.
He felt a ___ when he saw her.,그는 그녀를 봤을 때 [[강렬한 감정]]을 느꼈어요.,rush,It is a strong emotion that comes suddenly.,갑자기 밀려오는 강한 감정이예요.
Friends ___ after school.,친구들은 학교 후에 [[갈라서다]].,separate,It means to keep things apart.,두 물건이나 사람을 함께 있지 않게 만들어요.
The parts are ______.,부분들은 [[분리된]]예요.,separate,It means things are not connected together.,것들이 서로 연결되어 있지 않다는 뜻이에요.
They live in ___ houses.,그들은 [[별개의]] 집에서 살아요.,separate,It describes things that are not together.,함께 있지 않고 따로 있다는 뜻이에요.
Bombers ___ the target at midnight.,폭격기는 밤에 적 기지를 [[폭격]]해요.,shell,It means to attack by dropping bombs from a plane.,비행기에서 폭탄을 떨어뜨려 공격하는 것을 말해요.
The turtle has a ___.,거북이는 [[껍질]]이 있어요.,shell,It is the hard outer part that protects animals.,어떤 동물들을 보호하는 딱딱한 바깥 부분이에요.
The soldier fired a ___.,군인이 [[포탄]]를 쐈어요.,shell,It is shot from a gun in war.,전쟁에서 총으로 쐈어요.
The roof will ______ you.,지붕은 비와 바람으로부터 너를 [[막아주다]]요.,shelter,It keeps you safe in rain and wind.,비와 바람으로부터 지켜줘요.
They sought ___ during the fierce storm.,그들은 강풍 속에 [[피난(처)]]을 찾았어요.,shelter,Where you stay safe from rain.,비가 올 때 안전하게 있을 수 있는 곳이에요.
The family found ______ during the storm.,가족은 폭풍 속에서 [[보호소]]를 찾았어요.,shelter,This is a safe place during storms.,폭풍 때 안전하게 쉴 수 있는 곳이에요.
They need a ___ now.,그들은 지금 [[쉼터]]가 필요해요.,shelter,It is a safe place when it rains.,비가 올 때 가는 안전한 곳이에요.
The twins have ___ faces.,쌍둥이들은 얼굴이 [[비슷한]]해요.,similar,It means almost the same.,거의 같은 것을 말해요.
They ___ raw food from local markets.,그들은 지역 시장에서 생식품을 [[얻]]어요.,source,It means to get something from a known place.,어디에서 물건이나 음식을 얻을 때 쓰는 말이에요.
He used a ___ for his research.,그는 연구를 위해 [[출처]]를 사용했어요.,source,It means where things come from.,어떤 것의 시작점이에요.
We researched the ___ of the report.,우리는 보고서의 [[자료]]를 조사했어요.,source,It is the place where ideas come from.,정보나 생각이 시작되는 곳이에요.
The ___ gives water.,이 우물은 물의 [[자원]]이에요.,source,It is where things start or come from.,무엇인가가 시작되거나 오는 곳이에요.
Every problem has a ___ as origin.,모든 문제에는 [[근원]]이 있어요.,source,It is where something begins.,어떤 것이 시작되는 곳이에요.
Draw a ___ with four equal sides.,네 변이 모두 같은 [[정사각형]]을 그리세요.,square,It is a shape with four equal sides.,네 변이 모두 같은 모양이에요.
He is a ___ person.,그는 [[고리타분한 사람]] 이에요.,square,Rearrange these letters!: R A Q U S E,다음 글자들을 재배열 해보세요!: R A Q U S E
The ___ of 3 is 9.,3의 [[제곱]]은 9이에요.,square,It means to multiply a number by itself.,숫자를 자기 자신과 곱하는 것을 말해요.
We meet at the ___.,우리는 [[광장]]에서 만났어요.,square,It is a public place for meeting.,사람들이 모이는 공공장소예요.
They sometimes ___ a lot.,그들은 가끔 [[겪]]어요.,suffer,You feel this when you face hardship.,어려움을 겪을 때 느끼는 감정이에요.
Her mood ___ in the rain.,"비 오는 날, 그녀의 기분이 [[나빠지다]]했어요.",suffer,It means to get worse over time.,시간이 지날수록 상태가 안 좋아짐을 뜻해요.
We ___ our customers for feedback.,우리는 고객들을 [[조사]]해요.,survey,You ask many people questions.,많은 사람들에게 질문해요.
We did a ___ this morning.,우리는 오늘 아침에 [[조사]] 했어요.,survey,It is used to ask many people questions.,많은 사람들에게 질문하는 방법이에요.
People must ______ in hard times.,사람들은 어려운 시기에 [[살아남다]],survive,"When things are very hard, you keep living.",어려운 상황에서도 계속 생활하는 것을 말해요.
She told a ___.,그녀는 [[이야기]]를 들려줬어요.,tale,What do you hear at bedtime?,잘 때 듣는 것은 무엇일까요?
The news is ___.,뉴스는 [[진실]]에요.,truth,It means something that is not a lie.,거짓말이 아닌 것을 뜻해요.
I ___ his thoughtful suggestion.,나는 그의 생각깊은 제안을 [[평가]]해요.,value,You do this when you decide how good something is.,어떤 것이 얼마나 좋은지 판단할 때 하는 행동이에요.
I ___ my family.,나는 내 가족을 [[소중하게 여기다]].,value,It means to treat something as important.,어떤 것을 중요하게 생각하는 행동이에요.
This ring has great ___.,이 반지는 [[가치]]가 높아요.,value,It tells how important something is.,어떤 것이 얼마나 중요한지 알려줘요.
This app has a new ___.,이 앱은 새로운 [[버전]]이 있어요.,version,It is a special form or edition of a product.,책이나 잡지의 특별한 판을 뜻해요.
Her plan was ___.,그녀의 계획은 [[무모한]]이었어요.,wild,It is used for risky or uncontrolled behavior.,준비 없이 큰 위험을 감수할 때 써요.
Tigers are ___ animals.,호랑이는 [[야생의]] 동물이에요.,wild,What do you call animals that live freely in nature?,"사람이 기르는 동물이 아닌, 자연에 사는 동물을 말해요."
The bird flapped its ___.,새는 [[날개]]를 펄럭였어요.,wing,It helps birds to fly.,새들이 날 수 있도록 도와줘요.
The library has a new ______.,도서관에 새로운 [[부속 건물]]이 있어요.,wing,It is a connected part of a building.,큰 건물에 붙어 있는 부분이에요.
The old man is ___.,늙은 남자는 [[현명]]해요.,wise,You think carefully before you act.,행동하기 전에 잘 생각해요.
I like tea ___ sugar.,나는 차를 설탕 [[없이]] 마셔요.,without,It means you do not have something.,뭐가 없다는 뜻이에요.
I ___ about the sky.,나는 하늘에 대해 [[궁금]]해요.,wonder,It means to feel curious or surprised.,호기심이 생기거나 놀랄 때 느끼는 감정이에요.
I ___ if it is true.,나는 그것이 사실[[이 아닐까 생각]]해요.,wonder,You feel curious and think about possibilities.,무언가에 대해 궁금해지며 여러 가능성을 생각해요.
This park fills me with ___.,이 공원은 나를 [[경이]]로 채워요.,wonder,It is a feeling of amazement when you see something beautiful.,아름다운 것을 볼 때 느끼는 놀라움이에요.
She has not ___ arrived.,그녀는 [[아직]] 도착하지 않았어요.,yet,Use this word when something hasn't happened until now.,아무 일이 일어나지 않았을 때 쓰는 단어예요.
"I am happy, ___ I cry.","나는 기뻐, [[그렇지만]] 슬퍼.",yet,It connects two contrasting ideas.,서로 다른 생각을 연결해요.
The ___ has stripes.,동물은 줄무늬가 있는 [[얼룩말]]이에요.,zebra,It is a striped animal that looks like a horse.,"줄무늬가 있는 동물이에요, 말처럼 생겼어요."
My score is ___.,내 점수는 [[영]]점이야.,zero,"It means nothing, no quantity.",양이 전혀 없다는 뜻이에요.
You need to ___ the office.,너는 사무실에 [[접촉]]해야 해.,contact,You use this word when you call or write someone.,누군가에게 전화하거나 문자할 때 쓰는 단어예요.
They had ___ at the meeting.,그들은 회의에서 [[접촉]]했어요.,contact,It is when two things touch each other.,두 물건이 서로 닿을 때의 상태예요.
