fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The sculpture is a ___ of art.,이 조각은 예술의 [[창작물]]이에요.,creation,It is something made for the first time.,누군가 처음 만든 것을 말해요.
This ____ is a work of art.,이 [[창조]]는 예술 작품이에요.,creation,It is the act of making something new.,새로운 것을 만드는 행위에요.
He is very ______.,그는 아주 [[창조적인]] 사람이에요.,creative,This word describes someone who makes new and interesting things.,누군가 새로운 아이디어를 만드는 사람을 나타내요.
She paints ___ in class.,그녀는 수업에서 [[창의적으로]] 그림 그려요.,creatively,It means doing something in a unique or original way.,독특하고 새로운 방식으로 뭔가를 하는 것을 말해요.
Her ____ shows in art.,그녀의 [[창의력]]은 미술에 드러나요.,creativity,It is the ability to think of new ideas.,새로운 생각을 할 수 있는 능력이에요.
The ___ made our world.,세상을 만든 [[창조자]]는 위대해요.,creator,This person makes things new.,새로운 것을 만드는 사람이에요.
The ship's _____ is busy.,배의 [[팀]]은 분주해요.,crew,They work together on a ship.,배에서 함께 일하는 사람들이에요.
The ___ works on the ship.,배에는 [[승무원]]이 있어요.,crew,They work together to manage a ship.,함께 일하며 배를 운영해요.
They enjoyed a friendly game of ___.,그들은 [[크리켓]] 경기를 즐겼어요.,cricket,You play with a bat and ball in this game.,이 경기에서는 방망이와 공을 사용해요.
I hear a ___ at night.,나는 밤에 [[귀뚜라미]] 소리를 들었어요.,cricket,It is a small insect that chirps at night.,어두울 때 지저귀는 작은 곤충이에요.
The fried chicken is ___.,튀긴 치킨은 [[바삭바삭]]해요.,crispy,It means food that makes a crunch sound when bitten.,씹을 때 바삭거리는 소리가 나요.
The patient is ___ and needs help.,환자는 [[위태로운]] 상태여서 도움이 필요해요.,critical,This word describes a very serious condition.,매우 심각한 상태를 나타내는 단어예요.
The report was ___ about the issue.,보고서는 문제에 대해 [[비판]] 시각이 있었어요.,critical,You use this word when you judge something carefully.,뭔가를 신중하게 평가할 때 쓰는 단어예요.
The review was ___.,이 평가는 [[중요]]해요.,critical,Used when something is very important and needs careful attention.,무엇인가 매우 중요하고 조심해야 할 때 쓰는 말이에요.
They reviewed the book ___.,그들은 책을 [[비판적으로]] 평가했어요.,critically,It means judging something with a careful negative view.,어떤 것을 조심스럽게 부정적으로 평가하는 뜻이에요.
He spoke ___ in the meeting.,"그는 회의에서 [[대단히,결정적으로]] 말했다.",critically,Used when you judge something with care.,뭔가를 신중하게 판단할 때 쓰는 말이에요.
The reviewer ___ assessed the film.,비평가는 영화에 대해 [[심각하게]] 평가했어요.,critically,It means to analyze things in a careful and thoughtful way.,사물을 세심하고 신중하게 분석하는 것을 말해요.
Teachers ___ student work sometimes.,선생님은 학생의 작품을 [[비난]]해요.,criticize,It means to say negative things about someone's work.,누군가의 작품에 대해 부정적으로 말하는 뜻이에요.
They ___ the play after it ended.,그들은 연극이 끝난 후 [[비평]]했어요.,criticize,You express that something could be done better.,어떤 것이 더 좋을 수 있다고 말해요.
I ate a ___ this morning.,나는 오늘 아침에 [[크루아상]] 먹었어요.,croissant,It is a crescent-shaped bread from France.,프랑스에서 온 초승달 모양의 빵이에요.
They ___ ripe apples today.,그들은 익은 사과들을 [[수확]]해요.,crop,When farmers gather plants from the field.,농부들이 밭에서 식물을 모을 때 하는 행동이에요.
The farm grows ___.,농장에는 [[농작물]] 자라요.,crop,It is a plant grown for food on farms.,농장에서 음식을 위해 기르는 식물이예요.
Farmers harvested a big ___.,농부들은 큰 [[산출량]]을 거두었어요.,crop,It shows the amount produced from a field.,밭에서 생산된 양을 나타내요.
I ___ the street.,나는 길을 [[건너]]요.,cross,It means to go from one side to the other.,한쪽에서 다른 쪽으로 이동하는 것을 말해요.
I ___ the street.,나는 길을 [[가로지르]]어요.,cross,It means to go over something.,어떤 것을 건너는 것을 뜻해요.
They ___ the road.,그들은 길을 [[교차]]해요.,cross,You do this when you move from one side of the road to the other.,길 건너갈 때 하는 행동이에요.
The church has a ____.,교회에는 [[십자가]]가 있어요.,cross,It is a symbol seen on churches.,교회에서 보이는 상징이에요.
The pedestrian crossed on the ______.,보행자는 [[횡단보도]]에서 건넜어요.,crosswalk,You use this to safely cross the street.,길을 안전하게 건널 때 사용해요.
The rooster ___ at dawn.,수탉은 아침에 [[울]]어요.,crow,A rooster makes this sound in the morning.,수탉이 아침에 내는 소리예요.
A ___ sits on the fence.,검은 [[까마귀]]가 날아요.,crow,It is a black bird that makes a caw sound.,검은 새가 '까' 소리를 내요.
The room was ___ with people.,방은 사람들로 [[붐비]]었어요.,crowded,It describes a place with many people.,많은 사람들이 모인 곳을 나타내요.
He will ___ the can.,그는 깡통을 [[으스러뜨리]]어요.,crush,Rearrange these letters!: R U C S H,다음 글자들을 재배열 해보세요!: R U C S H
I have a ___ on her.,나는 그녀에게 [[홀딱 반함]]을 가지고 있어요.,crush,You feel this when you like someone very much.,누군가를 매우 좋아할 때 느끼는 감정이에요.
The baby began to ___.,아기는 소리 내어 [[울]]었어요.,cry,You do this when you feel very sad.,매우 슬플 때 이렇게 해요.
Babies ___ when hurt.,아기들은 다칠 때 [[울]]어요.,cry,You do this when you feel very sad.,매우 슬플 때 하는 행동이에요.
The ___ is playing.,동물원에서 [[새끼짐승]] 놀아요.,cub,It is a baby wild animal.,어린 야생동물이에요.
A nation's _____ defines its people.,한 나라의 [[문화]]는 국민을 만듭니다.,culture,"It relates to arts, food, and traditions.","예술과 음식, 전통과 관련 있어요."
I drink tea from a ___.,나는 차를 마실 때 [[잔]]을 사용해요.,cup,You use it to drink liquids.,음료수를 마실 때 사용하는 거예요.
I keep plates in my ___.,나는 접시를 내 [[찬장]]에 보관해요.,cupboard,You use it to store dishes and food.,접시와 음식을 보관할 때 사용해요.
I bought a ______.,나는 [[컵케이크]]를 샀어요.,cupcake,"It is a small, sweet treat you eat on special days.",특별한 날에 먹는 작고 달콤한 간식이에요.
Her hair is ___ and soft.,그녀의 머리카락은 [[곱슬]]해요.,curly,It describes hair that forms gentle loops.,머리카락이 부드러운 곡선을 이루어요.
They ___ the horse before riding.,그들은 말을 [[빗질]]했어요.,curry,You brush a horse's hair.,말의 털을 빗어요.
I love ___ for dinner.,나는 저녁으로 [[카레]]를 좋아해요.,curry,It is a spicy dish with sauce and rice.,매콤한 소스와 밥이 있는 음식이에요.
We had ___ for dinner.,우리는 저녁에 [[카레라이스]] 먹었어요.,curry and rice,It is a dish with sauce and rice.,소스와 밥이 함께 있는 음식이에요.
The road had a ___.,도로에 [[곡선]]이 있어요.,curve,"It is not straight, like a bent road.","직선이 아니에요, 굽은 길처럼."
The professor used a ___ to grade.,교수님은 학생들을 [[상대 평가]]로 평가하셨어요.,curve,Rearrange these letters!: R V C U E,다음 글자들을 재배열 해보세요!: R V C U E
The pitcher threw a ___.,투수는 [[커브]]를 던졌어요.,curve,A baseball pitch that bends its path.,야구에서 공이 휘는 투구예요.
The road is ______.,길이 [[구부러진]].,curved,It means it is not straight.,곧지 않음을 뜻해요.
The road is ___.,도로는 [[구불구불한]]이에요.,curvy,It describes something not straight.,곧지 않고 굽은 모양을 말해요.
She bought a ___ for her sofa.,그녀는 소파에 [[쿠션]]을 샀어요.,cushion,This is something used for extra comfort when sitting.,앉을 때 추가적인 편안함을 위해 사용하는 것이에요.
A ____ entered the store.,한 가게에 들어온 [[고객]]이 있었어요.,customer,A person who shops at a store.,가게에서 물건을 구매하는 사람이에요.
I called ___ for support.,나는 [[고객센터]]에 전화했어요.,customer service,This is a place you call for help with a product.,제품에 관한 도움을 얻기 위해 전화하는 곳이에요.
I ___ the paper.,나는 종이를 [[자르]]어요.,cut,It means to slice something using a tool.,칼이나 가위로 물건을 나누는 뜻이에요.
They decide to ___ costs.,회사에서는 비용을 [[삭감]]해요.,cut,It starts with 'c'!,c로 시작하는 단어예요!
I got a ___ on my finger.,나는 손가락에 [[상처]]가 났어요.,cut,It is a small injury from something sharp.,날카로운 물건에 의해 생긴 작은 상처에요.
Mom ___ sugar daily.,엄마는 설탕을 [[줄이다]]세요.,cut down on,"When you want to use less of something, you do this.",어떤 것을 덜 쓰려고 할 때 쓰는 표현이에요.
Please do not ___ in line.,줄에서 [[새치기]]하지 마세요.,cut in line,It means moving before others in a line.,다른 사람보다 먼저 서서 기다리는 행동을 말해요.
She ___ the branch from the tree.,그녀는 나무에서 가지를 [[자르다]] 했어요.,cut off,You remove a part from something using a tool.,도구로 일부를 떼어낼 때 쓰는 말이에요.
The storm will ___ power soon.,폭풍이 곧 전기를 [[차단]]할 거예요.,cut off,It means to disconnect something completely.,어떤 것을 완전히 끊어버리는 뜻이에요.
Many schools prevent ______ online.,많은 학교들이 온라인에서 [[사이버 폭력]]을 막아요.,cyberbullying,It means hurting someone using the internet.,인터넷을 이용해 누군가를 괴롭히는 뜻이에요.
My ___ hugs me.,내 [[아빠]] 안아줘요.,dad,He is the man who cares for you.,당신을 돌봐 주는 남자예요.
She reads the paper ___.,그녀는 신문을 [[매일]] 읽어요.,daily,It means something that happens every day.,매일마다 일어나는 일을 뜻해요.
I love to ___ at parties.,나는 파티에서 [[춤추]]어요.,dance,You move your body to music.,음악에 맞춰 몸을 움직여요.
"Watch out, ___ is near.","조심하세요, [[위험]]이 가까워요.",danger,It can hurt you if you are careless.,부주의하면 해를 입을 수 있어요.
The road is ___ at night.,이 길은 밤에 [[위험한]].,dangerous,It means something may hurt you.,뭔가가 상처를 줄 수도 있어요.
The ___ makes vision difficult.,빛이 없어서 [[암흑]] 때문에 보기 힘들어요.,darkness,It is what happens when there is no light.,빛이 없을 때 생기는 현상이에요.
I use ___ for study.,나는 수업에서 [[자료]]를 사용해요.,data,It is information stored for analysis.,분석하기 위해 저장된 정보를 말해요.
I use a ___ at work.,나는 직장에서 [[데이터베이스]]를 사용해요.,database,Rearrange these letters!: A T D A S A B E,다음 글자들을 재배열 해보세요!: A T D A S A B E
Scientists ___ the fossils.,과학자들이 화석의 [[연대]]를 추정해요.,date,This means to check how old something is.,이것은 어떤 것이 얼마나 오래됐는지 알아보는 거예요.
We met on ___.,우리는 [[날짜]]에 만났어요.,date,It is a planned day to meet someone.,누군가와 만나기로 한 날이에요.
I eat a ___.,나는 [[대추]]를 먹어요.,date,It has 4 letters!,4글자예요!
My ___ smiles brightly.,내 [[딸]]은 웃어요.,daughter,She is a girl in a loving family.,그녀는 사랑이 넘치는 집안의 여자 아이예요.
It is a sunny ___.,오늘은 [[낮]]에 햇빛이 있어요.,day,It is the time when the sun is up.,해가 떠 있는 시간이에요.
Every ___ is different.,모든 [[날]]이 특별해요.,day,It is the time when the sun is up.,해가 뜨는 시간이에요.
I study on ____. ,나는 [[요일]]에 공부해요.,day,It is one day of a week.,한 주의 한 날이에요.
I practice ___ to get better.,나는 [[매일같이]] 연습해요.,day after day,It means something happens every day without stopping.,매일 쉬지 않고 계속되는 것을 뜻해요.
I enjoy my ___ every week.,나는 매주 [[쉬는 날]]를 즐겨요.,day off,It is a day you don't go to work.,출근하지 않는 날이에요.
The computer is ____.,컴퓨터는 [[작동 안 하는]] 상태예요.,dead,It means a machine is not working.,기계가 작동하지 않을 때 쓰는 말이에요.
The battery is ___.,배터리는 [[죽은]]이에요.,dead,It means having no life.,더 이상 생명이 없어요.
The man is ___.,그 남자는 [[귀먹은]]이에요.,deaf,It means you cannot hear any sounds.,소리를 들을 수 없다는 뜻이에요.
I need to ______ my homework.,나는 숙제를 [[다루다]]요.,deal with,"When problems arise, what do you do?",문제가 생기면 무엇을 하나요?
The ___ helps with buying cars.,그는 차 구매를 도와주는 [[중개인]]이에요.,dealer,They help people buy things.,사람들이 물건을 살 때 도와줘요.
"___ teacher, please accept my letter.","[[친애하는]] 선생님, 제 편지를 받으세요.",dear,This word is used to start a letter politely.,이 단어는 편지를 정중하게 시작할 때 쓰여요.
"___ friend, open your letter.","[[친애하는]] 친구, 편지를 열어봐요.",dear,Used at the start of a letter to greet someone.,편지의 시작에서 상대를 부를 때 쓰는 말이에요.
"Oh ___, that's surprising!","어머, [[이런]] 놀라워요.",dear,You say this when you feel mild surprise.,조금 놀랐을 때 쓰는 말이에요.
___ is a part of life.,삶의 일부는 [[죽음]]이에요.,death,It is when life stops.,삶이 멈추는 것을 말해요.
They will ___ now.,그들은 지금 [[결정]]할 거예요.,decide,It means to make a choice after thinking.,생각 후에 선택하는 것을 뜻해요.
I made a ___ today.,나는 오늘 [[결정]]했어요.,decision,It means choosing one thing.,하나를 선택하는 것을 의미해요.
The hall has ___.,홀에 [[장식]] 있어요.,decoration,It makes a place look nicer.,집을 더 예쁘게 만들어줘요.
The ocean is ______.,바다는 [[깊은]]이에요.,deep,It means the bottom is far from the top.,위에서 아래가 멀리 있는 것을 뜻해요.
The ocean water is ___ blue.,바닷물은 [[짙은]] 파란색이다.,deep,It describes when a color is very strong.,이 단어는 색이 아주 강하게 보일 때 쓰여요.
Soldiers ___ their country.,군인들은 나라를 [[방어]]해요.,defend,You protect something from danger.,무엇인가를 위험에서 보호해요.
I will ___ go to the party.,나는 파티에 [[분명히]] 갈 거예요.,definitely,It means something is sure.,이 단어는 어떤 것이 확실하다는 뜻이에요.
I will ___ visit my friend.,나는 [[반드시]] 친구를 방문할 거예요.,definitely,It means you are very sure about something.,어떤 일에 대해 아주 확실하다는 의미예요.
Please ___ the file.,파일을 [[삭제]] 해주세요.,delete,It means to remove something like a file.,파일 같은 것을 지우는 의미예요.
She touches the ___ silk.,그녀는 비단을 [[섬세한]] 만졌어요.,delicate,It means something very fine or fragile.,아주 섬세하거나 쉽게 부서지는 것을 말해요.
The fabric is ___.,이 천은 [[연약]]해요.,delicate,It describes something that is easily damaged.,쉽게 손상될 수 있는 것을 말해요.
This cake is ___.,이 케이크는 [[맛있는]].,delicious,It means the food tastes very good.,음식이 아주 맛있다는 뜻이에요.
The courier made ___ on time.,택배 기사가 정시에 [[배달]]했어요.,delivery,"When you order online, this service brings your package to you.","온라인 주문 시, 이 서비스는 소포를 집으로 가져다줘요."
The speaker's ___ impressed the audience.,연설자의 [[전달]]이 관중에게 인상 깊었어요.,delivery,It means the way someone gives a talk.,누군가가 연설할 때의 방식을 말해요.
The ___ of the liquid varies.,그 액체의 [[밀도]]가 다양해요.,density,It tells how much matter is in a small space.,작은 공간에 물질이 얼마나 있는지 알려줘요.
She is ___ on her parents.,그녀는 부모님에게 [[의존]]해요.,dependent,It means you rely on someone.,다른 사람에게 의지하는 것을 말해요.
Our decision is ___ the weather.,우리의 결정은 날씨에 [[따라]] 달라요.,depending on,It means something is affected by a condition.,어떤 조건에 따라 결과가 달라진다는 뜻이에요.
She is ______ today.,그녀는 오늘 [[우울한]]해요.,depressed,"When you feel very sad for a long time, you are this way.",오랫동안 슬프고 기운이 없을 때 이렇게 느껴져요.
They stayed on a ___ during vacation.,그들은 휴가에 [[무인도]]에 머물렀어요.,deserted island,It is a place with no people living.,사람이 살지 않는 곳이에요.
He will ___ a car.,그는 자동차를 [[설계]]했어요.,design,You plan and create things carefully.,신중하게 만들 계획을 세워요.
The ___ designs new clothes.,그 [[디자이너]]는 새 옷을 만들어요.,designer,This person plans how things look.,이 사람은 물건의 모양을 계획해요.
Place your book on the ___.,네 책은 [[책상]] 위에 있어요.,desk,It is where you work or study.,공부하거나 일할 때 사용하는 물건이에요.
She loves ___ every Sunday.,그녀는 매일 일요일에 [[후식]]을 좋아해요.,dessert,It is a sweet treat served after a meal.,식사 후에 먹는 달콤한 음식이에요.
The ___ solved the case.,그 [[탐정]]이 사건을 해결했어요.,detective,This person solves crimes by finding clues.,이 사람은 단서를 찾아 범죄를 해결해요.
The ___ solved the case.,그 [[형사]] 사건을 해결했어요.,detective,Rearrange these letters!: T I V E C D E T E,다음 글자들을 재배열 해보세요!: T I V E C D E T E
I take ___ every weekend.,나는 매주말 [[해독]]해요.,detox,It means to clean your body from poison.,몸 속 나쁜 독소를 제거하는 거예요.
The ___ makes new software.,그 [[개발자]]는 새로운 소프트웨어를 만들어요.,developer,This person makes computer programs.,이 사람은 컴퓨터 프로그램을 만들어요.
This ___ is very useful.,이것은 [[장치]] 입니다.,device,It is a tool that makes work easier.,일을 쉽게 하기 위한 도구예요.
The ring had a ___ in it.,반지에 [[다이아몬드]]가 들어있어요.,diamond,It is a shiny stone used in rings.,사람들이 반지에 끼우는 반짝이는 돌이에요.
All living things ___ eventually.,모든 생명체는 언젠가 [[죽]]어요.,die,It means when something stops living.,살아있는 것이 더 이상 생명을 유지하지 않을 때를 말해요.
The machine ___ abruptly.,기계가 갑자기 [[멎다]] 멈췄어요.,die,It is used when a machine stops operating.,기계가 더 이상 작동하지 않을 때 쓰는 단어예요.
People ___ cancer sometimes.,사람들은 암으로 [[죽다]] 때가 있어요.,die from,It means to stop living because of illness.,병 때문에 생명이 끝나는 것을 말해요.
Opinions ___ on many issues.,의견들이 [[다르]]해요.,differ,It means something is not the same as another.,두 가지가 같지 않을 때 쓰는 동사예요.
There is a ____ between them.,그들 사이에 [[차이]]가 있어요.,difference,It shows how two things are not the same.,두 가지가 같지 않음을 나타내요.
This book is ___ from that one.,이 책은 저 책과 [[다른]]에요.,different,It means not being the same.,서로 똑같지 않음을 뜻해요.
She answered _______.,그녀는 [[다르게]] 대답했어요.,differently,It means in a way that is not the same.,같지 않은 방법을 의미해요.
The math problem is ______.,수학문제는 [[어려운]].,difficult,It means something not easy to do.,쉽지 않다는 뜻이에요.
This test was full of ___.,이 시험은 [[어려움]]이 많았어요.,difficulty,It describes when something is not easy.,쉽지 않은 상태를 말해요.
I ___ my lunch quickly.,나는 점심을 [[소화]]해요.,digest,It means to break food into energy in your stomach.,먹은 음식을 에너지로 바꾸는 거예요.
I love ___ cameras.,나는 [[디지털]] 카메라를 좋아해요.,digital,It is used for modern devices.,현대 기기에 사용돼요.
I use ___ devices at home.,나는 집에서 [[디지털]] 장비를 사용해요.,digital,It means using electronic devices.,컴퓨터와 전자 기기를 사용할 때 써요.
They order ___ at dinner.,저녁에 그들은 [[만두]]를 주문해요.,dim sum,You try small tasty dishes at a restaurant.,식당에서 차와 함께 작은 음식을 먹어요.
I love ___ at brunch.,저는 브런치에 [[딤섬]]을 먹어요.,dim sum,It is a variety of small dishes from China.,중국에서 온 여러 가지 작은 음식이에요.
We eat ___ at home.,우리는 집에서 [[저녁식사]] 먹어요.,dinner,This is the meal you have in the evening.,저녁에 먹는 주된 식사예요.
I ___ my cookies in milk.,나는 내 쿠키를 우유에 [[담그]]해요.,dip,This word means to put something briefly into a liquid.,이 단어는 무언가를 잠깐 액체에 넣는 것을 말해요.
I eat chips with ___.,나는 칩과 함께 [[소스]]를 먹어요.,dip,It is a sauce for dipping snacks.,간식을 찍어 먹을 때 쓰는 소스예요.
The manager will ___ the meeting.,매니저는 회의를 [[명령]]할 거예요.,direct,You tell someone what to do.,누군가에게 무엇을 하라고 할 때 쓰는 단어예요.
He ___ us to the room.,그는 우리를 방으로 [[향하다]].,direct,You guide someone to a place.,어떤 사람을 한 곳으로 인도할 때 쓰는 단어예요.
He will ___ us to school.,그가 우리를 학교로 [[이끌]] 거예요.,direct,You help someone go the right way.,누군가가 올바른 길로 가도록 도와줘요.
The guide will _____ us.,가이드가 우리를 [[안내]]해요.,direct,It means to show someone the way.,누군가에게 길을 알려줄 때 쓰는 말이에요.
She will ___ a film.,그녀는 영화를 [[감독]]해요.,direct,You guide actors and crew in a film.,영화에서 배우와 스태프를 이끄는 행동이에요.
The ___ route saved time.,그 [[직접]] 길은 시간을 절약했어요.,direct,"It means going straight, without any extra turns.",추가로 돌아가지 않고 바로 가는 것을 말해요.
The market shows ___.,시장은 새로운 [[경향]]를 보여줘요.,direction,It shows where to go.,어디로 가야하는지 알려줘요.
The map shows ___.,지도는 [[방향]]을 보여줘요.,direction,It shows you which way to go.,어느 쪽으로 가야 하는지 알려줘요.
The manager gave ____ to staff.,매니저는 직원들에게 [[지시]]를 주었어요.,direction,It tells you which way to go.,어디로 가야 하는지 알려줘요.
The ______ of the movie was creative.,영화의 [[감독]] 창의적이었어요.,direction,It means guiding how a film is made.,영화 제작을 이끄는 일을 뜻해요.
She spoke ___ to the manager.,그녀는 매니저에게 [[직접]] 말했어요.,directly,It means doing something without any extra steps.,추가 과정 없이 바로 하는 것을 의미해요.
She replied ___ to my question.,그녀는 내 질문에 [[즉각]] 대답했어요.,directly,It means doing something without any stops.,"멈추지 않고, 바로 하는 것을 뜻해요."
She answered ___ to the question.,그녀는 질문에 [[단적으로]] 대답했어요.,directly,It means saying something without extra words.,추가 말 없이 바로 말하는 뜻이에요.
The ________ leads our company.,그 [[임원]]이 우리 회사를 이끈다.,director,This person guides and manages an organization.,이 사람은 조직을 이끌고 관리해요.
The ___ made a film.,그 영화의 [[감독]]이 영화를 만들었어요.,director,He leads a movie team.,영화 팀을 이끄는 사람이에요.
The ___ runs the club.,동아리를 이끄는 [[책임]]예요.,director,A person who guides a movie or play.,영화나 연극을 지도하는 사람이에요.
Friends sometimes ___ about movies.,친구들은 영화에 [[동의하지 않다]],disagree,"When two people do not share the same view, they use this word.",두 사람이 같은 생각이 아닐 때 쓰는 말이에요.
I ___ with you.,나는 네 말에 [[동의하지 않다]].,disagree,You do not share the same idea as another person.,다른 사람과 같은 생각을 하지 않을 때 쓰는 말이에요.
I ___ with your idea.,나는 네 생각에 [[반대]]해.,disagree,You do not share the same opinion.,같은 의견이 아니에요.
She felt ___ when she lost her prize.,그녀는 상을 잃어서 [[실망한]] 기분이었어요.,disappointed,How do you feel when you do not win a prize?,상품을 못 받으면 어떤 기분일까요?
The town suffered a ___.,그 도시는 [[재해]]를 겪었어요.,disaster,A huge bad event that causes damage.,많은 사람들에게 피해를 주는 큰 사건이에요.
The film was a ______.,그 영화는 [[완전한 실패]]이었어요.,disaster,It is when something goes very wrong.,모든 것이 잘못될 때 쓰는 말이에요.
Scientists ____ a new planet.,과학자들은 새로운 행성을 [[발견]]해요.,discover,You find something for the first time.,처음으로 무언가를 찾을 때의 행동이에요.
The explorer made a ____.,탐험가는 새로운 [[발견]]을 했다.,discovery,It means finding something new.,새로운 것을 찾아내는 것을 말해요.
We ___ our ideas.,우리는 우리 생각을 [[토론]]해요.,discuss,You share your ideas with a friend.,친구와 의견을 나누어요.
They had a ____ about school.,그들은 학교에 대해 [[토의]]했어요.,discussion,It is a meeting where people share ideas.,사람들이 아이디어를 나누는 회의예요.
The teacher ___ the books.,선생님이 책을 [[분배]]했어요.,distribute,It means to give things to many people.,여러 사람에게 고르게 주는 뜻이에요.
I ___ my chores.,나는 집안일을 [[하다]]요.,do,You use this word when you perform an activity.,이 단어는 어떤 활동을 할 때 쓰여요.
Bad actions can ___ others.,나쁜 행동은 다른 사람에게 [[끼치]]다.,do harm,It is used when someone or something gets injured.,누군가나 무언가에게 상처를 주는 것을 말해요.
They always ______ when it matters.,그들은 중요한 순간에 [[최선을 다하다]].,do one's best,It means trying as hard as you can.,할 수 있는 만큼 힘껏 노력하는 거예요.
I will ___ after dinner.,나는 저녁 후에 [[설거지]]해요.,do the dishes,You clean dishes after a meal.,식사 후에 그릇을 씻는 거예요.
I can ___ milk.,나는 우유 [[없이 지내다]] 수 있어요.,do without,It means you live even if you lack something important.,중요한 것이 없어도 생활하는 것을 말해요.
They will ___ the report.,그들은 보고서를 [[조작]]했어요.,doctor,It means to change something in a wrong way.,뭔가를 잘못 바꾸는 것을 뜻해요.
The chef will __ the sauce.,요리사는 소스를 [[섞]]했어요.,doctor,It means to mix something harmful secretly.,음식에 유해한 물질을 몰래 넣는 것을 말해요.
The ___ helped the patient.,그 [[의사]]가 환자를 도왔어요.,doctor,A doctor helps you when you are sick.,아플 때 도와주는 사람이에요.
The ___ is barking.,아이들이 [[개]]를 좋아해요.,dog,It is a pet that barks often.,자주 짖는 애완동물이에요.
The girl hugs a ____. ,소녀는 [[인형]]을 안아줘요.,doll,You play with this toy.,아이들이 가지고 노는 장난감이에요.
They made a ___ at the event.,그들은 행사에서 [[기부(금)]]했어요.,donation,You give it to help those in need.,도움이 필요한 사람들에게 주는 거예요.
A ______ helps on farms.,이 [[당나귀]]는 농장에서 도움을 줘요.,donkey,It carries heavy loads on farms.,이 동물은 농장에서 무거운 물건을 옮겨요.
He knocked on the ___.,그는 [[문]]을 두드렸어요.,door,You pass through it to go outside.,밖으로 나갈 때 통해요.
He rang the ___ when visitors arrived.,방문객이 도착하면 그는 [[초인종]]을 눌렀어요.,doorbell,You ring this to know someone is at your door.,누군가 방문할 때 이걸 눌러요.
Place a __ on the paper.,종이에 [[점]] 찍으세요.,dot,It is a small round mark.,작고 동그란 표시예요.
Prices ___ each year.,물가는 매년 [[두 배]]가 돼요.,double,Rearrange these letters!: O D B U L E,다음 글자들을 재배열 해보세요!: O D B U L E
He ordered a ___ burger.,그는 [[두 배의]] 햄버거를 주문했어요.,double,It means two times more.,두 배는 하나의 두 배를 뜻해요.
I ate a ___ for breakfast.,나는 아침 식사로 [[도넛]]을 먹었어요.,doughnut,"It is a sweet, fried food often eaten for breakfast.",아침 식사로 자주 먹는 달콤하고 튀긴 음식이에요.
He feels ___ on rainy days.,그는 비 오는 날 [[침울]]해요.,down,It means you feel a bit sad.,조금 슬픈 느낌을 말해요.
I feel ____ today.,나는 오늘 [[우울한]] 기분이에요.,down,What do you feel when you're very sad?,매우 슬플 때 느끼는 감정이에요!
The plane flew ___ to the runway.,비행기는 활주로로 [[아래로]] 날아갔어요.,down,It means moving from high to low.,높은 곳에서 낮은 곳으로 이동하는 뜻이에요.
He enjoys ______ after work.,그는 퇴근 후에 [[휴식 시간]]을 즐겨요.,downtime,It is a break when work stops.,일이 멈추어 쉴 수 있는 시간이에요.
They live in the ______ area.,그들은 [[도심]] 지역에 살아요.,downtown,It means the center part of a city.,도시의 중심 지역을 말해요.
The knight fought the ______.,옛날 이야기에서 [[용]]이 나와요.,dragon,It is a fire-breathing creature in fairy tales.,동화에서 불을 내뿜는 생물이예요.
The scientist ___ a result.,과학자는 [[도출]]한 결과를 얻었어요.,draw,It means to get a conclusion from facts.,사실을 보고 결론을 얻을 때 쓰는 말이에요.
I like to ___ pictures.,나는 그림을 [[그리다]]해요.,draw,You use a pencil to make pictures.,연필로 그림을 만들어요.
Please ___ the rope slowly.,천천히 밧줄을 [[당기]]세요.,draw,It means to pull something.,무언가를 당기는 것을 말해요.
Please ___ water from the well.,우물에서 물을 [[퍼올리]]어요.,draw,It is what you do to get water from a well.,우물에서 물을 꺼낼 때 하는 행동이에요.
The show was a ___ for fans.,쇼는 팬들에게 [[인기 있는 것]]이었어요.,draw,It is something that attracts many people.,많은 사람들이 오고 싶어 하는 것이에요.
They held a ___ for prizes.,그들은 상을 위한 [[추첨]]을 했어요.,draw,"When you choose someone randomly, you do this.",누군가를 무작위로 고를 때 하는 행동이에요.
They ___ the curtains away from the window.,그들은 커튼을 창문으로부터 [[떼어놓다]]했어요.,draw ~ away from,It means to remove something from one place.,이 단어는 어떤 것을 한 곳에서 다른 곳으로 옮기는 것을 뜻해요.
I ______ my skills for the test.,나는 시험을 위해 내 기술을 [[끌어당기다]]요.,draw on,How do you use what you already know?,이미 가진 것을 어떻게 사용해요?
I ___ my skills.,나는 내 능력을 [[이용]]해요.,draw on,This means to use something you have.,가지고 있는 것을 사용할 때 쓰는 말이에요.
He put his clothes in the ___.,그는 옷을 [[서랍]]에 넣었어요.,drawer,It is a small box in a cabinet to keep things.,물건을 보관하는 가구 안의 작은 상자예요.
The ___ signed the check.,그 [[수표발행인]]이 수표에 서명했어요.,drawer,He is the person who writes a check.,수표를 작성하는 사람이에요.
I like ____.,나는 [[그림]]을 좋아해요.,drawing,It is a picture made by hand.,손으로 그린 그림이에요.
These grapes are ___.,이 포도는 [[건조된]]예요.,dried,How does food look when water is taken out?,음식에서 물이 빠지면 어떻게 변해요?
