fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The house is __.,집은 [[작은]]이에요.,small,It describes something that is not big.,크지 않은 것을 말해요.
I take ___ to call my friend.,나는 [[스마트폰]]으로 친구에게 전화해요.,smartphone,"You use this to talk, text, and take pictures.",이것으로 전화하고 문자하며 사진을 찍어요.
I ___ the food.,나는 음식의 [[냄새]]를 맡아요.,smell,You use your nose to sense odors.,코로 냄새를 느끼는 행동이에요.
This flower ____ sweet.,이 꽃은 [[냄새]]가 나요.,smell,You use your nose to sense a gentle aroma.,코로 부드러운 향을 느껴요.
This flower has a ___.,이 꽃에는 [[냄새]]가 있어요.,smell,You sense it with your nose sometimes.,코로 맡아서 느낄 수 있어요.
Dogs use their ___ .,강아지들은 [[후각]]을 사용해요.,smell,Your nose helps you sense different odors.,코로 냄새를 맡는 감각이에요.
The ___ food smells like garbage.,음식이 [[냄새 나는]] 것 같아요.,smelly,How would you describe food that smells very bad?,냄새가 심한 음식을 어떻게 표현할까요?
He ___ his fingers.,그는 손가락을 [[딱 소리 내다]].,snap,You do this with your fingers to make a quick sound.,손가락으로 빠른 소리를 내요.
He will ___ a photo.,그는 [[사진 찍]]어요.,snap,You take a picture quickly.,빠르게 사진을 찍을 때 쓰는 단어예요.
She may ____ when angry.,그녀는 화가 나면 [[쏘아붙이다]]해요.,snap,You use this when you speak sharply to someone.,누군가에게 화를 내며 말할 때 쓰는 단어예요.
He will ___ the door.,그는 문을 [[닫]]았어요.,snap,"It means to close or open with a quick, sharp sound.",어떤 것을 빠르고 날카로운 소리와 함께 닫거나 여는 것을 말해요.
The branch will ___ in wind.,나뭇가지가 바람에 [[툭]] 부러져요.,snap,It is when something breaks quickly with a small sound.,무언가가 짧은 소리와 함께 갑자기 부러질 때 쓰는 단어예요.
I wear ___ to exercise.,나는 매일 아침 [[운동화]]를 신어요.,sneakers,You wear these for sports activities.,운동할 때 신는 신발이에요.
He ___ loudly while sleeping.,그는 잠잘 때 [[코를 골]]어요.,snore,It is a sound made while sleeping.,잠자는 동안 나는 소리예요.
The ___ falls in winter.,겨울에 [[눈]]이 내려요.,snow,It is white and falls during cold weather.,하얗고 추운 날씨에 내리는 거예요.
She made a ______ in winter.,그녀는 겨울에 [[눈 뭉치]]를 만들었어요.,snowball,"It is made by rolling soft, white frozen flakes into a ball.",어린이들이 부드럽고 하얀 얼음 조각을 굴려 만듭니다.
The ___ fell from the sky.,하늘에서 내리는 [[눈송이]],snowflake,It falls in winter. It is a tiny ice piece.,겨울에 내려와요. 아주 작은 얼음 조각이에요.
The boy built a ___.,소년이 [[눈사람]] 만들었어요.,snowman,It is a figure made of snow.,눈으로 만든 모양이에요.
I saw a ___ outside.,나는 밖에서 [[눈보라]]를 봤어요.,snowstorm,Heavy snow with strong wind.,많은 눈과 강한 바람이 있어요.
She is ___ happy.,그녀는 [[그렇게]] 행복해요.,so,It makes adjectives stronger.,형용사를 더 강하게 만들어요.
It is ___ hot today.,오늘은 [[정말로]] 덥다.,so,Use this word to strengthen an adjective.,형용사를 더 강하게 만드는 말이에요.
"I was hungry, ___ I ate food.",나는 배고파서 [[그래서]] 먹었어요.,so,It shows a result in a simple way.,결과를 나타낼 때 쓰는 단어예요.
I will ___ my hands.,나는 손을 [[비누칠]]할 거예요.,soap,You use this when you wash away dirt.,이것은 때를 씻어내는 데 사용돼요.
I use ___ to wash my hands.,나는 손을 씻을 때 [[비누]]를 사용해요.,soap,It is used for cleaning your body.,몸을 깨끗하게 하기 위해 사용해요.
The child blew a ___.,아이는 [[비눗방울]]을 불었어요.,soap bubble,"They are light, round, and pop easily.",가볍고 둥글며 쉽게 터져요.
They played ____ after school.,그들은 방과 후에 [[축구]]를 했어요.,soccer,It is a sport played by kicking a ball.,공을 차는 스포츠예요.
We use ___ for news.,우리는 뉴스를 위해 [[소셜미디어]]를 사용해요.,social media,This tool helps people share posts online.,사람들이 글과 사진을 공유하는 도구예요.
My class learns ___ every day.,우리 반은 매일 [[사회학]]을 배워요.,social studies,It is a subject about society and people.,사회의 모습과 사람들을 배우는 과목이에요.
I study ___ at school.,나는 학교에서 [[사회]]를 배워요.,social studies,It is a subject about people and society.,사람들과 사회에 대해 배우는 과목이에요.
A ___ helps people in need.,한 [[사회 복지사]]가 어려운 사람들을 도와줘요.,social worker,They assist families and communities.,이 사람은 가족과 지역사회를 도와줘요.
I lost my ___ today.,나는 오늘 [[양말]]을 잃어버렸어요.,sock,You wear these on your feet.,발에 신는 거예요.
The pillow is ___.,베개는 [[부드러운]].,soft,How does a kitten's fur feel?,고양이 털은 어때요?
I use heat to ___ butter.,나는 열을 사용해 버터를 [[부드럽게]] 만들어요.,soften,How do you make things feel less hard?,어떻게 하면 물건이 덜 딱딱해질까요?
I use ___ on my computer.,나는 컴퓨터에 [[소프트웨어]]를 사용해요.,software,It is a set of programs that makes computers work.,컴퓨터가 작동하도록 도와주는 프로그램 모음이에요.
Our house uses ___ for power.,우리 집은 전력을 위해 [[태양 에너지]]를 사용해요.,solar energy,It is power coming from the sun.,태양에서 오는 힘이에요.
The ___ has sun and planets.,그 [[태양계]]는 해와 행성들이 있어요.,solar system,It is where the sun and many planets live.,해와 많은 행성들이 함께 있는 곳이에요.
She sings a ___ at concert.,그녀는 무대에서 [[독주]]해요.,solo,It is a performance by one person.,한 사람이 혼자 연주할 때 하는 공연이에요.
He performed a ___ song.,그는 [[단독]] 노래를 불렀어요.,solo,It means doing something alone.,혼자 하는 일이에요.
The lab made ___.,실험실에서 [[용액]]을 만들었어요.,solution,It is a liquid mix used in a lab.,실험실에서 사용하는 액체 혼합물이예요.
Our math problem has one ___.,우리 문제에는 하나의 [[해결]]이 있어요.,solution,It is the answer to a problem.,문제에 대한 답이에요.
I need ___ milk.,나는 우유가 [[약간의]] 필요해요.,some,"It describes a small, unspecified amount.",정확한 양을 말하지 않을 때 쓰는 말이에요.
I will visit you ___.,나는 너를 방문할 [[언젠가]].,some day,It means at an unknown future time.,나중에 언제인지는 몰라요.
I want to travel ___.,나는 [[언젠가]] 여행할 거예요.,someday,It refers to an unknown future time.,아직 정해지지 않은 미래의 시간을 말해요.
I saw ___ in the park.,나는 공원에서 [[누군가]]를 봤어요.,someone,It means any person when you do not know who.,이 단어는 이름 모를 한 사람을 뜻해요.
I want ___ for dinner.,나는 저녁에 [[어떤 것]] 먹고 싶어요.,something,It's used when you refer to an unknown object.,알지 못하는 물건을 말할 때 사용해요.
I eat breakfast ___.,나는 아침을 [[때때로]] 먹어요.,sometimes,It means not every time.,매번이 아닌 때가 있어요.
I will go ___ after school.,나는 학교 끝나고 [[어딘가에]] 갈 거예요.,somewhere,It means an unknown place.,모르는 곳을 나타내요.
My ___ is happy.,내 [[아들]] 행복해요.,son,He is a male child in a family.,이건 가족 중 남자아이예요.
He sang a ___.,그는 [[노래]]를 불렀어요.,song,It is a musical piece you listen to and enjoy.,사람들이 듣고 즐기는 음악이에요.
The ___ creates popular songs.,그녀는 인기 있는 노래를 위해 [[작사가]]와 일해요.,songwriter,This person writes the words for a song.,노래의 가사를 쓰는 사람이에요.
I will visit you ___.,나는 [[조만간]] 너를 방문할 거예요.,sooner or later,It means that something will happen in a short time.,뭔가 금방 일어날 거라는 뜻이에요.
I feel ___ for my mistake.,나는 실수 때문에 [[미안한]] 기분이에요.,sorry,How do you feel when you know you did wrong?,실수를 했을 때 어떤 기분인지 생각해 보세요.
I feel ___ today.,나는 오늘 [[유감스러운]] 기분이야.,sorry,You feel this when you want to apologize.,사과할 때 느끼는 감정이에요.
The bell ___ like a chime.,종은 종처럼 [[들리]]어요.,sound,You use this verb when describing what you hear.,이 동사는 무언가가 들릴 때의 느낌을 말할 때 써요.
I hear a ___.,나는 [[소리]]를 들어요.,sound,It is something you hear every day.,매일 귀로 들을 수 있는 것입니다.
The decision was ___ and fair.,결정은 [[안정된]]하고 공정했어요.,sound,It means safe and reliable.,안전하고 믿을 만한 것을 뜻해요.
Her advice is ___.,그녀의 충고는 [[건전]]해요.,sound,It means safe and reliable.,안전하고 믿을 수 있는 상태를 말해요.
The idea is ____.,"그 생각은 [[타당한,믿을 만한]]이에요.",sound,This word is used when an idea is good and true.,이 단어는 아이디어가 옳고 믿을 만할 때 쓰여요.
I live in the ___ area.,나는 [[남쪽]] 지역에 살아요.,southern,It means it is from the south.,남쪽과 관련된 것이에요.
I bought a ___ on my trip.,나는 여행에서 [[기념품]]을 샀어요.,souvenir,It is a small gift from a trip.,여행에서 받은 작은 선물이예요.
Please ___ the chairs evenly.,의자 사이에 [[간격]]을 두세요.,space,You arrange items by leaving a gap between them.,물건 사이에 틈을 만들어 두는 것을 말해요.
The rocket enters ___.,로켓은 [[우주]]를 향해 날아가요.,space,It is where stars and planets are.,별과 행성이 있는 곳이에요.
There is ___ between two chairs.,의자 사이에 [[공간]]이 있어요.,space,It is an area or room for things.,물건들이 들어가는 곳이에요.
He tends to ____ during class.,수업 중에 [[딴 생각]]해요.,space out,"When you are not paying attention, you look lost.",주의하지 않을 때 멍하니 있어요.
The ship docked at the ____.,우주비행선은 [[우주정거장]]에 도착했어요.,space station,It is a building in space for astronauts.,우주비행사가 생활하고 일하는 곳이에요.
The astronaut wears a ___ during flight.,우주인이 비행 중 [[우주복]]을 입어요.,space suit,It is the outfit astronauts wear in space.,우주인이 우주에서 입는 옷이에요.
I see a ___ in space.,나는 우주에서 [[우주선]]을 봐요.,spaceship,It is a vehicle that flies in outer space.,우주에서 날 수 있는 탈것이에요.
I eat ___ for lunch.,나는 점심으로 [[스파게티]]를 먹어요.,spaghetti,"It is a long, thin Italian noodle.",이것은 길고 가는 이탈리아의 면이에요.
I learn ___ every day.,나는 [[스페인어]]를 공부해요.,Spanish,It is spoken in Spain.,스페인에서 사용되는 언어예요.
They enjoy ___ cuisine.,그들은 [[스페인]] 음식을 즐겨요.,Spanish,It describes something from Spain!,스페인과 관련된 것을 말해요!
I ___ English every day.,나는 매일 영어로 [[말]]해요.,speak,You use this word when you talk with others.,다른 사람들과 대화할 때 하는 행동이에요.
The ___ presented at the event.,그 [[발표자]]가 행사에서 발표했어요.,speaker,This person talks in public.,이 사람은 많은 사람 앞에서 말해요.
