fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The room is ___.,방은 [[텅 빈]]예요.,empty,Used to describe a container with nothing inside.,속에 아무것도 없는 물건을 묘사할 때 써요.
I ___ all my water.,나는 모든 물을 [[다 써버리다]]했어요.,exhaust,It means to use something until nothing is left.,어떤 것을 모두 사용해서 남지 않게 하는 뜻이에요.
Heavy work can ___ you.,무거운 일은 너를 [[지치게 하다]].,exhaust,It makes you very tired.,너무 피곤하게 만들어요.
My car has a ___.,내 차에 [[배기관]] 있어요.,exhaust,It is a car part that lets out gas.,자동차에서 가스를 내보내는 부품이에요.
Cars emit ______.,자동차는 [[배기가스]]를 내뿜어요.,exhaust,It is the gas coming from an engine.,엔진에서 나오는 가스예요.
The student did an ______ today.,학생은 오늘 [[실험]]을 했어요.,experiment,This is a test used in science.,과학에서 새로운 사실을 찾기 위해 하는 시험이에요.
The camera can ___ hidden scenes.,카메라가 숨겨진 장면을 [[노출]]해요.,expose,It shows something that was kept secret.,비밀로 숨긴 것을 보이게 해요.
The journalist will ___ secrets in the article.,기자가 기사에 비밀을 [[노출]]했어요.,expose,It means to show something that is hidden.,숨겨진 것을 보여주는 뜻이에요.
The guide will ___ new food.,가이드는 새로운 음식을 [[경험]]하게 해요.,expose,It means to let someone see or try something new.,누군가에게 새로운 것을 보거나 체험하게 하다.
The reporter will ___ the secret.,기자가 비밀을 [[폭로]]했어요.,expose,This is to reveal something hidden.,숨겨진 것을 드러내는 거예요.
I ___ my love with art.,나는 예술로 [[표현]]해요.,express,When you show your feelings with words.,감정을 말로 나타낼 때 쓰는 단어예요.
I ordered ___ delivery last week.,나는 지난주에 [[특급 배송]] 주문했어요.,express,This service sends items very fast.,이것은 물건을 아주 빨리 보내는 서비스예요.
I ride the ___ bus.,나는 [[급행]] 버스를 타요.,express,It describes something fast or direct.,빠르거나 직접적인 것을 나타내요.
It is an important ___.,이것은 중요한 [[요인]]이에요.,factor,It is one part that makes things different.,결과를 바꾸는 한 부분이에요.
The party was ___.,파티는 [[멋진]] 이었어요.,fantastic,It describes something that is very good.,아주 좋은 것을 표현하는 말이에요.
The article ___s the museum.,신문은 박물관을 [[특별히 포함]]해요.,feature,It means to include something important.,중요한 것을 포함한다는 뜻이에요.
The museum will ___ a new art piece.,박물관이 새 미술 작품을 [[전시]]할 거예요.,feature,You use this word when a museum shows an art piece.,박물관에서 미술 작품을 보여줄 때 쓰는 단어예요.
The show will ___ a special guest.,쇼는 특별한 게스트를 [[등장시키다]]했어요.,feature,It means to show someone or something as an important part.,어떤 프로그램에서 누군가나 어떤 것을 중요한 부분으로 보여주는 뜻이에요.
This phone ___ a clear design.,이 휴대폰은 선명한 디자인을 [[포함]]해요.,feature,It means to include something special.,특별한 것을 포함한다는 뜻이에요.
The film ___ top actors.,그 영화는 [[특별]]하게 유명한 배우들을 다루었어요.,feature,This word is used when a movie shows something special.,이 단어는 영화에서 특별한 부분을 보여줄 때 사용해요.
This phone ___ a smart display.,이 휴대폰은 스마트 디스플레이를 [[특징]]으로 삼아요.,feature,It means to include something special.,특별한 부분을 포함하는 것을 말해요.
A good ___ catches eyes.,"좋은 [[이목구비,용모]] 눈에 띄어요.",feature,It is a special part that makes something unique.,어떤 것을 특별하게 만드는 부분이에요.
The newspaper has a ___ article.,신문에는 [[특집]] 기사가 있어요.,feature,It is a special part of a newspaper.,신문의 특별한 부분이에요.
I paid the ___ at school.,나는 학교에서 [[요금]]을 지불했어요.,fee,It is money you pay for a service.,이것은 서비스를 받을 때 내는 돈이에요.
Leaders ___ their country wisely.,지도자들이 나라를 [[통치]]해요.,govern,It means to rule a country.,나라를 다스린다는 뜻이에요.
The leader ____ the country.,그 지도자는 나라를 [[지배]]해요.,govern,It means to control a country.,이 단어는 나라를 통치하는 것을 말해요.
They try to ____ their skills.,그들은 기술을 [[향상시키다]]해요.,improve,What do you do to make things better?,어떻게 하면 더 좋아질까요?
It was an ___ moment.,그것은 [[순간]]이었어요.,instant,"It means a very short time, like a blink.",눈 깜빡할 만큼 아주 짧은 시간을 말해요.
The camera takes an ___ picture.,카메라는 [[즉각]] 사진을 찍어요.,instant,It happens immediately.,바로 일어나는 것을 말해요.
He drinks ___ coffee each morning.,그는 매일 아침 [[인스턴트]] 커피를 마셔요.,instant,It is used for food or drink that is quickly prepared.,빨리 준비되는 음식이나 음료를 설명하는 말이에요.
Teachers ___ children every day.,선생님들은 아이들을 매일 [[지시]]해요.,instruct,What do teachers do to guide students?,선생님들은 학생들을 안내할 때 무엇을 할까요?
The teacher ___ the students.,선생님이 학생들을 [[가르치]]어요.,instruct,You teach someone in a formal way.,누군가에게 정식으로 가르쳐주는 거예요.
He played the ___.,그는 [[도구]]를 연주했어요.,instrument,You use this to play music.,음악을 연주할 때 사용하는 거예요.
He plays the ___ in class.,그는 수업에서 [[악기]]를 연주해요.,instrument,You use this to play music.,이것은 음악을 연주할 때 사용하는 거예요.
Mom will ___ the shirt.,엄마가 셔츠를 [[다림질]]해요.,iron,You heat a tool to make clothes smooth.,뜨거운 도구로 옷을 매끄럽게 해요.
This ___ is heavy.,이것은 [[철]]이에요.,iron,"It is a hard, strong metal used in many buildings.",많은 건물에 사용되는 단단하고 강한 금속이에요.
I use ___ to press shirts.,나는 셔츠를 [[다리미]]로 다려요.,iron,It is a tool to smooth out clothes.,옷을 매끄럽게 만드는 도구예요.
She uses ___ for her hair.,그녀는 [[고데기]]를 머리에 사용해요.,iron,It uses heat to straighten hair.,머리를 곧게 펴기 위해 뜨거운 열을 사용해요.
They ___ each box.,그들은 상자에 [[명칭]] 붙였어요.,label,You write a name on an item.,물건에 이름을 붙일 때 써요.
This product uses a ___.,이 제품에는 [[상표]]가 붙어 있어요.,label,You see this word on products to show the maker.,"제품에 붙어 있는 단어로, 제조사를 알려줘요."
I met a ___ from town.,나는 [[현지인]]을 만났어요.,local,It describes a person who lives in this area.,이 지역에 사는 사람을 나타내요.
We visit ___ markets every day.,우리는 [[지방의]] 시장을 매일 방문해요.,local,It means from this area.,이것은 주변에서 온 것을 말해요.
They enjoy ___ festivals.,그들은 [[현지]] 축제를 즐겨요.,local,It describes something from a nearby place.,가까운 곳 출신임을 나타내요.
The doctor used ___ anesthesia.,의사가 [[국소]] 마취를 사용했어요.,local,It means something is only in one area.,어느 한 부분에만 해당된다는 뜻이에요.
I put the ___ on my door.,나는 문에 [[자물쇠]]를 달았어요.,lock,It keeps a door closed.,문이 열리지 않게 해줘요.
She ___ the error on her test.,그녀는 시험에서 [[표시]]했어요.,mark,It is used to show or indicate something.,무언가를 나타내고 싶을 때 사용하는 동사예요.
This is a ___ of quality.,이것은 품질의 [[특징]]이에요.,mark,This is a sign that shows a special quality.,특별한 점을 나타내는 신호예요.
I got a ___ on the test.,나는 시험에서 [[점수]] 받았어요.,mark,It shows your result on a test.,시험에서 받은 결과를 나타내요.
I ___ my shirt with pants.,나는 셔츠와 바지를 [[연결]]해요.,match,It means to pair two things that go together.,비슷한 것들을 짝지어요.
Their talents ___ each other.,그들의 재능은 서로 [[맞먹]]어요.,match,It means when two things are equally good.,두 가지가 똑같이 좋음을 말해요.
The shirt and tie ___ nicely.,셔츠와 넥타이가 [[부응]]해요.,match,It means two things go well together.,두 물건이 잘 어울릴 때 쓰는 말이에요.
I need to ___ these pairs.,나는 이 쌍들을 [[연결]]해야 해요.,match,It means to put together things that go well.,서로 잘 어울리도록 함께 넣는다는 뜻이에요.
The colors ___ each other.,색깔들이 서로 [[어울리]]어요.,match,It describes when items go well together.,물건들이 서로 잘 어울릴 때 쓰는 말이에요.
The colors ___ well.,색깔들이 [[일치]]해요.,match,It means two things look good together.,두 가지가 잘 어울린다는 뜻이에요.
Animals often ___ perfectly in nature.,동물들은 자연에서 [[짝짓기]]해요.,match,It means to pair similar items.,비슷한 것들을 짝지어주는 뜻이에요.
The boxer faced a ___.,복서가 [[맞수]]와 맞붙었어요.,match,You compete against a rival in a contest.,경기에서 경쟁하는 상대와 겨루어요.
The team won the ___.,팀은 [[시합]]에서 이겼어요.,match,It is a game between two teams.,두 팀이 하는 게임이에요.
He won the ___ easily.,그는 [[경기]]를 쉽게 이겼어요.,match,It is a contest between teams.,팀들이 겨루는 시합이에요.
It is an ___ day.,오늘은 [[보통의]] 날이에요.,ordinary,It means common and not special.,특별하지 않고 평범하다는 뜻이에요.
I ___ a cat.,나는 고양이를 [[소유]]해요.,own,It means you have something that belongs to you.,당신에게 속한 것을 가지고 있어요.
I will ___ my suitcase now.,나는 지금 내 여행 가방을 [[가득 채우다]].,pack,You fill a suitcase with items for travel!,여행을 위해 가방에 물건들을 채우는 거예요!
She ___ her lunch for school.,그녀는 학교에 갈 때 점심을 [[포장]]했어요.,pack,It means to put things into a container.,어떤 물건들을 상자나 가방에 넣는 거예요.
I ___ my bag for the trip.,나는 여행을 위해 [[짐을 싸다]].,pack,You put your things in a bag for a trip.,"여행 전, 물건들을 가방에 넣어요."
I feel ___ in my leg.,나는 다리에 [[아픔]]을 느껴요.,pain,It is what you feel when you get hurt.,다쳤을 때 느끼는 감정이에요.
The shirt has a ___.,셔츠에 [[무늬]]가 있어요.,pattern,Rearrange these letters!: T A T P E R N,다음 글자들을 재배열 해보세요!: T A T P E R N
I see a ___ in the fabric.,천에 [[양식]]이 보여요.,pattern,It is a repeating design on objects.,물건에 반복되는 모양이에요.
The wallpaper shows a lovely ___.,벽지는 예쁜 [[유형]]을 가지고 있어요.,pattern,It is a repeated design on objects.,사물에 반복적으로 나타나는 디자인이에요.
They will ___ on stage tonight.,그들은 무대에서 [[공연]]해요.,perform,You show your talent on stage.,무대에서 재능을 보여요.
The machine will ___ well.,기계가 잘 [[작동]]해요.,perform,Rearrange these letters!: R M F O P E R,다음 글자들을 재배열 해보세요!: R M F O P E R
Musicians ____ on stage tonight.,뮤지션들은 무대에서 [[공연]]해요.,perform,"On stage, you show your skills.",무대에서 재능을 보여요.
Earth is a ___ in space.,지구는 우주에 있는 [[행성]]예요.,planet,It is a space object that orbits a star.,별 주위를 도는 우주 물체예요.
They made ___ from sales.,그들은 판매에서 [[이익]]을 얻었어요.,profit,It is the extra money a company makes after paying costs.,회사가 비용을 낸 후 얻는 추가 돈이에요.
The ___ cheered at the concert.,[[대중]]이 콘서트에 환호했어요.,public,It means people in a community.,한 무리의 사람들을 말해요.
I need the ___ for soup.,나는 수프를 위해 [[조리법]]이 필요해요.,recipe,It tells you how to make food.,음식을 만드는 방법을 알려줘요.
They ___ old bottles.,그들은 오래된 병을 [[재활용]]해요.,recycle,It means to use old things again.,오래된 것을 다시 사용한다는 뜻이에요.
I will ___ my spending.,나는 내 지출을 [[줄이다]]했어요.,reduce,It means to make something smaller.,어떤 것을 더 작게 만드는 뜻이에요.
They want to ___ the noise.,그들은 소음을 [[바꾸]]어요.,reduce,It means to make something smaller.,어떤 것을 작게 만들 때 쓰는 단어예요.
We ______ our spending.,우리는 지출을 [[축소]]해요.,reduce,It means to make something smaller.,뭔가를 작게 만들다는 뜻이에요.
She met her ______ at the party.,그녀는 파티에서 그녀의 [[친척]]을 만났어요.,relative,It is someone in your family.,가족 안의 사람을 말해요.
This view is ___.,이 견해는 [[상대적]]이에요.,relative,It means something that is compared with something else.,이 단어는 하나를 다른 것과 비교할 때 쓰여요.
He will ___ against the tree.,그는 나무에 [[기대]]했어요.,rest,Rearrange these letters!: R T S E,다음 글자들을 재배열 해보세요!: R T S E
She ate one apple and left the ___.,그녀는 사과 하나를 먹고 [[나머지]] 남겼어요.,rest,It means what is left after some is taken.,사용한 후 남은 부분을 가리켜요.
The king will ___ his lands.,왕은 땅을 [[지배]]해요.,rule,It is what a king does to his country.,왕이 나라를 위해 하는 일이에요.
The judge ___ the case.,판사는 사건을 [[판결]]했어요.,rule,A judge makes a decision in a court.,판사는 법정에서 결정을 내려요.
Everyone must follow the ___.,모두가 [[규칙]]을 따라야 해요.,rule,It tells you what you must do.,무엇을 해야 하는지 알려줘요.
The country's ___ is admired.,나라의 [[통치]]가 칭송받아요.,rule,It is the way a country is governed.,나라가 어떻게 다스려지는지 설명해요.
This is a ___ of our product.,이것은 우리 제품의 [[견본]]이에요.,sample,It is a trial unit that shows a product before full production.,제품을 본격 생산하기 전에 미리 보여주는 시험 제품이에요.
He will ___ at the noise.,그는 소음에 [[비명]]했어요.,scream,"When you are scared, you might shout loudly.",두려울 때 크게 소리치는 거예요.
They will ___ the prize.,그들은 상금을 [[확보]]할 거예요.,secure,It means to obtain something and keep it safe.,어떤 것을 얻고 안전하게 지키는 뜻이에요.
They ______ the door for safety.,그들은 문을 [[확실]]했어요.,secure,It means to make sure things are safe.,물건이나 장소를 안전하게 하는 것을 의미해요.
They need to ___ the door.,그들은 문을 [[보호]]해요.,secure,It means to keep something safe.,무엇인가를 안전하게 지키는 것을 뜻해요.
This door is ____.,이 문은 [[안전한]]이에요.,secure,It means not in danger.,위험하지 않은 상태를 말해요.
That ___ shocked everyone.,저것은 세상을 떠들썩하게 하는 [[사건]]이었어요.,sensation,It is an event that everyone finds exciting.,모두가 신나하는 사건이에요.
I had a ___ during the movie.,영화 보는 동안에 [[감각]]이 느껴졌어요.,sensation,It is a feeling in your body.,몸에서 느껴지는 '것'이에요.
I feel a ___ sometimes.,나는 가끔 [[느낌]]을 느껴요.,sensation,You feel this when you touch something cold.,차가운 것을 만질 때 느껴지는 거예요.
She ___ in the restaurant.,그녀는 레스토랑에서 [[일하다]]해요.,serve,You do this when working at a job.,직장에서 일할 때 하는 행동이에요.
They ___ dinner at night.,그들은 저녁을 [[차려 주다]]어요.,serve,A waiter does this when giving food to customers.,식당에서 웨이터가 음식을 줄 때 하는 행동이에요.
The waiter will ___ you food.,웨이터는 당신에게 음식을 [[제공]]해요.,serve,A waiter does this when they bring food.,웨이터가 음식을 가져다 줄 때 하는 행동이에요.
Good advice ___ you well.,좋은 충고는 당신에게 [[도움]]이 돼요.,serve,"It means to help or work for someone, like when food is given.","음식을 줄 때처럼, 다른 사람을 돕는다는 뜻이에요."
They ___ lunch.,그들은 점심을 [[대접]]해요.,serve,You give food to people.,사람들에게 음식을 주는 행동이에요.
This tool ___ for cutting wood.,이 도구는 나무 자르기에 [[역할]]을 해요.,serve,It means to be used as something.,어떤 용도로 사용되는 것을 말해요.
The tennis match started with a ___.,테니스 경기는 [[서브]]로 시작했어요.,serve,A tennis match begins with this action.,테니스 경기는 이 행동으로 시작해요.
They ___ the chairs.,그들은 의자를 [[옮기]]했어요.,shift,It means to change something's place.,어떤 물건의 위치를 바꾸는 것이에요.
The car ___ to avoid a crash.,그 차는 충돌을 피하려고 [[방향을 바꾸]]었어요.,shift,"When a car changes its course, what does it do?","차가 경로를 바꿀 때, 무엇을 할까요?"
There was a ___ in his opinion.,그의 의견에 [[변화]]가 있어요.,shift,It means a change in view or position.,이것은 입장이나 상태가 바뀌는 것을 말해요.
His ___ begins at dawn.,그의 [[교대]]는 새벽에 시작해요.,shift,When workers take turns at work.,직원들이 번갈아 일할 때의 시간표예요.
The boat will ____ soon.,배는 곧 [[가라앉]]을 거예요.,sink,It means the object goes down in water.,그것은 물 속으로 내려가는 것을 뜻해요.
He will ___ the ball.,그는 공을 구멍에 [[넣]]었어요.,sink,"When you hit a ball, you want it to go into the hole.","공을 쳤을 때, 구멍에 들어가길 바라는 행동이에요."
Her funds ___ after spending too much.,그녀의 자금이 [[줄어들]]고 있어요.,sink,It means to go down or weaken over time.,시간이 지나면서 낮아지거나 약해지는 것을 말해요.
I washed my face in the ___.,나는 얼굴을 씻기 위해 [[세면대]]를 사용했어요.,sink,You use this to wash your face.,얼굴을 씻을 때 사용하는 거예요.
I washed dishes in the ___.,나는 접시를 [[흡수대]]에서 씻었어요.,sink,It is used to wash dishes in the kitchen.,부엌에서 접시를 씻는 데 사용해요.
The ___ is not safe.,이 [[상황]]은 안전하지 않아요.,situation,It describes what is happening now.,지금 일어나고 있는 일을 말해요.
Milk may ___ if not kept cool.,우유가 [[상하다]] 않으면 안전하지 않아요.,spoil,"If food is not kept cool, it goes bad.",음식을 시원하게 보관하지 않으면 상할 수 있어요.
Bad news can ___ the mood.,나쁜 소식이 기분을 [[망치]]어요.,spoil,It means to make something no longer good.,어떤 것을 더 이상 좋지 않게 만들어요.
Pirates grabbed ___ after the fight.,해적들이 [[전리품]]을 얻었어요.,spoil,These are goods taken by pirates after a fight.,해적들이 싸움 후에 가져간 물건이에요.
They ___ the seeds outside.,그들은 씨앗을 [[뿌리]]어요.,spread,You do this when you scatter seeds on the ground.,씨앗을 땅에 흩뿌리는 행동이에요.
She will ___ the map.,그녀는 지도를 [[펼치]]해요.,spread,It means to open and lay out something.,무엇인가를 펼쳐서 놓는다는 뜻이에요.
She ___ jam on bread.,그녀는 토스트에 잼을 [[퍼트리다]] 발라요.,spread,It means to cover something evenly over another.,어떤 것을 골고루 다른 것 위에 올리는 뜻이에요.
Rumors ___ among friends.,소문이 친구들 사이에 [[퍼지]]었어요.,spread,This word describes when things move to many places.,이 단어는 어떤 것이 여러 곳으로 갈 때 쓰여요.
She will ___ jam on toast.,그녀는 토스트에 잼을 [[펴 바르]]어요.,spread,What do you do when you put jam on toast?,토스트에 잼을 어떻게 발라요?
The ___ of news is fast.,뉴스의 [[전파]]가 빠르다.,spread,It means when something goes out widely.,무엇인가 널리 퍼지는 것을 뜻해요.
She enjoys ___ on toast.,그녀는 토스트에 [[빵에 발라 먹는 식품]]을 즐겨요.,spread,This is something you put on bread.,빵에 바르는 음식이에요.
She is a ___ in the city.,그녀는 도시에서 [[염탐]]해요.,spy,This person secretly gathers hidden information.,이 사람은 몰래 숨은 정보를 모아요.
The ___ saw the secret meeting.,그는 비밀 회의를 본 [[첩자]]예요.,spy,Rearrange these letters!: Y P S,다음 글자들을 재배열 해보세요!: Y P S
I ___ my idea.,나는 내 생각을 [[명시]]했어요.,state,You use this word when you clearly give information.,정보를 정확하게 전달할 때 쓰는 단어예요.
I ___ my idea.,나는 내 생각을 [[진술]]했어요.,state,You tell your opinion clearly.,자신의 의견을 분명하게 말해요.
I ___ my view.,나는 내 의견을 [[서술]]해요.,state,How do you describe something?,어떻게 무엇인가를 묘사해요?
I live in a ___.,나는 [[국가]]에 살아요.,state,It is a place with a government.,정부가 있는 나라를 말해요.
The _____ of the phone is good.,전화기의 [[상태]]가 좋아요.,state,It tells you if something is good or bad.,어떤 것이 좋은지 나쁜지를 알려줘요.
California is a ___.,캘리포니아는 미국의 [[주]]에 살아요.,state,It is a part of a country with its own government.,자체 정부가 있는 나라의 한 부분이에요.
The store has ___ for sale.,상점에는 [[재고(품)]]가 있어요.,stock,These are the goods kept in a shop.,가게에 있는 물건들을 말해요.
I trade ___ on the market.,나는 시장에서 [[주식]]을 거래해요.,stock,It is a share in a company traded in a market.,회사에 속해 시장에서 거래되는 것을 말해요.
The farmer has many ___.,농부는 많은 [[가축]]을 키워요.,stock,They are animals kept on a farm.,농장에 기르는 동물들이에요.
He can ___ his arm high.,그는 팔을 [[뻗어나가]] 높이 들어요.,stretch,"When you try to reach something far, you do this.",멀리 있는 물건에 손을 뻗을 때 하는 행동이에요.
I ___ my arms.,나는 팔을 [[잡아 늘이다]].,stretch,You lengthen your arms or legs in the morning.,아침에 팔이나 다리를 길게 만드는 행동이에요.
I ___ when I wake up.,나는 일어나자마자 [[몸을 쭉 뻗]]어요.,stretch,You make your body longer with your arms and legs.,팔과 다리를 쭉 펴 몸을 길게 만드는데 사용해요.
I ___ every morning.,나는 매일 아침 [[스트레칭]] 해요.,stretch,You move your arms or legs slowly to lengthen them.,너는 팔이나 다리를 천천히 뻗어요.
Look at the ___ of the coast.,"저 해안의 [[길게 뻗은 지역,해협]]을 봐요.",stretch,It is a long continuous piece of land or water.,긴 땅이나 바다의 연속된 부분이에요.
That story was a ____.,그 이야기에는 [[과장]]이 있네요.,stretch,When you pull to make something longer.,물건을 길게 늘일 때 하는 행동이에요.
These shoes do not ___ you.,이 신발은 [[적합]]하지 않아요.,suit,It means something is right for you.,이것은 당신에게 맞는 것을 의미해요.
That color ___ you.,그 색깔이 당신에게 [[맞다]]해요.,suit,It means to be a good match or fit.,잘 맞거나 어울리는 것을 뜻해요.
That color ___ you.,그 색이 [[어울리]]어요.,suit,It means to look good on someone.,누군가에게 잘 어울린다는 뜻이에요.
The lawyer filed a ___.,변호사는 [[소송]]을 제기했어요.,suit,It is used in court to settle disputes.,법정에서 분쟁을 해결할 때 사용해요!
He wears a ___.,그는 [[정장]]을 입어요.,suit,You wear these on formal occasions.,공식적인 행사에 입는 것이에요.
The army got ___ today.,군대는 [[보급품]]을 받았어요.,supply,These are items needed by the army.,군대에서 필요한 물건을 말해요.
I ___ he is at home.,나는 그가 집에 있다는 것을 [[생각]]해요.,suspect,"You use this word when you believe something, although you are not sure.",확신은 없지만 어떤 것이 사실이라고 믿을 때 써요.
They ___ to sleep late.,사람들은 늦게 자는 [[경향]]이 있어요.,tend,It means you usually do something.,보통 어떤 행동을 하는 것을 의미해요.
They ___ a party.,그들은 행사를 [[열]]었어요.,throw,It is used when you plan a small celebration.,작은 축하 모임을 계획할 때 쓰여요.
I ___ a ball.,나는 공을 [[던지]]요.,throw,You do this when you send a ball flying with your hand.,손으로 공을 날릴 때 쓰는 단어예요.
The can is made of ___.,이 캔은 [[양철]]로 만들어졌어요.,tin,This metal is used for making cans.,이 금속은 음식 캔을 만드는 데 사용해요.
He opened a ___ for his soup.,그는 그의 수프를 위해 [[깡통]]을 열었어요.,tin,It is a small metal container used for food.,음식을 담는 작은 금속 용기예요.
Doctor will ___ your wound.,의사가 당신의 상처를 [[치료]]해요.,treat,Doctors do this to help sick people.,의사들이 아픈 사람들을 도와줄 때 이 말을 사용해요.
You must ___ people kindly.,너는 사람들을 [[대우]]해야 해.,treat,It means to handle people with respect.,사람들을 존중하며 다루는 의미예요.
They ___ their guest with care.,그들은 손님을 [[대접]]했어요.,treat,"It means to act kindly toward someone, often by giving them a meal.","누군가에게 친절하게 대하는 것을 말해요, 보통 음식을 대접할 때 사용해요."
He got a ___ on his birthday.,그는 생일에 [[특별 선물]] 받았어요.,treat,You sometimes get this as a special present.,때때로 받는 특별한 선물이에요.
He wears his ___ to school.,그는 학교에 [[교복]] 입어요.,uniform,It is the outfit worn by everyone in a school.,모두가 같은 옷을 입을 때 쓰는 옷이에요.
Every student wears a ___.,모든 학생들이 [[교복]]을 입어요.,uniform,It is the same clothing for all students at school.,모든 학생들이 학교에서 입는 같은 옷이에요.
The players wore ______ shirts.,선수들은 [[균일한]] 티셔츠를 입었어요.,uniform,All parts are the same and match.,모든 부분이 똑같고 맞아요.
A ___ is a separate item.,이것은 하나의 [[개체]]예요.,unit,It starts with 'u'!,u로 시작하는 단어예요!
One ___ equals a single item.,하나의 [[단위]]는 하나의 물건이에요.,unit,It is a standard amount of something.,무언가의 표준적인 양을 말해요.
I saw ___ cars today.,나는 오늘 [[여러 가지의]] 차들을 봤어요.,various,They are not all the same.,모두 똑같지 않아요.
The photo's ___ is very colorful.,사진의 [[배경]]이 매우 화려해요.,background,It is what you see behind the subject.,사진에서 주체 뒤에 보이는 부분이에요.
The child held a ___.,아이는 [[풍선]]을 들고 있었어요.,balloon,It is light and used at parties to float.,이것은 가볍고 파티에서 공중에 뜨게 해요.
The ___ plays lively tunes.,그 [[밴드]]가 음악을 연주해요.,band,A group of musicians playing together.,음악을 연주하는 사람들의 모임이에요.
She wore a ___ on her wrist.,그녀는 손목에 [[띠]]를 찼어요.,band,It is a thin strip used to tie or decorate something.,무언가를 묶거나 꾸미는 얇은 줄이에요.
I wear a ___ on my wrist.,나는 손목에 [[팔찌]]를 차요.,band,You wear these to adorn your wrist.,손목을 꾸미기 위해 이것을 차요.
The ___ played at the festival.,그 [[무리]]가 축제에서 연주했어요.,band,"It is a group, often playing music.",사람들이 모여 음악을 연주하는 집단이에요.
I ate a ___ today.,나는 오늘 [[콩]]을 먹었어요.,bean,It is a small seed used in food.,요리에 쓰이는 작은 씨앗이에요.
I ___ the drum today.,나는 오늘 [[때리다]] 드럼을 쳤어요.,beat,What do you do to a drum when you play it?,드럼을 연주할 때 무엇을 하나요?
The boxer will ___ his opponent.,복서가 상대를 [[때리]]어요.,beat,You use this word when you hit someone or something.,누구나 또는 무엇인가를 때릴 때 쓰는 단어예요.
They ___ the match.,그들은 경기에서 [[이기]]었어요.,beat,What do you do to win in a game?,경기에서 이기기 위해 하는 행동은 무엇일까요?
She will ___ the eggs.,그녀는 달걀을 [[휘젓]]어요.,beat,You mix eggs quickly with a spoon.,달걀을 숟가락으로 빠르게 섞어요.
He ___ me in soccer.,그는 축구에서 나를 [[이기]]었어요.,beat,"When you win a sports game, you do this.",스포츠 경기에서 승리할 때 하는 행동이에요.
The cop walked his ___.,경찰은 매일 그의 [[순찰]]을 걸었어요.,beat,It is the area a policeman covers.,경찰이 돌며 맡은 구역이에요.
Feel the ___ in music.,음악의 [[박자]]를 느껴보세요.,beat,It is the pulse you feel in music.,음악에서 느껴지는 규칙적 리듬이에요.
Please ___ the metal wire gently.,부드럽게 금속선을 [[구부리]]세요.,bend,It means to make something curve or change shape.,뭔가를 곡선 모양으로 만들 때 쓰는 말이에요.
Please ___ the metal rod.,제발 금속 막대를 [[굽히]]세요.,bend,It means to make something curved.,뭔가를 곡선 모양으로 만들 때 사용해요.
The dog will ___ you.,개가 너를 [[물]]어요.,bite,It is when an animal uses its teeth on something.,동물이 이빨로 무언가를 할 때 쓰는 행동이에요.
He has a ___ on his arm.,그는 팔에 [[물린 상처]]가 있어요.,bite,You get it when an animal uses its teeth on you.,동물이 이빨로 물면 생기는 상처예요.
I ate a ___ of cake.,나는 케이크를 [[한 입]] 먹었어요.,bite,It is a small amount you eat at once.,한 번에 먹는 조금이에요.
I ate a ___ for lunch.,나는 점심에 [[간단한 식사]] 먹었어요.,bite,"It is a quick, small meal.",배고플 때 먹는 간단한 식사예요.
The paper is ___.,종이가 [[공백]]이에요.,blank,It describes something with nothing printed on it.,아무 것도 인쇄되어 있지 않은 상태를 설명해요.
She ___ her cat.,그녀는 고양이를 [[덮]]었어요.,blanket,It means to cover something completely.,어떤 것을 완전히 덮는다는 뜻이에요.
I sleep under a ____.,나는 밤에 [[담요]]를 사용해요.,blanket,You use this when you sleep to stay warm.,잘 때 따뜻하게 하기 위해 사용하는 물건이에요.
I bought a ___ for my window.,나는 창문에 치는 [[블라인드]] 샀어요.,blind,You cover a window to block light.,창문을 가려서 빛을 막는 거예요.
The man is ___.,그 남자는 [[눈이 먼]] 사람이에요.,blind,He cannot see with his eyes.,눈으로 볼 수 없어요.
They made a ______ decision.,그들은 [[맹목]] 결정을 내렸어요.,blind,This means not thinking enough.,충분히 생각하지 않는다는 뜻이에요.
They ___ the door.,그들이 문을 [[막]]아요.,block,It means to stop something from moving.,무엇인가의 움직임을 멈추게 하는 뜻이에요.
They built a ______ out of wood.,아이들이 나무로 [[덩어리]]를 만들었어요.,block,You use these pieces to build towers.,탑이나 성을 만들 때 사용하는 조각이에요.
Stack the ___ on top.,아이들이 [[블록]] 쌓아요.,block,You play with it to build towers.,이것으로 탑을 만들어요.
She stacked the ____ in a row.,아이는 [[블록]]으로 집을 쌓았어요.,block,You use these toys to build towers.,이 장난감으로 탑을 쌓을 수 있어요.
The girl is ___.,그 소녀는 [[금발]]이에요.,blonde,It describes hair that is light in color.,머리카락 색깔이 밝은 사람을 나타내요.
The wind ___.,바람이 [[불]]어요.,blow,This means air moves fast outside.,밖에서 공기가 빨리 움직여요.
The wind ___ hard.,밖에서 바람이 [[불]]어요.,blow,It means the wind moves things.,바람이 사물을 움직이는 것을 말해요.
The boxer took a ___.,복서는 [[치명적인 강타]]를 당했어요.,blow,It is a hard hit you might get in a fight.,싸움 중에 받을 수 있는 세게 치는 타격이에요.
