fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
I play ___ on weekends.,나는 주말에 [[크리켓]]을 해요.,cricket,This is a sport played with bat and ball.,방망이와 공을 사용하는 스포츠예요.
I heard a ___ at night.,나는 밤에 [[귀뚜라미]] 들었어요.,cricket,You hear this insect chirp at night.,밤에 우는 작은 곤충이에요.
This pizza is ___.,이 피자는 [[바삭바삭]]해요.,crispy,It describes food that is crunchy when eaten.,음식이 바삭바삭할 때 쓰는 말이에요.
This moment is ___ for safety.,이 순간은 [[위태로운]] 상태예요.,critical,It means a situation is very dangerous and must be handled carefully.,매우 위험하여 신중하게 처리해야 하는 상황을 말해요.
Her review was ___.,그녀의 평가가 [[비판적]]이었어요.,critical,It describes a review that finds problems.,문제점을 지적하는 평가를 나타내요.
This decision is ___ for success.,이 결정은 [[중요한]] 거예요.,critical,It means very important and needed at once.,매우 중요하고 즉시 필요함을 말해요.
She spoke ___ about the movie.,그녀는 영화에 대해 [[비판적으로]] 말했어요.,critically,You speak this way when you show disapproval.,누군가에게 부정적인 감정을 표현할 때 사용하는 단어예요.
He spoke ___ about the movie.,"그는 영화에 대해 [[대단히,결정적으로]] 말했다.",critically,It means to judge something in a careful way.,어떤 것을 신중하게 평가하는 뜻이에요.
He looked at the error ______.,그는 실수를 [[심각하게]] 봤어요.,critically,When you look at something very carefully to decide if it is good or bad.,무엇이 좋고 나쁜지 결정하기 위해 아주 신중하게 봐요.
People sometimes ___ bad work.,사람들은 때때로 [[비난]]해요.,criticize,When you point out faults in someone.,누군가의 잘못을 지적할 때 쓰는 단어예요.
They ___ his painting.,그들은 그의 그림을 [[비평]]해요.,criticize,You say this when you point out faults.,이 단어는 누군가의 잘못을 이야기할 때 쓰는 단어예요.
I ate a ___ for breakfast.,나는 아침에 [[크루아상]]을 먹었어요.,croissant,"This pastry is flaky and buttery, popular in France.",프랑스에서 인기있는 바삭하고 부드러운 페이스트리예요.
Farmers ___ wheat in fields.,농부들은 밭에서 밀을 [[수확]]해요.,crop,You take ready plants from the field.,들판에서 준비된 식물을 거둬요.
The field has ___.,밭에 많은 [[농작물]] 있어요.,crop,Farms grow these plants for food.,농장에서 이 식물들을 키워요.
The farm produced a ___.,농장은 [[산출량]]을 냈어요.,crop,It is what you get from the field.,농장에서 나온 양이에요.
They ___ the street.,그들은 길을 [[건너]]요.,cross,You do this when you move from one side to the other of a street.,도로 한쪽에서 다른 쪽으로 갈 때 하는 행동이에요.
They ___ the river.,그들은 강을 [[가로지르]]어요.,cross,It means to go from one side to the other.,한쪽에서 다른쪽으로 이동하는 뜻이에요.
He ___ his legs.,그는 다리를 [[꼬]]았어요.,cross,You put one leg over the other.,한쪽 다리를 다른 쪽 위에 올려요.
The church displays a ___.,교회에는 [[십자가]] 있어요.,cross,It is a sign of faith on many churches.,많은 교회에서 신앙의 징표에요.
He crossed at the ___.,그는 [[횡단보도]]에서 건넜어요.,crosswalk,It is a place where people cross the street.,사람들이 길을 건너는 장소예요.
The rooster ___ every morning.,수탉은 아침마다 [[울]]어요.,crow,It means the sound a rooster makes.,수탉이 내는 소리예요.
The ___ sits on the roof.,지붕 위에 [[까마귀]]가 있어요.,crow,It is a black bird with a loud caw.,이 새는 검은색이고 큰 소리로 우는 새예요.
The room was ___ with people.,방은 사람들이 [[붐비는]] 예요.,crowded,It describes a place filled with many people.,많은 사람들이 모여 있는 곳을 말해요.
She will ___ the soda can.,그녀는 탄산음료 캔을 [[으스러뜨리]]었어요.,crush,It means to break something by pressing it.,물건을 꽉 눌러 부수는 것을 말해요.
She has a ___ for him.,그녀는 그를 향한 [[홀딱 반함]]을 느껴요.,crush,It is the feeling when you like someone a lot.,누군가를 아주 좋아할 때 느끼는 감정이에요.
Children ___ when they are very sad.,아이들은 매우 슬플 때 [[울]]어요.,cry,"When feeling very sad, you let tears fall.","매우 슬플 때, 눈물이 흘러요."
She ___ when she feels sorrow.,그녀는 슬플 때 [[울다]].,cry,You do it when you feel very sad.,매우 슬플 때 하는 행동이에요.
The ___ is very cute.,그 동물은 [[새끼짐승]]이에요.,cub,Rearrange these letters!: B C U,다음 글자들을 재배열 해보세요!: B C U
Every city has ___ that unite people.,모든 도시는 사람들을 이어주는 [[문화]]가 있어요.,culture,It is the way of life and traditions of people.,사람들의 생활 방식과 전통을 말해요.
I drink from a ___.,나는 [[잔]]으로 물을 마셔요.,cup,You use this to drink water.,물을 마실 때 사용하는 이 물건이에요.
She stores plates in the ___.,그녀는 접시를 [[찬장]]에 보관해요.,cupboard,It is furniture used to keep dishes and food.,부엌에서 그릇과 음식을 보관하는 가구예요.
She ate a ___ for dessert.,그녀는 디저트로 [[컵케이크]]를 먹었어요.,cupcake,It is a small cake served in a paper cup.,종이컵에 담긴 작은 케이크예요.
She has ______ hair.,그녀는 머리카락이 [[곱슬곱슬한]]예요.,curly,It describes hair that twists.,머리카락이 곧지 않고 둥글게 말려요.
I ___ the horse's mane gently.,나는 오늘 말의 갈기를 [[빗질]]해요.,curry,Rearrange these letters!: R Y C U R,다음 글자들을 재배열 해보세요!: R Y C U R
I eat ___ for dinner.,저는 저녁에 [[카레]]를 먹어요.,curry,It is a dish made with spices.,여러 가지 향신료로 만든 음식이에요.
I eat ___ for lunch.,나는 점심에 [[카레라이스]]를 먹어요.,curry and rice,This meal is popular in many Asian homes.,이 음식은 많은 아시아 집에서 인기 있어요.
The road had a ___ ahead.,길에는 [[곡선]]이 있어요.,curve,It is a shape that bends.,구부러지는 모양을 뜻해요.
My grade is on a ___.,내 성적은 [[상대 평가]]예요.,curve,This grading method compares students' scores.,이 평가 방법은 학생들의 점수를 서로 비교해요.
The pitcher threw a ___.,투수가 [[커브]] 던졌어요.,curve,It is a baseball pitch with a bending path.,야구에서 공이 굽는 투구예요.
The road is ___ at the bend.,도로는 [[구부러진]] 모양이에요.,curved,It describes something that is not straight.,똑바르지 않은 모양을 말해요.
The road is ___.,길이 [[구불구불]]해요.,curvy,It describes something that is not straight.,똑바르지 않은 모양을 말해요!
He placed a ___ on the sofa.,그는 소파 위에 [[쿠션]]을 놓았어요.,cushion,It makes sitting more comfy.,앉을 때 더 편하게 만들어줘요.
The ___ waited at the counter.,계산대에서 기다린 [[고객]]이었어요.,customer,Someone who buys things from a store.,가게에서 물건을 사는 사람을 말해요.
I called ___ for help.,나는 [[고객센터]]에 전화했어요.,customer service,They help you with questions and problems.,질문이나 문제를 도와주는 곳이에요.
He will ___ the paper.,그는 종이를 [[자르]]어요.,cut,"When you use scissors, you divide an object into parts.",가위를 사용할 때 물건을 나누는 행동이에요.
He will ___ the paper.,그는 종이를 [[삭감]]했어요.,cut,Rearrange these letters!: T C U,다음 글자들을 재배열 해보세요!: T C U
She has a ___ on her finger.,그녀는 손가락에 [[상처]]가 있어요.,cut,It is a small wound from a sharp object.,날카로운 물건에 베여서 생긴 작은 상처예요.
I want to ___ sweets.,나는 단 것을 [[줄이다]]고 싶어요.,cut down on,It means to reduce something.,무언가의 양을 줄인다는 뜻이에요.
Don't ___ at the ticket counter.,표 줄에서 [[새치기]] 하지 마세요.,cut in line,It means to go ahead of others in a line.,다른 사람보다 앞서 줄서는 것을 말해요.
He ___ the wire.,그는 전선을 [[자르다]].,cut off,It is when you take something away by using a knife.,칼이나 가위를 사용해 무언가를 떼어낼 때 쓰는 말이에요.
They ___ the water supply.,그들은 물 공급을 [[차단]]했어요.,cut off,It means to block something from flowing normally.,어떤 것이 정상적으로 흐르지 못하도록 막는 것을 의미해요.
Teachers discuss ___ in class.,선생님들이 수업에서 [[사이버 폭력]]에 대해 이야기해요.,cyberbullying,When someone uses computers to hurt others online.,누군가 인터넷을 통해 다른 사람을 해치는 행동이에요.
My ___ loves me.,내 [[아빠]]가 날 사랑해요.,dad,He is the man in your family.,가족 속에서 남자분이세요.
She has a ___ schedule.,그녀는 [[매일의]] 스케줄이 있어요.,daily,It means happening every day.,매일 반복되는 것을 말해요.
They ___ at the party.,그들은 파티에서 [[춤추]]어요.,dance,Rearrange these letters!: N C A E D,다음 글자들을 재배열 해보세요!: N C A E D
There is ______ in the forest.,숲에 [[위험]] 있어요.,danger,It is a situation that can cause harm.,다치거나 해를 입을 수 있는 상황이에요.
That road is ___.,저 길은 [[위험]]해요.,dangerous,It can cause harm.,다치게 할 수 있음을 뜻해요.
The sky had ___ after sunset.,하늘은 일몰 후에 [[암흑]]이었어요.,darkness,This is when you cannot see because there is no light.,빛이 전혀 없어서 아무것도 보이지 않을 때예요.
The computer stores ___ in files.,컴퓨터는 파일에 [[자료]]를 저장해요.,data,Rearrange these letters!: T A D A,다음 글자들을 재배열 해보세요!: T A D A
I use a ______ to store data.,나는 데이터를 저장하기 위해 [[데이터베이스]]를 사용해요.,database,It is a system that stores information on a computer.,컴퓨터에 정보들을 보관하는 시스템이에요.
Scientists ___ old fossils.,과학자들이 고대 화석의 [[연대]]를 추정해요.,date,Scientists check the age of things.,과학자들이 물건의 나이를 확인해요.
Today is the ___.,오늘은 [[날짜]]예요.,date,It tells you the calendar day.,달력에 적힌 날을 알려줘요.
I ate a ___ at breakfast.,나는 아침 식사에 [[대추]]를 먹었어요.,date,It is a sweet fruit you can eat.,먹을 수 있는 달콤한 과일이에요.
My ___ loves to play.,나의 [[딸]]은 노는 것을 좋아해요.,daughter,This is the female child in a family.,가족 중 여자 아이예요.
The sun shines in the ___.,태양은 [[낮]]에 빛나요.,day,It is the time when the sun is bright.,해가 밝게 빛나는 때예요.
It is a sunny ___.,오늘은 맑은 [[날]]이에요.,day,It is the time from morning to night.,아침부터 밤까지 계속되는 시간이에요.
I have math class this ___.,나는 이번 [[요일]] 수업이 있어요.,day,It is one of the seven parts of a week.,한 주를 이루는 일곱 부분 중 하나예요.
They work ___ in the office.,그들은 [[매일같이]] 사무실에서 일해요.,day after day,It means doing the same thing every day.,매일 같은 일을 반복한다는 뜻이에요.
I enjoy a ___ every week.,나는 매주 [[쉬는 날]]을 즐겨요.,day off,It is a day to rest and not work.,일하지 않고 쉬는 날이에요.
The engine is ____.,엔진이 [[작동 안 하는]] 상태예요.,dead,It describes a machine not working.,기계가 작동하지 않을 때 쓰여요.
The flower is ___.,꽃은 [[죽은]]이에요.,dead,It means not alive anymore.,더 이상 살아있지 않다는 뜻이에요.
This man is ___.,이 남자는 [[귀머거리]]이에요.,deaf,This word describes someone who cannot hear.,소리를 듣지 못하는 사람을 나타내요.
I need to ___ my problems.,나는 문제들을 [[다루]]요.,deal with,"When you face a problem, what do you do?","문제에 직면했을 때, 어떻게 해요?"
The ___ sold the car.,그 [[중개인]]이 차를 팔았어요.,dealer,He helps people buy and sell items.,사람들이 물건을 사고팔 때 도와줘요.
She is a ___ friend.,그녀는 [[친애하는]] 친구예요.,dear,Used for a warm greeting in a letter.,편지를 쓸 때 따뜻한 인사말로 사용해요.
Start a letter with ___.,편지를 시작할 때 [[친애하는]]를 사용해요.,dear,It is used at the beginning of a friendly letter.,친근한 편지를 시작할 때 사용하는 단어예요.
"Oh ___, I forgot my wallet.","오, [[이런]]! 지갑을 잊어버렸어요.",dear,You say this when you feel concerned.,걱정될 때 쓰는 감탄사예요.
Many fear ___ in life.,많은 사람들은 인생에서 [[죽음]]을 두려워해요.,death,It is the end of life.,인생의 끝이에요.
I ___ which book to read.,나는 어떤 책을 읽을지 [[결정]]해요.,decide,"When you choose between options, you make a choice.",두 가지 중 하나를 선택할 때 쓰는 단어예요.
She made a ___ for dinner.,그녀는 저녁 식사에 대한 [[결정]]을 내렸어요.,decision,It is the choice you make after thinking.,생각 후에 하는 선택이에요.
My room needs _____.,내 방은 [[장식]]가 필요해요.,decoration,It is used to make a place pretty.,공간을 예쁘게 꾸미는 데 사용해요.
The sea is ___.,바다는 [[깊은]]이에요.,deep,It means not close to the surface.,표면에서 가깝지 않다는 뜻이에요.
The ___ color is vibrant.,바다는 [[짙은]] 색이에요.,deep,It describes a color that is very strong.,이 단어는 색이 매우 진할 때 사용하는 말이에요.
I ___ my house.,나는 내 집을 [[방어]]해요.,defend,It means to protect something from harm.,무언가를 공격으로부터 지키는 의미예요.
I will ___ finish my homework.,나는 [[분명히]] 숙제를 끝낼 거예요.,definitely,You say this when you are very sure.,매우 확실할 때 쓰는 말이에요.
I will ___ finish my work.,나는 [[반드시]] 내 일을 끝낼 거예요.,definitely,"It means for sure, like you are sure it will happen.",어떤 일이 반드시 일어날 때 쓰는 단어예요.
I will ___ the file.,나는 파일을 [[삭제]]해요.,delete,You remove something from a list or file.,목록이나 파일에서 무언가를 없애는 행동이에요.
This flower is ___.,이 꽃은 [[섬세]]해요.,delicate,It describes something that needs careful handling.,조심스럽게 다뤄야 하는 것을 뜻하는 말이에요.
The glass is ___.,유리는 [[연약]]해요.,delicate,It means something can break very easily.,쉽게 부서질 수 있다는 뜻이에요.
This cake is ___.,이 케이크는 [[맛있는]].,delicious,It describes food that tastes really good.,음식이 정말 맛있을 때 쓰는 말이에요.
The ___ came this morning.,오늘 [[배달]] 왔어요.,delivery,It brings things from a store to your home.,가게에서 집으로 물건을 가져오는 거예요.
Her ___ was clear.,그녀의 [[전달]]이 명확했어요.,delivery,It is the way someone speaks when giving a talk.,사람이 연설할 때 말하는 방식을 말해요.
Low ___ means more space per mass.,낮은 [[밀도]]는 질량당 더 많은 공간을 의미해요.,density,It shows how heavy something is for its size.,어떤 물건이 크기에 비해 얼마나 무거운지를 나타내요.
She is ______ on her friend.,그녀는 친구에게 [[의존]]해요.,dependent,They need someone to help them.,누군가의 도움이 필요한 상태예요.
We choose our clothes ___ the weather.,우리는 날씨에 [[에 따라]] 옷을 골라요.,depending on,It means one thing is decided by another.,한 가지가 다른 것에 의해 결정됨을 말해요.
He feels ___ every rainy day.,그는 비 오는 날마다 [[우울한]]해요.,depressed,How do you feel when you are very sad?,매우 슬플 때 느끼는 감정이에요.
We sailed to a ___.,우리는 [[무인도]]로 항해했어요.,deserted island,It is an island where no one lives.,사람이 살지 않는 섬이에요.
I will ___ a house.,나는 집을 [[설계]]해요.,design,It means to plan and create things.,어떤 것을 계획하고 만드는 것을 의미해요.
My friend is a ___.,내 친구는 [[디자이너]]예요.,designer,This person plans and creates new styles.,새로운 스타일을 계획하고 만드는 사람이에요.
I keep books on my ____.,나는 책을 [[책상]] 위에 두었어요.,desk,You use it to work or study.,공부하거나 일을 할 때 사용하는 물건이에요.
I want ___ after dinner.,저는 저녁 후에 [[후식]] 먹고 싶어요.,dessert,It is a sweet food you eat after your meal.,식사 후에 먹는 달콤한 음식이에요.
The ___ solved the case.,그 [[탐정]]이 사건을 해결했어요.,detective,This person finds clues to solve crimes.,이 사람은 단서를 찾아 범죄를 해결해요.
The ___ solved the case.,그 [[형사]]가 사건을 해결했어요.,detective,This person finds clues and solves crimes.,범인을 찾기 위해 단서를 모으는 사람이에요.
I need a ___ after junk food.,나는 정크푸드 후에 [[해독]]이 필요해요.,detox,It is a way to clean your body.,몸을 깨끗하게 하는 방법이에요.
Alex is a ___.,알렉스는 [[개발자]]이다.,developer,They make computer programs.,컴퓨터 프로그램을 만들어요.
She bought a new ___ yesterday.,그녀는 새 [[장치]]를 샀어요.,device,It is something built to help people work.,이것은 사람들이 일을 돕기 위해 만들어졌어요.
She loves the bright ___.,그녀는 밝은 [[다이아몬드]]를 좋아해요.,diamond,It is a shiny stone that people put in rings and necklaces.,반지나 목걸이에 쓰이는 빛나는 보석이에요.
All plants ___ without water.,모든 식물들은 물 없이 [[죽]]어요.,die,When living things stop living.,살아있는 것이 더 이상 살아있지 않을 때예요.
The battery will ___ soon.,배터리가 곧 [[멎]]어요.,die,It means to stop working completely.,기계가 완전히 멈추는 것을 말해요.
Some people ___ cancer.,일부 사람들은 암으로 [[죽]]었어요.,die from,It means to stop living because of something harmful.,해로운 원인 때문에 생명이 다하는 것을 말해요.
Our ideas ___ on many topics.,우리 생각은 많은 주제에서 [[다르]]어요.,differ,It means not the same.,같은 것이 아닌 것을 말해요.
Notice the ___ between two items.,두 가지 사이의 [[차이]]를 보아요.,difference,It shows how two things are not alike.,두 물건이 같지 않음을 나타내요.
These apples are ___.,이 사과들은 서로 [[다른]] 색이에요.,different,It shows things are not the same.,것들이 같지 않음을 말해요.
She acted ___ at the party.,그녀는 파티에서 [[다르게]] 행동했어요.,differently,It means in a different way than usual.,평소와 다른 방식으로 함을 말해요.
The game is ___ to play.,이 게임은 놀기 [[어려운]] 예요.,difficult,It is not easy.,쉽지 않아요.
She faced ___ in her exam.,그녀는 시험에서 [[어려움]]을 겪었어요.,difficulty,It means something is not easy.,어떤 일이 쉽지 않을 때 쓰는 말이에요.
I must ___ food for energy.,나는 에너지를 얻으려고 음식을 [[소화]]해요.,digest,Your stomach turns food into fuel.,너의 위장은 음식을 에너지로 바꿔요.
My phone is ___.,내 핸드폰은 [[디지털]] 이에요.,digital,It relates to computers and gadgets.,이것은 컴퓨터와 기기에 관련되어 있어요.
I use a ___ clock.,나는 [[디지털]] 시계를 사용해요.,digital,"It means shown by numbers, like on a clock.",이 단어는 숫자로 나타내는 것을 말해요.
She orders ___ at dinner.,그녀는 저녁에 [[만두]]를 주문해요.,dim sum,It is a meal with lots of small dishes.,여러 가지 작은 음식을 먹는 식사예요.
We ordered ___ for our lunch.,우리는 점심에 [[딤섬]] 주문했어요.,dim sum,It is a Chinese food served in small portions.,작은 접시에 나오는 중국 음식이에요.
They enjoy ___ together.,그들은 [[저녁식사]]해요.,dinner,You have it in the evening.,저녁에 먹는 식사예요.
She will ___ the cookie in milk.,그녀는 쿠키를 우유에 [[담그]]어요.,dip,It means to put something briefly into a liquid.,음식을 잠깐 액체에 넣는 것을 말해요.
I enjoyed a ___ with my fries.,나는 감자튀김에 [[소스]]를 찍어 먹었어요.,dip,It is a sauce you use with snacks.,간식에 찍어 먹는 소스예요.
The manager will ___ the meeting.,매니저는 회의를 [[명령]]해요.,direct,It means to tell someone what to do.,누군가에게 무엇을 하라고 할 때 쓰는 말이에요.
The guide will ___ the tour group.,가이드는 단체를 [[향]]했어요.,direct,It means to show someone the way to go.,어디로 가야하는지 알려주는 거예요.
He will ___ the meeting.,그는 회의를 [[지시]]했어요.,direct,You help people know where to go.,사람들에게 길을 알려주는 것을 말해요.
She ___s us to the park.,그녀는 우리를 공원으로 [[안내]]해요.,direct,It is used when you help someone find their way.,어떻게 가야하는지 알려줄 때 쓰는 말이에요.
She ___ the film.,그녀는 영화를 [[감독]]해요.,direct,You lead people in making a film.,영화를 만들 때 사람들을 이끌어요.
Her style is ____ and simple.,그녀의 스타일은 [[직접적인]] 그리고 단순해요.,direct,It describes something that is straightforward and without extra steps.,불필요한 단계를 거치지 않고 바로 이루어지는 것을 말해요.
He lost his ____ in the city.,그는 도시에서 [[경향]]을 잃었어요.,direction,It tells you where to go or move.,어디로 가야 할지 알려줘요.
We choose ______ at the fork.,우리는 갈림길에서 [[방향]]을 선택해요.,direction,It tells you which way to go.,어느 길로 갈지 알려줘요.
He gave a clear ___.,그는 명확한 [[지시]]를 내렸어요.,direction,It tells you which way to go.,어느 길로 가야 하는지 알려줘요.
The film had great ___.,그 영화는 훌륭한 [[연출]]을 보여줬어요.,direction,It is the process of guiding a film's actors and crew.,영화에서 배우와 스태프를 올바르게 인도하는 과정이에요.
She answered ______ without hesitation.,그녀는 [[직접]] 대답했어요.,directly,It means doing something without any detours or delays.,주저하지 않고 바로 하는 것을 뜻해요.
She walked ___ to school.,그녀는 학교에 [[즉각]] 걸어갔어요.,directly,It means going straight without stopping.,멈추지 않고 곧장 가는 뜻이에요.
He spoke ___ when asked.,그는 질문 받았을 때 [[단적으로]] 말했다.,directly,It means to say something without extra words.,불필요한 말 없이 솔직하게 말하는 것을 뜻해요.
The ___ runs the company.,회사를 운영하는 [[임원]]이에요.,director,He leads a team and makes decisions.,그 사람은 팀을 이끌며 결정을 내려요.
The ___ directed a film.,그 영화의 [[감독]]이 유명해요.,director,This person is in charge of a movie.,이 사람은 영화 제작을 책임져요.
The ___ made a great movie.,영화의 [[책임자]]가 상을 받았어요.,director,They are in charge of making a movie.,영화 제작을 이끄는 사람이에요.
They ___ on the idea.,그들은 생각에 [[동의]]해요.,disagree,It means to have a different opinion.,의견이 다를 때 하는 행동이에요.
I ___ with my friend.,나는 내 친구와 [[동의]]하지 않아요.,disagree,It means to not have the same opinion as someone.,다른 의견을 가지고 있을 때 쓰는 말이에요.
They often ___ during meetings.,그들은 회의 중에 [[반대]]해요.,disagree,You have a different opinion than others.,다른 사람과 생각이 달라요.
She felt ___ after the game.,그녀는 경기 후에 [[실망]]했어요.,disappointed,You feel this when things don't go as planned.,계획대로 되지 않을 때 느끼는 감정이에요.
"After the flood, a ___ occurred.",홍수 이후에 [[재난]]이 일어났어요.,disaster,It is a very bad event that destroys things.,"매우 나쁜 사건으로, 많은 피해를 줘요."
The party was a ___.,파티는 [[완전한 실패]]였어요.,disaster,It means a very bad event that causes many problems.,매우 나쁜 사건으로 많은 문제를 일으켜요.
They ___ a secret cave.,그들은 비밀 동굴을 [[발견]]했어요.,discover,It means to find something new.,처음 보는 것을 찾는 뜻이에요.
The explorer made a ___.,탐험가는 [[발견]]을 했다.,discovery,It happens when you find something new.,새로운 것을 찾을 때 사용하는 말이에요.
They ___ the issue.,학생들이 [[토론]]해요.,discuss,It means to talk and share ideas with others.,다른 사람과 함께 이야기하며 생각을 나누는 거예요.
Our ___ was short.,우리의 [[토의]]는 짧았어요.,discussion,It is a talk where people share ideas.,여러 사람이 의견을 나누는 대화에요.
The teacher will ___ stickers.,선생님이 스티커를 [[분배]]할 거예요.,distribute,It means to give things to many people.,여러 사람에게 물건을 주는 거예요.
I ___ my homework.,나는 숙제를 [[하다]]해요.,do,It means to perform an activity.,어떤 행동을 수행할 때 쓰는 단어예요.
Bullying can ___ people.,따돌림은 사람들에게 [[해를 끼치다]].,do harm,It means to hurt or injure someone.,누군가에게 상처나 피해를 주는 것을 뜻해요.
I always ___ at my job.,나는 일할 때 항상 [[최선을 다]]해요.,do one's best,It means trying as hard as possible.,최대한 노력하는 것을 말해요.
I always ___ after dinner.,나는 저녁 후에 [[설거지]]해요.,do the dishes,You clean the plates after a meal.,식사 후 접시를 씻는 행동이에요.
They ___ coffee every morning.,그들은 매일 아침 커피를 [[없이 지내다]]해요.,do without,It means managing without something you need.,필요한 것이 없어도 생활하는 것을 의미해요.
She ___ the study data.,그녀는 연구 자료를 [[조작]]했어요.,doctor,When you change something secretly to alter its look.,어떤 것을 몰래 바꿔서 다르게 만들 때 쓰는 말이에요.
He ___ the document quickly.,그는 문서를 빠르게 [[유독물질을섞다]]했어요.,doctor,It means to change something secretly.,누군가 몰래 바꿀 때 쓸 단어예요.
The ___ helps you when sick.,이 [[의사]]는 아플 때 사람들을 도와줘요.,doctor,This person helps you get better when you are ill.,아플 때 치료를 도와주는 사람이에요.
My ___ is playing in the yard.,내 [[개]]가 마당에서 놀고 있어요.,dog,It barks and is a common pet.,"짖고, 일반적인 애완동물이에요."
She holds ___ in her arms.,그녀는 [[인형]]을 품에 안았어요.,doll,A toy that children love to play with.,어린이들이 가지고 놀기 좋아하는 장난감이에요.
They received a ______ from a stranger.,낯선 사람에게서 [[기부]] 받았어요.,donation,It is money given to help someone in need.,어려운 사람들을 위해 돈을 주는 거예요.
The farmer fed the ______.,농부는 [[당나귀]]에게 먹이를 주었어요.,donkey,It is a stubborn farm animal that carries loads.,짐을 나르는 다소 고집 센 농장 동물이에요.
I opened the ___.,나는 [[문]]을 열었어요.,door,It is a passage you use to enter.,들어갈 때 쓰는 통로예요.
He pressed the ____ after knocking.,남자는 현관에 있는 [[초인종]]을 눌렀어요.,doorbell,You press it when someone visits.,방문객이 오면 누르는 거예요.
The artist drew a ___ on paper.,예술가는 종이에 [[점]]을 그렸어요.,dot,It is a small round mark.,작고 둥근 표시예요.
The price ___ next year.,가격은 내년에 [[두 배]]가 돼요.,double,It means to become twice as much.,두 배가 된다는 뜻이에요.
I ordered a ___ burger.,나는 [[두 배의]] 햄버거를 주문했어요.,double,You get two of the same thing.,같은 것이 두 개가 되는 상황을 나타내요.
I eat ___ for breakfast.,나는 아침에 [[도넛]]을 먹어요.,doughnut,It is a sweet snack that is round and has a hole in the middle.,중간에 구멍이 있는 달콤한 간식이에요.
She feels ___ today.,그녀는 오늘 [[침울]]해요.,down,How do you feel on a rainy day?,비 오는 날 기분이 어떨까요?
I feel ___ today.,오늘 나는 [[우울한]] 기분이에요.,down,"When things are bad, you might feel low.",일이 안될 때 느끼는 기분과 비슷해요.
The bird flew ____.,새가 [[아래로]] 날아갔어요.,down,It means moving to a lower level.,아래쪽으로 움직이는 것을 말해요.
I need ___ after work.,나는 퇴근 후에 [[휴식 시간]]이 필요해요.,downtime,It is a break from work.,일한 후에 쉬는 시간이에요.
The restaurant is in ___ area.,레스토랑은 [[도심]] 지역에 있어요.,downtown,It describes the city center.,도시 중심을 나타내요.
The knight met a ___.,기사가 [[용]]을 만났어요.,dragon,It is a large animal from old stories that has wings and breathes fire.,"옛날 이야기 속에 나오는, 날개가 있고 불을 내뿜는 큰 동물이에요."
The student ___ a conclusion from facts.,학생이 사실에서 [[결론]]을 얻었어요.,draw,You use this word when you get a result from facts.,사실을 바탕으로 결과를 얻을 때 쓰는 단어예요.
She loves to ___ pictures.,그녀는 그림을 [[그리]]어요.,draw,You make pictures with a pencil.,연필로 그림을 그릴 때 하는 행동이에요.
He ___ the door.,그는 문을 [[당기]]었어요.,draw,"When you pull something towards you, you do this.",무언가를 자기 쪽으로 끌어당길 때 쓰는 동사예요.
She ___ water from the well.,그녀는 우물에서 물을 [[퍼 올리다]]했어요.,draw,You pump water from a well.,우물에서 물을 퍼 올리는 행동이예요.
The show's ___ brought a crowd.,그 쇼의 [[인기 있는 것]] 많은 사람들을 끌었어요.,draw,It is an attraction that makes events special.,행사를 특별하게 만드는 매력이에요.
They did a ___ yesterday.,어제 우리는 [[추첨]]을 했어요.,draw,It is a process where one person wins by chance.,우연하게 한 사람이 이기는 과정이에요.
Mom will ___ chocolates away from kids.,엄마는 아이들로부터 초콜릿을 [[떼어놓다]]했어요.,draw ~ away from,When you take something and move it from where it is.,있던 곳에서 무언가를 떼어내는 뜻이에요.
She ___ her past for advice.,그녀는 옛 경험을 [[끌어당기]]해요.,draw on,It means to use your past experiences when needed.,과거 경험을 필요할 때 이용하는 것을 말해요.
She will ___ her knowledge in the exam.,그녀는 시험에서 [[이용]] 지식을 사용했어요.,draw on,It means to use something you already have.,이미 가지고 있는 것을 사용한다는 뜻이에요.
The ___ is under the desk.,책상 아래에 [[서랍]] 있어요.,drawer,You open it to store things.,이것은 물건을 보관하는 곳이에요.
The ____ wrote a check.,그는 수표를 쓴 [[수표발행인]]예요.,drawer,This person writes a check to pay for something.,돈을 내기 위해 수표를 쓰는 사람이에요.
I saw a ___ at the museum.,박물관에서 [[그림]]을 봤어요.,drawing,It is a picture you create with a pencil.,연필로 만드는 그림이에요.
The fruit is ___ in the sun.,과일은 햇빛 아래 [[건조된]] 상태에요.,dried,It means not wet anymore.,물기가 없는 상태예요.
We had a ___ today.,우리 반은 [[훈련]]했어요.,drill,You use this for practice.,더 나아지기 위해 하는 연습이에요.
I ___ water every day.,나는 매일 물을 [[마시]]어요.,drink,You do this when you feel thirsty.,목이 마를 때 해요.
I want a ___.,나는 [[음료]]를 원해요.,drink,You have this when you feel thirsty.,목이 마를 때 찾는 거예요.
The water is ___.,이 물은 [[마실 수 있는]]이에요.,drinkable,Safe for drinking.,마셔도 안전해요.
The engine ___ the car.,엔진이 차를 [[추진]]해요.,drive,It makes a car move.,차를 움직이도록 하는 행동이에요.
I ___ to work every day.,나는 매일 차를 [[운전]]해요.,drive,You do this when you make a car move.,차를 움직이게 할 때 하는 행동이에요.
